date,time,grid,trap,l_ear,r_ear,sex,age,weight,hindft
2003-06-04,9:42,bonrip,4d,1504,1505,m,-,1200,131
2003-06-04,9:14,bonrip,2b,1244,1245,f,-,1450,140
2003-06-06,10:15,bonrip,2a,1244,1245,f,-,1450,140
2003-06-06,10:40,bonrip,6b,1525,1526,f,-,1675,134
2003-08-19,9:50,bonrip,10c,1244,1245,f,-,1450,141
2003-08-19,8:45,bonrip,3a,1525,1526,f,a,1375,134
2003-08-19,9:10,bonrip,6b,1510,1515,m,j,1250,134
2003-08-19,8:55,bonrip,4d,1507,1520,m,j,800,108
2003-08-19,9:25,bonrip,7a,1506,1511,f,j,1350,133
2003-08-19,9:35,bonrip,9b,1508,1519,f,j,850,110
2003-08-20,18:20,bonrip,7a,1502,1503,m,-,1550,134
2003-08-20,9:00,bonrip,3b,1244,1245,f,-,1250,141
2003-08-20,18:40,bonrip,5d,1244,1245,f,-,1250,141
2003-08-20,9:40,bonrip,9c,1523,1524,f,-,1600,135
2003-08-20,8:45,bonrip,3a,1525,1526,f,-,1350,134
2003-08-20,9:20,bonrip,6d,1234,1235,f,-,1600,125
2003-08-20,9:30,bonrip,6b,1250,1252,-,-,-,-
2003-08-20,8:35,bonrip,4a,1509,1514,m,j,790,104
2003-08-20,9:55,bonrip,8b,1508,1519,f,j,800,111
2003-08-20,10:40,bonmat,6b,1521,1522,f,j,750,110
2003-08-20,10:30,bonmat,3b,1512,1516,f,j,650,104
2003-08-21,18:30,bonmat,1c,1209,1210,m,-,1400,134
2003-08-21,9:00,bonmat,2d,1628,1629,m,-,1150,132
2003-08-21,10:25,bonrip,5b,1239,1240,m,-,1350,132
2003-08-21,8:45,bonmat,4f,1626,1627,f,-,1425,142
2003-08-21,9:20,bonrip,10a,1630,1631,f,-,1375,138
2003-08-21,10:05,bonrip,6c,1234,1235,f,-,1575,133
2003-08-21,9:55,bonrip,6a,1506,1511,f,-,-,132
2003-08-21,19:05,bonrip,10a,1634,1635,f,-,1250,129
2003-08-21,9:45,bonrip,8b,1250,1252,m,j,1175,131
2003-08-21,9:35,bonrip,9c,1632,1633,m,j,1175,130
2003-08-21,10:35,bonrip,2a,1507,1520,m,j,700,108
2003-08-21,8:35,bonmat,3a,1521,1522,f,j,875,110
2003-08-21,10:10,bonrip,5e,1244,1245,-,mort,1200,-
2003-08-22,9:25,bonrip,6c,1502,1503,m,-,1400,134
2003-08-22,9:10,bonrip,7a,1509,1514,m,-,800,104
2003-08-22,8:50,bonrip,10b,1630,1631,f,-,1250,138
2003-08-22,9:35,bonrip,5a,1525,1526,f,-,1400,134
2003-08-22,10:00,bonrip,2e,1638,1639,f,j,910,118
2003-08-22,9:00,bonrip,9e,1508,1519,f,j,750,111
2003-08-22,9:40,bonrip,4d,1636,1637,f,j,275,70
2003-08-23,8:20,bonrip,6a,1509,1514,m,-,725,104
2003-08-23,8:15,bonrip,5a,1525,1526,f,-,1400,135
2003-08-23,9:55,bonrip,8c,1234,1235,f,-,1575,133
2003-08-23,10:05,bonrip,2b,1506,1511,f,-,1325,132
2003-08-23,8:35,bonrip,6c,1250,1252,m,j,1125,131
2003-08-23,9:45,bonrip,10b,1508,1519,f,j,775,111
2003-08-23,10:30,bonmat,3b,1521,1522,f,j,875,110
2004-03-10,11:14,bonrip,2e,1510,1515,m,-,-,128
2004-03-10,11:39,bonrip,7d,1234,1235,f,-,-,133
2004-03-10,11:00,bonrip,1b,1601,1602,f,-,-,130
2004-03-11,-,bonrip,6e,1502,1503,m,-,-,138
2004-03-11,-,bonrip,9b,1607,1616,m,-,-,134
2004-03-11,-,bonrip,1e,1510,1515,m,-,-,129
2004-03-11,-,bonrip,5d,1608,1615,f,-,-,135
2004-03-11,-,bonrip,7a,1234,1235,f,-,-,133
2004-03-11,-,bonrip,5a,1618,1619,f,-,-,124
2004-03-12,-,bonrip,7e,1502,1503,m,-,-,138
2004-03-12,-,bonrip,2e,1510,1515,m,-,-,128
2004-03-12,-,bonrip,4d,1608,1615,f,-,-,135
2004-03-12,-,bonrip,1a,1601,1602,f,-,-,131
2004-03-13,-,bonrip,5e,1502,1503,m,-,-,138
2004-03-13,-,bonmat,3b,639,640,m,-,-,135
2004-03-13,-,bonrip,9b,1607,1616,m,-,-,134
2004-03-13,-,bonrip,1e,1510,1515,m,-,-,128
2004-03-13,-,bonrip,4d,1608,1615,f,-,-,135
2004-03-13,-,bonrip,7a,1234,1235,f,-,-,133
2004-03-13,-,bonrip,1a,1601,1602,f,-,-,131
2004-03-13,-,bonrip,6c,1618,1619,f,-,-,124
2004-05-30,-,bonrip,10c,1634,1635,f,-,1800,135
2004-05-30,-,bonrip,7d,1506,1511,f,-,1850,133
2004-05-30,-,bonrip,9a,1506,1511,f,-,1850,133
2004-05-30,-,bonrip,7a,1234,1235,f,-,1950,133
2004-05-30,-,bonrip,1e,1608,1615,f,-,1800,131
2004-05-31,-,bonrip,5c,1801,1802,m,-,1400,133
2004-05-31,-,bonrip,6a,1801,1802,m,-,1400,133
2004-05-31,-,bonmat,3b,1209,1210,m,-,1850,133
2004-05-31,-,bonrip,10e,1634,1635,f,-,1800,135
2004-05-31,-,bonrip,4d,1234,1235,f,-,1950,133
2004-05-31,-,bonrip,9c,1234,1235,f,-,1950,133
2004-05-31,-,bonrip,3d,1608,1615,f,-,1800,131
2004-06-01,-,bonmat,1c,1209,1210,m,-,1850,134
2004-06-01,-,bonrip,8b,1801,1802,m,-,1400,133
2004-06-01,-,bonrip,7a,1801,1802,m,-,1850,133
2004-06-01,-,bonrip,10b,1506,1511,f,-,1850,133
2004-06-01,-,bonrip,2d,1608,1615,f,-,1800,131
2004-06-01,-,bonmat,4c,1803,1804,f,-,1400,130
2004-06-02,-,bonrip,6a,1807,1808,m,-,1950,136
2004-06-02,-,bonrip,8a,1801,1802,m,-,1850,133
2004-06-02,-,bonrip,5d,1805,1806,m,-,1350,131
2004-06-02,-,bonrip,10b,1634,1635,f,-,1800,135
2004-06-02,-,bonrip,1b,1608,1615,f,-,1850,131
2004-06-03,-,bonmat,1d,1209,1210,m,-,1850,134
2004-06-03,-,bonrip,4c,1801,1802,m,-,1400,133
2004-06-03,-,bonrip,7a,1506,1511,f,-,1800,133
2004-06-03,-,bonrip,8b,1234,1235,f,-,1850,133
2004-06-03,-,bonrip,2b,1608,1615,f,-,1850,132
2004-08-25,-,bonrip,8b,1809,1810,f,-,1450,139
2004-08-26,-,bonrip,6a,1807,1808,m,-,1275,136
2004-08-26,-,bonrip,3c,1510,1515,m,-,1450,133
2004-08-26,-,bonrip,3c,1510,1515,m,-,1450,133
2004-08-26,-,bonrip,7a,1506,1511,f,-,1665,139
2004-08-26,-,bonrip,6c,1815,1816,f,-,1425,138
2004-08-26,-,bonmat,1c,1817,1818,f,-,1400,137
2004-08-26,-,bonrip,6b,1608,1615,f,-,1610,135
2004-08-26,-,bonrip,8c,1634,1635,f,-,1600,134
2004-08-26,-,bonrip,2e,1811,1812,f,-,1380,133
2004-08-26,-,bonrip,4d,1813,1814,m,j,450,98
2004-08-27,-,bonrip,5b,1510,1515,m,-,1450,133
2004-08-27,-,bonrip,10a,1821,1822,f,-,1410,145
2004-08-27,-,bonrip,8a,1809,1810,f,-,1450,139
2004-08-27,-,bonrip,10d,1506,1511,f,-,1650,139
2004-08-27,-,bonrip,6a,1506,1511,f,-,1700,139
2004-08-27,-,bonrip,6b,1634,1635,f,-,1550,134
2004-08-27,-,bonrip,9d,1634,1635,f,-,1600,134
2004-08-27,-,bonrip,2d,1819,1820,m,j,1325,140
2004-08-27,-,bonrip,4d,1813,1814,m,j,400,99
2004-08-27,-,bonmat,3c,1823,1824,f,j,350,97
2004-08-28,-,bonrip,10c,1801,1802,m,-,1400,136
2004-08-28,-,bonrip,6b,1510,1515,m,-,1375,133
2004-08-28,-,bonrip,5a,1506,1511,f,-,1375,133
2004-08-28,-,bonmat,4f,1827,1828,-,-,-,-
2004-08-28,-,bonmat,4a,1825,1826,f,j,700,108
2004-08-29,-,bonrip,10a,1801,1802,m,-,1350,135
2004-08-29,-,bonrip,6a,1510,1515,m,-,1350,133
2004-08-29,-,bonrip,8a,1821,1822,f,-,1400,142
2004-08-29,-,bonrip,6e,1815,1816,f,-,1400,138
2004-08-29,-,bonrip,4d,1608,1615,f,-,1550,135
2004-08-29,-,bonrip,10c,1634,1635,f,-,1550,134
2004-08-29,-,bonrip,3e,1811,1812,f,-,1350,133
2004-08-29,-,bonrip,4e,1831,1832,m,j,500,94
2004-08-29,-,bonrip,1c,1829,1830,f,j,750,113
2004-08-29,-,bonrip,5d,1833,1834,f,j,500,98
2004-08-29,-,bonrip,5a,1506,1511,-,mort,-,-
2004-11-17,-,bonrip,2b,1510,1515,m,-,1500,136
2004-11-17,-,bonrip,4b,1813,1814,m,-,1225,135
2004-11-17,-,bonrip,5c,1835,1836,m,-,1275,133
2004-11-18,-,bonrip,3c,1813,1814,m,-,1175,135
2004-11-18,-,bonrip,5d,1821,1822,f,-,1425,143
2004-11-18,-,bonmat,2c,1817,1818,f,-,1375,139
2004-11-18,-,bonrip,6d,1809,1810,f,-,1475,138
2004-11-19,-,bonrip,3a,1510,1515,m,-,1475,136
2004-11-20,-,bonrip,6e,1608,1615,f,-,1525,137
2004-11-21,-,bonrip,8e,1837,1838,f,-,1575,138
2004-11-22,-,bonrip,10c,1813,1814,m,-,1225,135
2005-03-17,-,bonrip,6c,1510,1515,m,-,1600,144
2005-03-17,-,bonrip,4e,1608,1615,f,-,1500,137
2005-03-18,-,bonrip,8a,1801,1802,m,-,1500,138
2005-03-18,-,bonrip,7e,1608,1615,f,-,1500,137
2005-03-18,-,bonrip,9e,1634,1635,f,-,1470,135
2005-03-19,-,bonrip,6c,1510,1515,m,-,1600,144
2005-03-19,-,bonrip,1e,1839,1840,m,-,1350,138
2005-03-19,-,bonrip,7e,1841,1842,m,-,1350,138
2005-03-19,-,bonrip,8b,1801,1802,m,-,1500,138
2005-03-19,-,bonrip,6b,1608,1615,f,-,1500,137
2005-03-19,-,bonrip,8a,1634,1635,f,-,1470,135
2005-03-20,-,bonrip,1c,1819,1820,m,-,1570,148
2005-03-20,-,bonrip,5b,1510,1515,m,-,1600,144
2005-03-20,-,bonrip,1b,1839,1840,m,-,1350,138
2005-03-20,-,bonrip,6c,1841,1842,m,-,1350,138
2005-03-20,-,bonrip,10e,1801,1802,m,-,1500,138
2005-03-20,-,bonrip,4a,1608,1615,f,-,1500,137
2005-03-20,-,bonrip,6a,1618,1619,f,-,1360,127
2005-06-21,-,bonrip,9e,1807,1808,m,a,1290,127
2005-06-21,-,bonrip,4a,1615,1608,f,a,1890,130
2005-06-21,-,bonrip,2c,1848,1847,m,j,620,100
2005-06-21,-,bonrip,3c,1846,1845,f,j,620,100
2005-06-21,-,bonrip,4d,1843,1844,f,j,312,96
2005-06-22,-,bonrip,7a,1510,1515,m,a,1465,135
2005-06-22,-,bonrip,6b,1618,1619,f,a,1640,115
2005-06-22,-,bonrip,5a,1615,1608,-,a,1870,130
2005-06-22,-,bonrip,4d,1850,1849,m,j,600,95
2005-06-23,-,bonrip,3e,1846,1845,-,-,-,-
2005-06-23,-,bonrip,4b,1899,1820,m,a,1390,142
2005-06-23,-,bonrip,6c,1615,1608,-,a,1630,-
2005-06-23,-,bonrip,9d,1510,1515,-,a,1465,135
2005-06-23,-,bonrip,2e,1811,1812,-,a,1830,132
2005-06-23,-,bonrip,4a,1618,1619,-,a,1580,-
2005-06-23,-,bonrip,10a,1897,1896,m,j,690,100
2005-06-23,-,bonrip,1e,1851,1852,f,j,640,95
2005-06-23,-,bonrip,8a,1843,1844,-,j,540,-
2005-06-23,-,bonrip,4d,1850,1849,-,j,640,-
2005-06-24,-,bonrip,4d,1848,1847,-,-,-,-
2005-06-24,-,bonrip,6b,1510,1515,-,-,-,-
2005-06-24,-,bonrip,10c,1510,1515,-,-,-,-
2005-06-24,-,bonrip,10e,-,1853,-,-,-,-
2005-06-24,-,bonrip,3c,1899,1820,-,a,1415,-
2005-06-24,-,bonrip,5d,1618,1619,-,a,1490,-
2005-06-24,-,bonrip,8b,1615,1608,-,a,1470,-
2005-06-24,-,bonrip,7a,1859,1860,m,j,510,90
2005-06-24,-,bonrip,1c,1856,1855,f,j,660,97
2005-06-24,-,bonrip,6c,1858,1857,f,j,465,84
2005-06-24,-,bonrip,2e,1846,1845,-,j,590,-
2005-08-09,-,bonrip,3d,1899,1820,m,a,1675,144
2005-08-09,-,bonrip,9a,1865,1866,m,a,1150,131
2005-08-09,-,bonrip,2a,1887,1888,m,a,1325,129
2005-08-09,-,bonrip,8c,1869,1870,f,a,1250,141
2005-08-09,-,bonrip,7a,1871,1872,f,a,1350,135
2005-08-09,-,bonrip,4e,1811,1812,f,a,1600,134
2005-08-09,-,bonrip,9c,1867,1878,f,a,1650,134
2005-08-09,-,bonrip,5e,1875,1876,f,a,1400,133
2005-08-09,-,bonrip,4a,1877,1878,f,a,1350,132
2005-08-09,-,bonrip,2b,1889,1890,f,a,1225,128
2005-08-09,-,bonrip,10c,1863,1864,m,j,825,108
2005-08-09,-,bonrip,1b,1885,1854,m,j,675,106
2005-08-09,-,bonrip,3a,1879,1880,m,j,800,105
2005-08-09,-,bonrip,8e,1861,1862,f,j,875,122
2005-08-09,-,bonrip,1e,1883,1884,f,j,900,114
2005-08-09,-,bonrip,3b,1881,1882,f,j,825,109
2005-08-09,-,bonrip,6e,1873,1874,f,j,675,105
2005-08-09,-,bonrip,2e,1891,1892,f,j,650,97
2005-08-10,-,bonrip,3c,1899,1820,m,a,1575,143
2005-08-10,-,bonrip,7c,1510,1515,m,a,1650,141
2005-08-10,-,bonrip,1c,1848,1847,f,a,1375,138
2005-08-10,-,bonrip,8a,1615,1608,f,a,1950,136
2005-08-10,-,bonrip,5a,1903,1904,f,a,1550,135
2005-08-10,-,bonrip,6b,1858,1857,f,a,1250,130
2005-08-10,-,bonrip,4c,1877,1878,-,a,1275,-
2005-08-10,-,bonrip,3d,1811,1812,-,a,1500,-
2005-08-10,-,bonrip,10c,1634,1635,-,a,1525,-
2005-08-10,-,bonrip,8c,1867,1868,-,a,1825,-
2005-08-10,-,bonrip,6c,1618,1619,-,a,1650,128
2005-08-10,-,bonrip,7b,1861,1862,f,j,800,-
2005-08-10,-,bonrip,1a,1907,1908,f,j,925,114
2005-08-10,-,bonrip,10b,1893,1894,f,j,775,111
2005-08-10,-,bonrip,5d,1905,1906,f,j,700,107
2005-08-10,-,bonrip,2e,1911,1912,f,j,800,106
2005-08-10,-,bonrip,2b,1909,1910,f,j,625,97
2005-08-10,-,bonrip,6a,1901,1902,f,j,675,97
2005-08-10,-,bonrip,1e,1891,1892,-,j,700,-
2005-08-11,-,bonrip,10b,1865,1866,-,-,-,-
2005-08-11,-,bonrip,2d,1925,1926,m,a,1415,141
2005-08-11,-,bonrip,9c,1867,1868,f,a,1750,-
2005-08-11,-,bonrip,10e,1634,1635,f,a,1625,137
2005-08-11,-,bonrip,8a,1858,1857,-,a,1150,-
2005-08-11,-,bonrip,7b,1869,1870,-,a,1275,-
2005-08-11,-,bonrip,1b,1848,1847,-,a,1300,-
2005-08-11,-,bonrip,3b,1887,1888,-,a,1300,-
2005-08-11,-,bonrip,6e,1875,1876,-,a,1375,-
2005-08-11,-,bonrip,4c,1903,1904,-,a,1560,-
2005-08-11,-,bonrip,6b,1618,1619,-,a,1600,-
2005-08-11,-,bonrip,10a,1615,1608,-,a,2000,-
2005-08-11,-,bonrip,4b,1899,1820,-,a,2050,-
2005-08-11,-,bonrip,7a,1917,1918,f,j,825,113
2005-08-11,-,bonrip,8c,1915,1916,f,j,725,112
2005-08-11,-,bonrip,1c,1923,1924,f,j,630,105
2005-08-11,-,bonrip,6a,1921,1922,f,j,710,104
2005-08-11,-,bonrip,3e,1891,1892,-,j,650,-
2005-08-11,-,bonrip,6d,1919,1920,-,j,650,-
2005-08-11,-,bonrip,2e,1911,1912,-,j,725,-
2005-08-11,-,bonrip,6c,1873,1874,-,j,760,-
2005-08-11,-,bonrip,2a,1879,1880,-,j,830,-
2005-08-11,-,bonrip,9a,1913,1914,-,j,190,60
2005-08-12,-,bonrip,5d,1905,1905,-,-,-,-
2005-08-12,-,bonrip,9c,1929,1930,m,a,1180,138
2005-08-12,-,bonrip,10b,1865,1866,-,a,1110,-
2005-08-12,-,bonrip,10a,1858,1857,-,a,1200,-
2005-08-12,-,bonrip,3c,1887,1888,-,a,1240,-
2005-08-12,-,bonrip,2b,1889,1890,-,a,1250,-
2005-08-12,-,bonrip,5e,1875,1876,-,a,1270,-
2005-08-12,-,bonrip,3e,1811,1812,-,a,1440,-
2005-08-12,-,bonrip,10c,1634,1635,-,a,1490,-
2005-08-12,-,bonrip,6c,1510,1515,-,a,1660,-
2005-08-12,-,bonrip,9a,1867,1868,-,a,1725,-
2005-08-12,-,bonrip,10e,1927,1928,m,j,725,107
2005-08-12,-,bonrip,2c,1885,1854,-,j,700,-
2005-08-12,-,bonrip,1e,1911,1912,-,j,730,-
2005-08-12,-,bonrip,6d,1873,1874,-,j,750,-
2005-08-12,-,bonrip,8d,1915,1916,-,j,750,-
2005-08-12,-,bonrip,8a,1861,1862,-,j,775,-
2005-08-12,-,bonrip,3b,1879,1880,-,j,790,-
2005-08-12,-,bonrip,7b,1917,1918,-,j,790,-
2005-08-12,-,bonrip,4d,1881,1882,-,j,830,-
2005-08-12,-,bonrip,2a,1907,1908,-,j,840,-
2005-11-08,-,bonrip,3b,1887,1895,m,a,1580,145
2005-11-08,-,bonrip,6c,1618,1619,-,a,1480,-
2005-11-08,-,bonrip,8a,1510,1515,-,a,1680,-
2005-11-08,-,bonrip,2d,1899,1820,-,a,1730,-
2005-11-08,-,bonrip,6e,1615,1608,-,a,1800,-
2005-11-08,-,bonrip,5a,1971,1872,-,a,1860,-
2005-11-09,-,bonrip,3b,1879,1880,f,a,1490,135
2005-11-09,-,bonrip,2e,1891,1892,f,a,1520,135
2005-11-09,-,bonrip,7b,1618,1619,-,a,1400,-
2005-11-09,-,bonrip,4d,1903,1904,-,a,1490,-
2005-11-09,-,bonrip,9c,1867,1868,-,a,1560,-
2005-11-09,-,bonrip,5e,1615,1608,-,a,1580,-
2005-11-09,-,bonrip,8b,1510,1515,-,a,1600,-
2005-11-09,-,bonrip,9b,1634,1635,-,a,1600,-
2005-11-09,-,bonrip,3a,1887,1895,-,a,1620,-
2005-11-10,-,bonrip,4d,1899,1820,m,a,1710,140
2005-11-10,-,bonrip,2e,1839,1840,m,a,1510,135
2005-11-10,-,bonrip,7a,1879,1880,f,a,1360,133
2005-11-10,-,bonrip,3e,1891,1892,-,a,1380,-
2005-11-10,-,bonrip,7e,1618,1619,-,a,1500,-
2005-11-10,-,bonrip,4c,1887,1895,-,a,1540,-
2005-11-10,-,bonrip,5d,1615,1608,-,a,1560,-
2005-11-10,-,bonrip,7c,1858,1857,-,a,1580,-
2005-11-10,-,bonrip,9b,1510,1515,-,a,1580,-
2005-11-10,-,bonrip,6a,1871,1872,-,a,1690,-
2005-11-11,-,bonrip,8a,1510,1515,-,-,-,-
2005-11-11,-,bonrip,10e,1927,1928,m,a,1370,140
2005-11-11,-,bonrip,9d,1931,1932,f,a,1400,142
2005-11-11,-,bonrip,8c,1618,1619,-,a,1350,-
2005-11-11,-,bonrip,1e,1891,1892,-,a,1370,-
2005-11-11,-,bonrip,4b,1887,1895,-,a,1440,-
2005-11-11,-,bonrip,1c,1839,1840,-,a,1450,-
2005-11-11,-,bonrip,3c,1903,1904,-,a,1460,-
2005-11-11,-,bonrip,7e,1858,1857,-,a,1460,-
2005-11-11,-,bonrip,7b,1510,1515,-,a,1490,-
2005-11-11,-,bonrip,5c,1615,1608,-,a,1530,-
2005-11-11,-,bonrip,9a,1867,1868,-,a,1560,-
2005-11-11,-,bonrip,6d,1871,1872,-,a,1630,-
2005-11-11,-,bonrip,3d,1899,1820,-,a,1650,-
2005-11-11,-,bonrip,6b,1875,1876,-,a,1680,-
2005-11-11,-,bonrip,8e,1869,1870,-,a,1750,-
2005-11-11,-,bonrip,1d,1885,1854,-,a,1310,135
2006-04-08,-,bonrip,9b,1510,1515,-,-,-,-
2006-04-08,-,bonrip,7b,1871,1872,m,a,1750,149
2006-04-08,-,bonrip,1c,1863,1864,m,a,1360,145
2006-04-08,-,bonrip,4d,1899,1820,m,a,1660,144
2006-04-08,-,bonrip,4a,1887,1895,m,a,1550,140
2006-04-08,-,bonrip,10a,1865,1866,m,a,1340,138
2006-04-08,-,bonrip,3c,1841,1842,m,a,1480,138
2006-04-08,-,bonrip,4e,1903,1904,f,a,1380,136
2006-04-08,-,bonrip,2c,1875,1876,f,a,1470,135
2006-04-08,-,bonrip,6e,1615,1608,f,a,1530,132
2006-04-08,-,bonrip,8b,1618,1619,-,a,1320,-
2006-04-08,-,bonrip,8d,1510,1515,-,a,1510,-
2006-04-08,-,bonrip,8e,1869,1870,-,a,1660,-
2006-04-09,-,bonrip,9d,1510,1515,-,-,-,-
2006-04-09,-,bonrip,1e,1848,1847,m,a,1600,140
2006-04-09,-,bonrip,2a,1925,1926,m,a,1550,139
2006-04-09,-,bonrip,10a,1933,1934,f,a,1340,138
2006-04-09,-,bonrip,6c,1875,1876,f,a,1500,133
2006-04-09,-,bonrip,5d,1615,1608,f,a,1430,132
2006-04-09,-,bonrip,2b,1903,1904,-,a,1340,-
2006-04-09,-,bonrip,2c,1863,1864,-,a,1340,-
2006-04-09,-,bonrip,9b,1618,1619,-,a,1350,-
2006-04-09,-,bonrip,10b,1931,1932,-,a,1410,-
2006-04-09,-,bonrip,4d,1887,1895,-,a,1460,-
2006-04-09,-,bonrip,9a,1858,1857,-,a,1475,-
2006-04-09,-,bonrip,4e,1841,1842,-,a,1500,-
2006-04-09,-,bonrip,8a,1510,1515,-,a,1530,-
2006-04-09,-,bonrip,8b,1871,1872,-,a,1590,-
2006-04-09,-,bonrip,3e,1899,1820,-,a,1600,-
2006-04-09,-,bonrip,9e,1869,1870,-,a,1710,-
2006-04-10,-,bonrip,2e,1899,1820,-,-,-,-
2006-04-10,-,bonrip,4e,1899,1820,-,-,-,-
2006-04-10,-,bonrip,5c,1615,1608,-,-,-,-
2006-04-10,-,bonrip,9b,1871,1872,m,a,1600,143
2006-04-10,-,bonrip,10c,1929,1930,m,a,1520,135
2006-04-10,-,bonrip,7a,1937,1938,m,a,1110,119
2006-04-10,-,bonrip,9a,1867,1868,f,a,1470,141
2006-04-10,-,bonrip,5e,1935,1936,f,a,1290,138
2006-04-10,-,bonrip,1e,1863,1864,-,a,1280,-
2006-04-10,-,bonrip,10b,1933,1934,-,a,1340,-
2006-04-10,-,bonrip,10e,1931,1932,-,a,1360,-
2006-04-10,-,bonrip,9d,1618,1619,-,a,1375,-
2006-04-10,-,bonrip,5a,1925,1926,-,a,1410,-
2006-04-10,-,bonrip,2c,1887,1895,-,a,1450,-
2006-04-10,-,bonrip,8a,1510,1515,-,a,1450,-
2006-04-10,-,bonrip,10a,1865,1866,-,a,1450,-
2006-04-10,-,bonrip,6a,1875,1876,-,a,1500,-
2006-04-10,-,bonrip,8b,1869,1870,-,a,1625,-
2006-04-11,-,bonrip,1b,1863,1864,-,-,-,-
2006-04-11,-,bonrip,1c,1887,1895,-,-,-,-
2006-04-11,-,bonrip,1d,1925,1926,-,-,-,-
2006-04-11,-,bonrip,2a,1899,1820,-,-,-,-
2006-04-11,-,bonrip,2b,1925,1926,-,-,-,-
2006-04-11,-,bonrip,2d,1887,1895,-,-,-,-
2006-04-11,-,bonrip,2e,1848,1847,-,-,-,-
2006-04-11,-,bonrip,3b,1935,1936,-,-,-,-
2006-04-11,-,bonrip,3c,1903,1904,-,-,-,-
2006-04-11,-,bonrip,3d,1875,1876,-,-,-,-
2006-04-11,-,bonrip,4c,1887,1895,-,-,-,-
2006-04-11,-,bonrip,4d,1903,1904,-,-,-,-
2006-04-11,-,bonrip,4e,1899,1820,-,-,-,-
2006-04-11,-,bonrip,5a,1841,1842,-,-,-,-
2006-04-11,-,bonrip,6b,1841,1842,-,-,-,-
2006-04-11,-,bonrip,7a,1937,1938,-,-,-,-
2006-04-11,-,bonrip,7b,1510,1515,-,-,-,-
2006-04-11,-,bonrip,8a,1869,1870,-,-,-,-
2006-04-11,-,bonrip,8c,1618,1619,-,-,-,-
2006-04-11,-,bonrip,9b,1867,1868,-,-,-,-
2006-04-11,-,bonrip,9d,1871,1872,-,-,-,-
2006-04-11,-,bonrip,10b,1929,1930,-,-,-,-
2006-04-11,-,bonrip,10c,1933,1934,-,-,-,-
2006-04-11,-,bonrip,10e,1931,1932,-,-,-,-
2006-08-15,-,bonrip,9d,1869,1870,f,a,1780,143
2006-08-15,-,bonrip,6b,1943,1944,f,a,1185,135
2006-08-15,-,bonrip,10a,1933,1934,f,a,1600,135
2006-08-15,-,bonrip,10e,1931,1932,f,a,1450,134
2006-08-15,-,bonrip,7c,1858,1857,f,a,1620,134
2006-08-15,-,bonrip,1d,1958,1957,f,a,1660,132
2006-08-15,-,bonrip,3c,1903,1954,f,a,1340,130
2006-08-15,-,bonrip,7d,1618,1619,f,a,1500,126
2006-08-15,-,bonrip,1e,1959,1960,f,a,1160,125
2006-08-15,-,bonrip,7a,1939,1940,f,a,1180,125
2006-08-15,-,bonrip,4d,1949,1951,m,j,860,108
2006-08-15,-,bonrip,5e,1947,1948,f,j,840,117
2006-08-15,-,bonrip,5a,1945,1946,f,j,980,114
2006-08-15,-,bonrip,3b,1952,1953,f,j,800,110
2006-08-15,-,bonrip,7c,1941,1942,f,j,880,110
2006-08-15,-,bonrip,2e,1955,1956,f,j,720,106
2006-08-16,-,bonrip,4a,1903,1954,-,-,-,-
2006-08-16,-,bonrip,6d,1618,1619,-,-,-,-
2006-08-16,-,bonrip,7a,1943,1944,-,-,-,-
2006-08-16,-,bonrip,7d,1858,1857,-,-,-,-
2006-08-16,-,bonrip,9a,1931,1932,-,-,-,-
2006-08-16,-,bonrip,10b,1933,1934,-,-,-,-
2006-08-16,-,bonrip,2b,1969,1970,m,a,1660,139
2006-08-16,-,bonrip,2e,1885,1854,m,a,1610,136
2006-08-16,-,bonrip,8b,1961,1962,f,a,1350,125
2006-08-16,-,bonrip,4b,1875,1876,-,a,1760,-
2006-08-16,-,bonrip,8a,1963,1964,f,j,740,111
2006-08-16,-,bonrip,2c,1967,1968,f,j,860,111
2006-08-16,-,bonrip,3b,1965,1966,f,j,730,106
2006-08-17,-,bonrip,6e,1981,1982,f,-,-,138
2006-08-17,-,bonrip,8a,1975,1976,f,-,-,136
2006-08-17,-,bonrip,7a,1977,1978,f,-,-,119
2006-08-17,-,bonrip,7d,1979,1980,f,-,-,117
2006-08-17,-,bonrip,9e,1971,1972,f,-,-,116
2006-08-17,-,bonrip,6a,1983,1984,f,-,-,112
2006-08-17,-,bonrip,3c,1987,1988,f,-,-,106
2006-08-17,-,bonrip,1c,1989,1990,f,-,-,102
2006-08-17,-,bonrip,2d,1958,1957,-,-,-,-
2006-08-17,-,bonrip,3a,1952,1953,-,-,-,-
2006-08-17,-,bonrip,4b,1985,1986,-,-,-,-
2006-08-17,-,bonrip,4c,1903,1954,-,-,-,-
2006-08-17,-,bonrip,4e,1875,1876,-,-,-,-
2006-08-17,-,bonrip,5d,1947,1948,-,-,-,-
2006-08-17,-,bonrip,5e,1949,1951,-,-,-,-
2006-08-17,-,bonrip,6b,1941,1942,-,-,-,-
2006-08-17,-,bonrip,6d,1618,1619,-,-,-,-
2006-08-17,-,bonrip,7b,1858,1857,-,-,-,-
2006-08-17,-,bonrip,8b,1510,1515,-,-,-,-
2006-08-17,-,bonrip,8e,1869,1870,-,-,-,-
2006-08-17,-,bonrip,9b,1961,1962,-,-,-,-
