year,month,day,run,leg,mileage,#scat,comments
2002,1,28,1,A,5,3,na
2002,1,28,1,A,5.1,4,na
2002,1,28,1,A,5.2,1,na
2002,1,28,1,A,5.3,3,na
2002,1,28,1,A,5.5,3,na
2002,1,28,1,A,5.6,2,na
2002,1,28,1,A,5.7,2,na
2002,1,28,1,A,5.8,2,na
2002,1,28,1,A,5.9,1,na
2002,1,28,1,A,6,1,na
2002,1,28,1,A,6.2,3,na
2002,1,28,1,A,6.3,2,na
2002,1,28,1,A,6.4,1,na
2002,1,28,1,A,6.5,1,na
2002,1,28,1,A,6.7,1,na
2002,1,28,1,B,6.9,3,na
2002,1,28,1,B,7,1,na
2002,1,28,1,B,7.2,1,na
2002,1,28,1,B,7.3,1,na
2002,1,28,1,B,7.4,1,na
2002,1,28,1,B,7.6,2,na
2002,1,28,1,B,7.7,1,na
2002,1,28,1,B,7.8,1,na
2002,1,28,1,B,8,1,na
2002,1,28,1,B,8.2,2,na
2002,1,28,1,B,8.3,3,na
2002,1,28,1,B,8.5,4,na
2002,1,28,1,B,8.6,2,na
2002,1,28,1,B,8.7,4,na
2002,1,28,1,B,8.9,4,na
2002,1,28,1,B,9,4,na
2002,1,28,1,B,9.1,4,na
2002,1,28,1,B,9.2,3,na
2002,1,28,1,B,9.3,2,na
2002,1,28,1,B,9.4,3,na
2002,1,28,1,B,9.8,1,na
2002,1,28,1,B,10,1,na
2002,1,28,1,B,10.1,2,na
2002,1,28,1,B,11.1,1,na
2002,1,28,1,B,11.7,1,na
2002,1,28,1,C,12.1,1,na
2002,1,28,1,C,12.4,2,na
2002,1,28,1,C,12.5,1,na
2002,1,28,1,C,12.6,2,na
2002,1,28,1,C,12.9,1,na
2002,1,28,1,C,13.1,3,na
2002,1,28,1,C,13.6,1,na
2002,1,28,1,C,13.7,2,na
2002,1,28,1,C,13.8,1,na
2002,1,28,1,C,14.1,1,na
2002,1,28,1,C,14.2,1,na
2002,1,28,1,C,14.5,1,na
2002,1,28,1,C,14.8,1,na
2002,1,28,1,C,15.2,2,na
2002,1,28,1,C,15.4,5,na
2002,1,28,1,C,15.5,1,na
2002,1,28,1,C,15.7,4,na
2002,1,28,1,C,15.8,1,na
2002,1,28,1,C,15.9,1,na
2002,1,28,1,C,16.1,1,na
2002,1,28,1,C,16.2,2,na
2002,1,28,1,C,16.3,1,na
2002,1,28,1,C,16.4,1,na
2002,1,28,1,C,16.5,4,na
2002,1,28,1,C,16.6,2,na
2002,1,28,1,C,16.7,1,na
2002,1,28,1,C,17,1,na
2002,1,28,1,C,18.2,1,na
2002,1,28,1,C,18.3,1,na
2002,1,28,1,C,18.6,1,na
2002,1,28,1,C,18.8,2,na
2002,1,28,1,D,18.9,2,na
2002,1,28,1,D,19,5,na
2002,1,28,1,D,19.1,3,na
2002,1,28,1,D,19.2,5,na
2002,1,28,1,D,19.3,5,na
2002,1,28,1,D,19.4,6,na
2002,1,28,1,D,19.5,7,na
2002,1,28,1,D,19.9,1,na
2002,1,28,1,D,20,4,na
2002,1,28,1,D,20.2,1,na
2002,1,28,1,D,20.4,1,na
2002,1,28,1,D,20.5,4,na
2002,1,28,1,D,20.6,1,na
2002,1,28,1,D,20.7,2,na
2002,1,28,1,D,20.8,4,na
2002,1,28,1,D,20.9,2,na
2002,1,28,1,D,21,1,na
2002,1,28,1,D,21.2,3,na
2002,1,28,1,D,21.3,5,na
2002,1,28,1,D,21.6,8,na
2002,1,28,1,D,22,1,na
2002,1,28,1,D,22.3,1,na
2002,1,28,1,D,22.4,1,na
2002,1,28,1,D,22.6,1,na
2002,1,28,1,D,23,1,na
2002,1,28,1,D,23.4,6,na
2002,1,28,1,D,23.6,1,na
2002,1,28,1,D,23.8,2,na
2002,1,28,1,D,24,2,{ATV_END_MILEAGE_=_25.3}
2002,2,5,2,A,0.1,1,{Note:_Sample_period_was_8_days;_collected_from_ATV}
2002,2,5,2,A,0.3,1,na
2002,2,5,2,A,1,1,na
2002,2,5,2,A,1.3,1,na
2002,2,5,2,A,1.5,2,na
2002,2,5,2,A,1.9,1,na
2002,2,5,2,A,2,1,na
2002,2,5,2,A,2.2,1,na
2002,2,5,2,A,3.1,1,na
2002,2,5,2,A,3.2,1,na
2002,2,5,2,A,3.4,1,na
2002,2,5,2,A,3.8,1,na
2002,2,5,2,A,4.2,1,na
2002,2,5,2,A,4.5,1,na
2002,2,5,2,A,5,1,na
2002,2,5,2,A,5.6,1,na
2002,2,5,2,B,7.8,1,na
2002,2,5,2,B,8,2,na
2002,2,5,2,B,8.2,1,na
2002,2,5,2,B,8.5,1,na
2002,2,5,2,B,8.6,1,na
2002,2,5,2,B,8.8,1,na
2002,2,5,2,B,8.9,1,na
2002,2,5,2,B,9.4,2,na
2002,2,5,2,B,9.9,1,na
2002,2,5,2,B,10,1,na
2002,2,5,2,B,10.2,1,na
2002,2,5,2,C,12.5,1,na
2002,2,5,2,C,13.2,1,na
2002,2,5,2,C,13.8,1,na
2002,2,5,2,C,14.1,1,na
2002,2,5,2,C,15,2,na
2002,2,5,2,C,15.8,1,na
2002,2,5,2,C,15.9,2,na
2002,2,5,2,C,16,1,na
2002,2,5,2,C,16.1,1,na
2002,2,5,2,C,17.2,1,na
2002,2,5,2,C,17.8,1,na
2002,2,5,2,D,19.2,2,na
2002,2,5,2,D,19.3,1,na
2002,2,5,2,D,19.5,1,na
2002,2,5,2,D,19.8,1,na
2002,2,5,2,D,20,1,na
2002,2,5,2,D,20.2,2,na
2002,2,5,2,D,20.5,3,na
2002,2,5,2,D,20.6,2,na
2002,2,5,2,D,20.7,2,na
2002,2,5,2,D,20.8,2,na
2002,2,5,2,D,20.9,2,na
2002,2,5,2,D,21.2,2,na
2002,2,5,2,D,21.4,1,na
2002,2,5,2,D,21.9,2,na
2002,2,5,2,D,22.3,2,{ATV_END_MILEAGE_=_24.2}
2002,4,29,1,A,0.6,2,na
2002,4,29,1,A,1.2,1,na
2002,4,29,1,A,1.6,2,na
2002,4,29,1,A,1.7,2,na
2002,4,29,1,A,1.8,1,na
2002,4,29,1,A,1.9,2,na
2002,4,29,1,A,2,2,na
2002,4,29,1,A,2.1,1,na
2002,4,29,1,A,2.2,5,na
2002,4,29,1,A,2.3,1,na
2002,4,29,1,A,2.4,2,na
2002,4,29,1,A,2.7,1,na
2002,4,29,1,A,3.7,1,na
2002,4,29,1,A,4.7,1,na
2002,4,29,1,A,5.3,1,na
2002,4,29,1,A,6.1,1,na
2002,4,29,1,A,6.3,2,na
2002,4,29,1,A,6.4,2,na
2002,4,29,1,A,6.5,6,na
2002,4,29,1,B,7.2,1,na
2002,4,29,1,B,7.3,1,na
2002,4,29,1,B,7.5,2,na
2002,4,29,1,B,7.7,1,na
2002,4,29,1,B,7.8,4,na
2002,4,29,1,B,8,1,na
2002,4,29,1,B,8.1,3,na
2002,4,29,1,B,8.2,2,na
2002,4,29,1,B,8.5,1,na
2002,4,29,1,B,8.8,3,na
2002,4,29,1,B,8.9,2,na
2002,4,29,1,B,9,1,na
2002,4,29,1,B,9.1,1,na
2002,4,29,1,B,9.3,1,na
2002,4,29,1,B,9.8,1,na
2002,4,29,1,B,10,1,na
2002,4,29,1,B,10.5,1,na
2002,4,29,1,C,11.4,1,na
2002,4,29,1,C,11.6,1,na
2002,4,29,1,C,12,1,na
2002,4,29,1,C,12.2,1,na
2002,4,29,1,C,12.4,1,na
2002,4,29,1,C,12.5,1,na
2002,4,29,1,C,12.6,1,na
2002,4,29,1,C,13,1,na
2002,4,29,1,C,13.2,2,na
2002,4,29,1,C,13.3,1,na
2002,4,29,1,C,13.5,1,na
2002,4,29,1,C,13.9,3,na
2002,4,29,1,C,14.7,2,na
2002,4,29,1,C,14.8,2,na
2002,4,29,1,C,14.9,6,na
2002,4,29,1,C,15.3,1,na
2002,4,29,1,C,15.6,1,na
2002,4,29,1,C,16,1,na
2002,4,29,1,C,16.3,1,na
2002,4,29,1,C,17,1,na
2002,4,29,1,C,17.3,1,na
2002,4,29,1,D,18.4,1,na
2002,4,29,1,D,18.5,6,na
2002,4,29,1,D,18.6,3,na
2002,4,29,1,D,18.7,3,na
2002,4,29,1,D,18.9,1,na
2002,4,29,1,D,19.1,1,na
2002,4,29,1,D,19.2,1,na
2002,4,29,1,D,19.3,2,na
2002,4,29,1,D,20.4,1,na
2002,4,29,1,D,20.6,4,na
2002,4,29,1,D,20.7,1,na
2002,4,29,1,D,20.9,4,na
2002,4,29,1,D,21.3,3,na
2002,4,29,1,D,21.6,1,na
2002,4,29,1,D,22.2,3,na
2002,4,29,1,D,22.3,1,na
2002,4,29,1,D,22.6,3,na
2002,4,29,1,D,23.6,2,na
2002,4,29,1,D,23.7,1,na
2002,4,29,1,D,24.2,1,na
2002,4,29,1,D,24.4,1,{ATV_END_MILEAGE_=_24.6}
2002,5,6,2,A,0.3,2,{Note:_Sample_period_was_7_days;_collected_from_ATV}^
2002,5,6,2,A,1.7,1,na
2002,5,6,2,A,2.2,1,na
2002,5,6,2,A,2.4,1,na
2002,5,6,2,A,2.7,1,na
2002,5,6,2,A,5.2,2,na
2002,5,6,2,A,6.3,1,na
2002,5,6,2,B,7.9,1,na
2002,5,6,2,B,8.1,1,na
2002,5,6,2,B,9.9,2,na
2002,5,6,2,B,10.7,1,na
2002,5,6,2,B,10.8,1,na
2002,5,6,2,C,12.3,1,na
2002,5,6,2,C,15.2,1,na
2002,5,6,2,C,16,1,na
2002,5,6,2,C,16.5,1,na
2002,5,6,2,C,16.8,1,na
2002,5,6,2,D,18.6,2,na
2002,5,6,2,D,18.8,1,na
2002,5,6,2,D,19,1,na
2002,5,6,2,D,19.6,1,na
2002,5,6,2,D,20.7,1,na
2002,5,6,2,D,20.8,1,na
2002,5,6,2,D,21,1,na
2002,5,6,2,D,21.5,1,na
2002,5,6,2,D,21.6,1,na
2002,5,6,2,D,24.5,1,{ATV_END_MILEAGE_=_24.7};
2002,7,24,1,A,2.1,1,na
2002,7,24,1,A,4.4,1,na
2002,7,24,1,A,5.9,1,na
2002,7,24,1,B,8.3,1,na
2002,7,24,1,B,8.5,1,na
2002,7,24,1,B,8.8,1,na
2002,7,24,1,B,9.4,1,na
2002,7,24,1,B,9.5,1,na
2002,7,24,1,B,9.7,1,na
2002,7,24,1,B,10.1,1,na
2002,7,24,1,B,10.4,1,na
2002,7,24,1,B,10.5,1,na
2002,7,24,1,C,12.4,1,na
2002,7,24,1,C,13,1,na
2002,7,24,1,C,13.2,2,na
2002,7,24,1,C,13.4,1,na
2002,7,24,1,C,13.7,1,na
2002,7,24,1,C,14.9,1,na
2002,7,24,1,C,16.1,1,na
2002,7,24,1,C,16.2,1,{Note:_No_scats_found_on_Leg_D};{Large_thunderstorms_during_last_week_may_have_washed_scats_from_road.}
2002,7,31,2,A,2.1,1,{Note:_Sample_period_was_7_days;_collected_from_ATV}
2002,7,31,2,A,2.2,2,na
2002,7,31,2,A,2.7,2,na
2002,7,31,2,A,2.9,1,na
2002,7,31,2,A,5.1,1,na
2002,7,31,2,A,6.4,1,na
2002,7,31,2,B,8.3,1,na
2002,7,31,2,B,8.8,1,na
2002,7,31,2,B,8.9,1,na
2002,7,31,2,C,11.9,1,na
2002,7,31,2,C,12.9,1,na
2002,7,31,2,C,13.5,1,na
2002,7,31,2,C,15,1,na
2002,7,31,2,C,15.3,1,na
2002,7,31,2,D,18.3,1,na
2002,7,31,2,D,24.2,1,na
2002,10,21,1,A,0.4,1,{Note:_Sample_period_was_7_days;_collected_from_ATV}
2002,10,21,1,A,0.5,1,na
2002,10,21,1,A,1.8,1,na
2002,10,21,1,A,2.1,1,na
2002,10,21,1,A,2.2,3,na
2002,10,21,1,A,2.3,3,na
2002,10,21,1,A,2.7,2,na
2002,10,21,1,A,3.5,1,na
2002,10,21,1,A,3.9,1,na
2002,10,21,1,A,4.6,1,na
2002,10,21,1,A,5,1,na
2002,10,21,1,A,5.4,1,na
2002,10,21,1,A,5.7,1,na
2002,10,21,1,A,6,1,na
2002,10,21,1,A,6.3,1,na
2002,10,21,1,B,8.4,1,na
2002,10,21,1,B,8.5,1,na
2002,10,21,1,B,9.2,3,na
2002,10,21,1,B,9.4,1,na
2002,10,21,1,B,10.6,1,na
2002,10,21,1,B,11.4,1,na
2002,10,21,1,C,11.8,1,na
2002,10,21,1,C,11.9,1,na
2002,10,21,1,C,12.1,2,na
2002,10,21,1,C,12.2,1,na
2002,10,21,1,C,12.6,1,na
2002,10,21,1,C,12.9,1,na
2002,10,21,1,C,13.4,1,na
2002,10,21,1,C,13.5,1,na
2002,10,21,1,C,13.9,1,na
2002,10,21,1,C,14.1,2,na
2002,10,21,1,C,14.3,1,na
2002,10,21,1,C,14.5,2,na
2002,10,21,1,C,14.6,1,na
2002,10,21,1,C,14.9,1,na
2002,10,21,1,C,15,1,na
2002,10,21,1,C,15.2,1,na
2002,10,21,1,C,15.4,2,na
2002,10,21,1,C,16.7,1,na
2002,10,21,1,C,16.9,1,na
2002,10,21,1,C,17,1,na
2002,10,21,1,C,17.3,1,na
2002,10,21,1,C,17.8,1,na
2002,10,21,1,C,18.1,1,na
2002,10,21,1,C,18.2,1,na
2002,10,21,1,C,18.3,1,na
2002,10,21,1,C,18.5,1,na
2002,10,21,1,C,18.7,1,na
2002,10,21,1,D,19,1,na
2002,10,21,1,D,19.1,1,na
2002,10,21,1,D,19.3,1,na
2002,10,21,1,D,19.4,2,na
2002,10,21,1,D,19.9,1,na
2002,10,21,1,D,20,1,na
2002,10,21,1,D,20.4,1,na
2002,10,21,1,D,20.7,2,na
2002,10,21,1,D,21.1,1,na
2002,10,21,1,D,21.3,3,na
2002,10,21,1,D,21.5,2,na
2002,10,21,1,D,21.6,2,na
2002,10,21,1,D,21.8,1,na
2002,10,21,1,D,22,1,na
2002,10,21,1,D,22.1,2,na
2002,10,21,1,D,22.2,1,na
2002,10,21,1,D,22.8,1,na
2002,10,21,1,D,22.9,1,na
2002,10,21,1,D,23.1,1,na
2002,10,28,2,A,0.1,2,na
2002,10,28,2,A,1.8,1,na
2002,10,28,2,A,1.9,2,na
2002,10,28,2,A,2.1,2,na
2002,10,28,2,A,2.2,1,na
2002,10,28,2,A,2.8,1,na
2002,10,28,2,A,3.2,1,na
2002,10,28,2,A,3.8,1,na
2002,10,28,2,A,3.9,1,na
2002,10,28,2,A,4,1,na
2002,10,28,2,A,4.6,1,na
2002,10,28,2,A,5.1,1,na
2002,10,28,2,A,5.2,1,na
2002,10,28,2,A,5.3,1,na
2002,10,28,2,A,5.4,1,na
2002,10,28,2,A,5.5,1,na
2002,10,28,2,B,7.4,1,na
2002,10,28,2,B,8.9,1,na
2002,10,28,2,C,10,1,na
2002,10,28,2,C,10.4,1,na
2002,10,28,2,C,11.3,1,na
2002,10,28,2,C,12,1,na
2002,10,28,2,C,12.2,2,na
2002,10,28,2,C,12.3,1,na
2002,10,28,2,C,13.1,1,na
2002,10,28,2,C,13.4,1,na
2002,10,28,2,C,15.7,1,na
2002,10,28,2,D,15.9,1,na
2002,10,28,2,D,16.1,2,na
2002,10,28,2,D,16.8,1,na
2002,10,28,2,D,17.9,2,na
2002,10,28,2,D,18.4,1,na
2002,10,28,2,D,19.2,1,{ATV_END_MILEAGE_=_21.4}^
2003,1,20,1,A,0.3,1,na
2003,1,20,1,A,0.7,1,na
2003,1,20,1,A,1.1,2,na
2003,1,20,1,A,1.2,1,na
2003,1,20,1,A,1.7,2,na
2003,1,20,1,A,1.8,1,na
2003,1,20,1,A,1.9,1,na
2003,1,20,1,A,2,1,na
2003,1,20,1,A,2.1,2,na
2003,1,20,1,A,2.3,1,na
2003,1,20,1,A,2.4,2,na
2003,1,20,1,A,2.5,3,na
2003,1,20,1,A,2.7,2,na
2003,1,20,1,A,2.9,1,na
2003,1,20,1,A,3.2,1,na
2003,1,20,1,A,3.3,1,na
2003,1,20,1,A,3.5,2,na
2003,1,20,1,A,3.6,2,na
2003,1,20,1,A,3.8,1,na
2003,1,20,1,A,4,1,na
2003,1,20,1,A,4.2,1,na
2003,1,20,1,A,4.4,2,na
2003,1,20,1,A,5.2,2,na
2003,1,20,1,A,5.3,1,na
2003,1,20,1,A,5.4,3,na
2003,1,20,1,A,5.5,3,na
2003,1,20,1,A,5.6,1,na
2003,1,20,1,B,6.5,1,na
2003,1,20,1,B,6.8,2,na
2003,1,20,1,B,6.9,4,na
2003,1,20,1,B,7,1,na
2003,1,20,1,B,7.1,3,na
2003,1,20,1,B,7.6,1,na
2003,1,20,1,B,7.7,1,na
2003,1,20,1,B,8,1,na
2003,1,20,1,B,8.4,1,na
2003,1,20,1,B,8.9,1,na
2003,1,20,1,B,9,1,na
2003,1,20,1,C,9.1,1,na
2003,1,20,1,C,9.4,1,na
2003,1,20,1,C,10.3,1,na
2003,1,20,1,C,10.4,1,na
2003,1,20,1,C,10.6,2,na
2003,1,20,1,C,10.7,1,na
2003,1,20,1,C,11.2,3,na
2003,1,20,1,C,11.4,1,na
2003,1,20,1,C,11.8,1,na
2003,1,20,1,C,11.9,1,na
2003,1,20,1,C,12.2,2,na
2003,1,20,1,C,12.6,1,na
2003,1,20,1,C,12.9,2,na
2003,1,20,1,C,14.2,1,na
2003,1,20,1,C,14.7,2,na
2003,1,20,1,C,14.8,1,na
2003,1,20,1,C,15.2,1,na
2003,1,20,1,D,15.4,1,na
2003,1,20,1,D,15.5,1,na
2003,1,20,1,D,15.8,1,na
2003,1,20,1,D,15.9,1,na
2003,1,20,1,D,16,1,na
2003,1,20,1,D,16.1,2,na
2003,1,20,1,D,16.3,4,na
2003,1,20,1,D,16.5,1,na
2003,1,20,1,D,16.6,1,na
2003,1,20,1,D,16.8,2,na
2003,1,20,1,D,17,2,na
2003,1,20,1,D,17.2,3,na
2003,1,20,1,D,17.5,1,na
2003,1,20,1,D,17.6,3,na
2003,1,20,1,D,17.7,1,na
2003,1,20,1,D,17.8,2,na
2003,1,20,1,D,18,3,na
2003,1,20,1,D,18.1,2,na
2003,1,20,1,D,18.2,2,na
2003,1,20,1,D,18.3,2,na
2003,1,20,1,D,18.6,1,na
2003,1,20,1,D,18.7,2,na
2003,1,20,1,D,18.8,4,na
2003,1,20,1,D,18.9,3,na
2003,1,20,1,D,19,1,na
2003,1,20,1,D,19.1,1,na
2003,1,20,1,D,19.2,2,na
2003,1,27,2,A,1.6,1,{ATV_END_MILEAGE_=_20.4}
2003,1,27,2,A,1.7,1,na
2003,1,27,2,A,3,2,na
2003,1,27,2,A,3.2,2,na
2003,1,27,2,A,3.5,1,na
2003,1,27,2,A,3.7,1,na
2003,1,27,2,A,3.9,1,na
2003,1,27,2,A,4.1,1,na
2003,1,27,2,A,4.4,1,na
2003,1,27,2,A,4.6,1,na
2003,1,27,2,B,6.1,1,na
2003,1,27,2,B,6.5,1,na
2003,1,27,2,B,6.6,1,na
2003,1,27,2,B,7.4,1,na
2003,1,27,2,B,7.5,1,na
2003,1,27,2,C,8.7,1,na
2003,1,27,2,C,9.7,1,na
2003,1,27,2,C,11.1,1,na
2003,1,27,2,C,12.6,1,na
2003,1,27,2,C,13.8,1,na
2003,1,27,2,C,13.9,1,na
2003,1,27,2,D,14.9,1,na
2003,1,27,2,D,16.3,2,na
2003,1,27,2,D,16.4,1,na
2003,1,27,2,D,16.5,1,na
2003,1,27,2,D,16.8,1,na
2003,1,27,2,D,17,1,na
2003,1,27,2,D,17.3,1,na
2003,1,27,2,D,17.6,1,{ATV_END_MILEAGE_=_19.8}
2003,4,14,1,A,0.1,1,na
2003,4,14,1,A,0.2,1,na
2003,4,14,1,A,0.5,1,na
2003,4,14,1,A,0.6,1,na
2003,4,14,1,A,0.9,1,na
2003,4,14,1,A,1.5,3,na
2003,4,14,1,A,1.6,1,na
2003,4,14,1,A,2.1,1,na
2003,4,14,1,A,2.2,1,na
2003,4,14,1,A,2.3,1,na
2003,4,14,1,A,2.4,6,na
2003,4,14,1,A,2.5,1,na
2003,4,14,1,A,2.8,2,na
2003,4,14,1,A,3.1,1,na
2003,4,14,1,A,4.4,1,na
2003,4,14,1,A,4.6,3,na
2003,4,14,1,A,4.7,3,na
2003,4,14,1,A,4.8,2,na
2003,4,14,1,A,5,2,na
2003,4,14,1,A,5.4,1,na
2003,4,14,1,A,5.7,1,na
2003,4,14,1,A,5.8,2,na
2003,4,14,1,A,6,1,na
2003,4,14,1,A,6.5,2,na
2003,4,14,1,B,9.3,1,na
2003,4,14,1,B,9.5,5,na
2003,4,14,1,B,9.9,1,na
2003,4,14,1,B,11.6,1,na
2003,4,14,1,C,13.6,1,na
2003,4,14,1,C,13.9,1,na
2003,4,14,1,C,15.4,1,na
2003,4,14,1,C,15.6,1,na
2003,4,14,1,C,15.7,1,na
2003,4,14,1,C,15.8,1,na
2003,4,14,1,C,16,1,na
2003,4,14,1,C,16.9,1,na
2003,4,14,1,C,17,1,na
2003,4,14,1,C,17.4,1,na
2003,4,14,1,C,17.5,1,na
2003,4,14,1,C,17.8,1,na
2003,4,14,1,D,19.1,2,na
2003,4,14,1,D,19.2,1,na
2003,4,14,1,D,20.7,1,na
2003,4,14,1,D,21.3,1,na
2003,4,14,1,D,21.4,1,na
2003,4,14,1,D,22,1,na
2003,4,14,1,D,22.1,1,na
2003,4,14,1,D,22.3,1,na
2003,4,14,1,D,22.5,1,na
2003,4,14,1,D,22.6,1,na
2003,4,14,1,D,22.9,1,na
2003,4,14,1,D,23.1,3,na
2003,4,14,1,D,23.3,2,na
2003,4,14,1,D,23.5,2,na
2003,4,14,1,D,23.7,1,na
2003,4,14,1,D,23.9,1,na
2003,4,14,1,D,24.1,3,na
2003,4,14,1,D,24.5,1,na
2003,4,14,1,D,24.6,1,na
2003,4,14,1,D,25.4,1,{ATV_END_MILEAGE_=_25.6}^
2003,4,21,2,A,2.2,1,na
2003,4,21,2,A,2.3,1,na
2003,4,21,2,A,2.5,1,na
2003,4,21,2,A,2.8,1,na
2003,4,21,2,A,4.6,1,na
2003,4,21,2,A,4.7,1,na
2003,4,21,2,A,4.9,1,na
2003,4,21,2,A,5.2,1,na
2003,4,21,2,A,6,1,na
2003,4,21,2,A,6.1,1,na
2003,4,21,2,B,8.2,1,na
2003,4,21,2,B,9.3,1,na
2003,4,21,2,B,9.7,1,na
2003,4,21,2,B,11.8,1,na
2003,4,21,2,C,14.8,1,na
2003,4,21,2,C,14.9,1,na
2003,4,21,2,C,18.8,1,na
2003,4,21,2,D,19.5,1,na
2003,4,21,2,D,21.2,1,na
2003,4,21,2,D,24.1,1,na
2003,4,21,2,D,24.2,1,na
2003,4,21,2,D,24.7,1,na
2003,4,21,2,D,24.8,2,na
2003,4,21,2,D,24.9,1,{ATV_END_MILEAGE_=_25.6}
2003,7,14,1,A,1.4,1,na
2003,7,14,1,A,1.5,1,na
2003,7,14,1,A,1.6,2,na
2003,7,14,1,A,2,1,na
2003,7,14,1,A,2.2,1,na
2003,7,14,1,A,2.3,1,na
2003,7,14,1,A,4.4,1,na
2003,7,14,1,A,5.3,1,na
2003,7,14,1,A,5.9,1,na
2003,7,14,1,A,6,1,na
2003,7,14,1,B,6.1,1,na
2003,7,14,1,B,7.6,1,na
2003,7,14,1,B,7.7,1,na
2003,7,14,1,B,8,1,na
2003,7,14,1,B,8.1,1,na
2003,7,14,1,B,8.2,2,na
2003,7,14,1,B,8.3,1,na
2003,7,14,1,B,8.4,2,na
2003,7,14,1,B,8.5,1,na
2003,7,14,1,B,10.5,3,na
2003,7,14,1,C,11.1,1,na
2003,7,14,1,C,11.3,1,na
2003,7,14,1,C,12.1,1,na
2003,7,14,1,C,12.2,1,na
2003,7,14,1,C,14.1,1,na
2003,7,14,1,C,14.3,1,na
2003,7,14,1,C,14.8,2,na
2003,7,14,1,C,16.1,1,na
2003,7,14,1,C,16.3,1,na
2003,7,14,1,C,16.4,2,na
2003,7,14,1,D,18.2,1,na
2003,7,14,1,D,18.4,1,na
2003,7,14,1,D,18.5,1,na
2003,7,14,1,D,20,2,na
2003,7,14,1,D,22.3,3,{ATV_END_MILEAGE_=_24.0}
2003,7,21,2,A,1.9,1,na
2003,7,21,2,A,2,1,na
2003,7,21,2,A,2.1,1,na
2003,7,21,2,A,5,1,na
2003,7,21,2,A,5.5,3,na
2003,7,21,2,B,7.5,1,na
2003,7,21,2,C,12.6,1,na
2003,7,21,2,C,13.3,1,na
2003,7,21,2,C,13.6,1,na
2003,7,21,2,D,17.6,1,na
2003,7,21,2,D,22.4,1,na
2003,7,21,2,D,22.5,1,{ATV_END_MILEAGE_=_24.0}
2003,10,25,1,A,0.4,1,na
2003,10,25,1,A,0.6,1,na
2003,10,25,1,A,0.7,1,na
2003,10,25,1,A,1.4,2,na
2003,10,25,1,A,1.5,1,na
2003,10,25,1,A,1.7,1,na
2003,10,25,1,A,1.9,1,na
2003,10,25,1,A,2,1,na
2003,10,25,1,A,2.2,1,na
2003,10,25,1,A,2.7,1,na
2003,10,25,1,A,3.5,1,na
2003,10,25,1,A,3.6,1,na
2003,10,25,1,A,3.8,1,na
2003,10,25,1,A,3.9,1,na
2003,10,25,1,A,4,2,na
2003,10,25,1,A,4.1,2,na
2003,10,25,1,A,4.2,2,na
2003,10,25,1,A,4.3,3,na
2003,10,25,1,A,4.5,1,na
2003,10,25,1,A,4.6,2,na
2003,10,25,1,A,4.7,2,na
2003,10,25,1,A,4.9,1,na
2003,10,25,1,A,5,2,na
2003,10,25,1,A,5.1,2,na
2003,10,25,1,A,5.3,2,na
2003,10,25,1,A,0.4,1,na
2003,10,25,1,B,7.3,1,na
2003,10,25,1,B,8.5,1,na
2003,10,25,1,B,8.8,1,na
2003,10,25,1,B,9.5,1,na
2003,10,25,1,C,10.3,1,na
2003,10,25,1,C,10.8,1,na
2003,10,25,1,C,11.4,1,na
2003,10,25,1,C,11.7,1,na
2003,10,25,1,C,15.1,1,na
2003,10,25,1,D,16.3,1,na
2003,10,25,1,D,17.3,1,na
2003,10,25,1,D,17.7,1,na
2003,10,25,1,D,17.8,1,na
2003,10,25,1,D,18.4,2,na
2003,10,25,1,D,18.7,7,na
2003,10,25,1,D,18.8,3,na
2003,10,25,1,D,18.9,1,na
2003,10,25,1,D,19,2,na
2003,10,25,1,D,19.3,3,na
2003,10,25,1,D,19.5,1,na
2003,10,25,1,D,19.6,1,na
2003,10,25,1,D,20.1,1,na
2003,10,25,1,D,20.4,1,{ATV_END_MILEAGE_=_20.9}
2003,11,1,2,A,0.2,1,na
2003,11,1,2,A,0.4,1,na
2003,11,1,2,A,1.7,1,na
2003,11,1,2,A,2,1,na
2003,11,1,2,A,2.4,1,na
2003,11,1,2,A,3.7,1,na
2003,11,1,2,A,3.8,1,na
2003,11,1,2,A,4.3,1,na
2003,11,1,2,A,4.6,2,na
2003,11,1,2,A,4.8,1,na
2003,11,1,2,A,5.2,1,na
2003,11,1,2,A,5.4,1,na
2003,11,1,2,B,7.4,1,na
2003,11,1,2,B,7.8,2,na
2003,11,1,2,B,9.1,1,na
2003,11,1,2,B,9.2,1,na
2003,11,1,2,B,9.3,1,na
2003,11,1,2,B,9.6,1,na
2003,11,1,2,C,10,1,na
2003,11,1,2,C,11.3,1,na
2003,11,1,2,C,11.4,2,na
2003,11,1,2,C,11.5,1,na
2003,11,1,2,C,12.3,1,na
2003,11,1,2,C,12.6,1,na
2003,11,1,2,C,13.3,1,na
2003,11,1,2,C,13.4,1,na
2003,11,1,2,C,15.2,1,na
2003,11,1,2,C,15.6,1,na
2003,11,1,2,D,16.5,1,na
2003,11,1,2,D,17.2,1,na
2003,11,1,2,D,17.7,3,na
2003,11,1,2,D,19.1,2,na
2003,11,1,2,D,19.4,1,na
2003,11,1,2,D,19.8,1,na
2003,11,1,2,D,20.2,1,na
2003,11,1,2,D,20.8,1,na
2003,11,1,2,D,20.9,2,{ATV_END_MILEAGE_=_21.2}
