Date,Mound ID,Animal ID,Capture Type,Sex,Repro,Animal Mass
12/17/2006,5105,213,RC,F,-888,-888
12/17/2006,4205,235,RC,M,-888,-888
12/17/2006,6505,240,RC,M,-888,-888
12/17/2006,2205,264,RC,M,-888,-888
12/17/2006,3705,272,RC,F,-888,-888
12/17/2006,7105,280,RC,F,-888,-888
12/17/2006,8105,295,RC,F,-888,-888
12/17/2006,15705,306,RC,M,-888,-888
12/17/2006,4505,318,RC,F,-888,-888
12/17/2006,18205,353,RC,M,-888,-888
12/17/2006,12705,358,RC,F,-888,-888
12/17/2006,8505,361,RC,M,-888,-888
12/17/2006,5405,365,RC,F,-888,-888
12/17/2006,1505,370,RC,M,-888,-888
12/17/2006,6205,382,RC,M,-888,-888
12/17/2006,2705,392,RC,M,-888,-888
12/17/2006,18205,400,RC,F,-888,-888
12/17/2006,11005,405,RC,F,-888,-888
12/17/2006,13505,406,RC,F,-888,-888
12/17/2006,16105,407,RC,F,-888,-888
12/17/2006,605,408,RC,M,-888,-888
12/17/2006,14805,419,RC,M,-888,-888
12/17/2006,14305,420,RC,F,-888,-888
12/17/2006,9005,422,RC,F,-888,-888
12/17/2006,3905,423,RC,F,-888,-888
12/17/2006,1505,427,RC,F,-888,-888
12/17/2006,15905,428,RC,M,NS,101
12/17/2006,14805,433,RC,F,PL,133
12/17/2006,7605,435,RC,F,-888,-888
2/16/2007,6905,210,RC,F,RL,131
2/16/2007,5105,213,RC,F,PL,149
2/16/2007,12805,217,RC,F,RL,146
2/16/2007,4205,235,RC,M,NS,155
2/16/2007,12405,239,RC,M,SC,143
2/16/2007,2205,264,RC,M,SC,151
2/16/2007,3705,272,RC,F,P,173
2/16/2007,3905,277,RC,M,SC,150
2/16/2007,7105,280,RC,F,RL,136
2/16/2007,8105,295,RC,F,PL,132
2/16/2007,15705,306,RC,M,SC,153
2/16/2007,4505,318,RC,F,RL,133
2/16/2007,12705,358,RC,F,PL,141
2/16/2007,6105,360,RC,F,PL,144
2/16/2007,8505,361,RC,M,NS,169
2/16/2007,5405,365,RC,F,PL,121
2/16/2007,16905,370,RC,M,SC,149
2/16/2007,2705,392,RC,M,SC,142
2/16/2007,15805,395,RC,M,SC,158
2/16/2007,2305,398,RC,F,PL,161
2/16/2007,10905,405,RC,F,RL,151
2/16/2007,16105,407,RC,F,RL,146
2/16/2007,605,408,RC,M,SC,158
2/16/2007,11905,417,RC,M,SC,151
2/16/2007,14305,419,RC,M,SC,139
2/16/2007,9005,422,RC,F,PL,123
2/16/2007,3905,423,RC,F,PL,128
2/16/2007,15905,428,RC,M,SC,116
2/16/2007,7605,435,RC,F,RL,119
2/17/2007,6905,210,RC,F,-888,-888
2/17/2007,5105,213,RC,F,-888,-888
2/17/2007,4705,228,RC,F,PL,158
2/17/2007,3205,232,RC,M,SC,171
2/17/2007,4205,235,RC,M,-888,-888
2/17/2007,2205,264,RC,M,-888,-888
2/17/2007,3705,272,RC,F,-888,-888
2/17/2007,6205,277,RC,M,-888,-888
2/17/2007,7105,280,RC,F,-888,-888
2/17/2007,7205,280,RC,F,-888,-888
2/17/2007,8105,295,RC,F,-888,-888
2/17/2007,15705,306,RC,M,-888,-888
2/17/2007,4505,318,RC,F,-888,-888
2/17/2007,13005,321,RC,M,SC,159
2/17/2007,15405,349,RC,M,SC,148
2/17/2007,18205,353,RC,M,SC,161
2/17/2007,12705,358,RC,F,-888,-888
2/17/2007,6105,360,RC,F,-888,-888
2/17/2007,15405,364,RC,M,SC,155
2/17/2007,5405,365,RC,F,-888,-888
2/17/2007,1505,370,RC,M,-888,-888
2/17/2007,5005,376,RC,M,SC,141
2/17/2007,2705,392,RC,M,-888,-888
2/17/2007,15805,395,RC,M,-888,-888
2/17/2007,8505,403,RC,M,SC,148
2/17/2007,10905,405,RC,F,-888,-888
2/17/2007,13605,406,RC,F,PL,128
2/17/2007,16105,407,RC,F,-888,-888
2/17/2007,605,408,RC,M,-888,-888
2/17/2007,9005,417,RC,M,-888,-888
2/17/2007,14305,419,RC,M,-888,-888
2/17/2007,9005,422,RC,F,-888,-888
2/17/2007,3905,423,RC,F,-888,-888
2/17/2007,1505,427,RC,F,RL,110
2/17/2007,15905,428,RC,M,-888,-888
2/17/2007,14805,437,N,F,NR,63
2/18/2007,5905,184,RC,F,PL,164
2/18/2007,6905,210,RC,F,-888,-888
2/18/2007,5105,213,RC,F,-888,-888
2/18/2007,3905,235,RC,M,-888,-888
2/18/2007,5405,238,RC,M,SC,160
2/18/2007,12405,239,RC,M,-888,-888
2/18/2007,7205,241,RC,M,SC,179
2/18/2007,2205,264,RC,M,-888,-888
2/18/2007,3705,272,RC,F,-888,-888
2/18/2007,3405,277,RC,M,-888,-888
2/18/2007,7205,280,RC,F,-888,-888
2/18/2007,8105,295,RC,F,-888,-888
2/18/2007,15705,306,RC,M,-888,-888
2/18/2007,4505,318,RC,F,-888,-888
2/18/2007,13005,321,RC,M,-888,-888
2/18/2007,4705,349,RC,M,-888,-888
2/18/2007,12705,358,RC,F,-888,-888
2/18/2007,6105,360,RC,F,-888,-888
2/18/2007,8505,361,RC,M,-888,-888
2/18/2007,5405,365,RC,F,-888,-888
2/18/2007,16905,370,RC,M,-888,-888
2/18/2007,2705,392,RC,M,-888,-888
2/18/2007,9805,395,RC,M,-888,-888
2/18/2007,2305,398,RC,F,-888,-888
2/18/2007,7105,403,RC,M,-888,-888
2/18/2007,10905,405,RC,F,-888,-888
2/18/2007,13605,406,RC,F,-888,-888
2/18/2007,16105,407,RC,F,-888,-888
2/18/2007,605,408,RC,M,-888,-888
2/18/2007,9005,417,RC,M,-888,-888
2/18/2007,14305,419,RC,M,-888,-888
2/18/2007,9005,422,RC,F,-888,-888
2/18/2007,3905,423,RC,F,-888,-888
2/18/2007,8505,425,RC,F,-888,-888
2/18/2007,1505,427,RC,F,-888,-888
2/18/2007,15905,428,RC,M,-888,-888
2/18/2007,16105,429,RC,M,SC,122
2/18/2007,2205,431,RC,F,NR,105
2/18/2007,605,434,RC,F,PL,140
2/18/2007,7605,435,RC,F,-888,-888
2/18/2007,14805,438,N,M,SC,150
2/18/2007,1505,439,N,F,NR,57
3/23/2007,5905,184,RC,F,PL,-888
3/23/2007,6905,210,RC,F,PL,-888
3/23/2007,5105,213,RC,F,PL,-888
3/23/2007,4705,228,RC,F,PL,-888
3/23/2007,4205,235,RC,M,SC,-888
3/23/2007,5205,238,RC,M,NS,-888
3/23/2007,12505,239,RC,M,NS,-888
3/23/2007,7205,241,RC,M,NS,170
3/23/2007,2205,264,RC,M,SC,-888
3/23/2007,3705,272,RC,F,PL,-888
3/23/2007,3405,277,RC,M,NS,-888
3/23/2007,7105,280,RC,F,RL,140
3/23/2007,8105,295,RC,F,PL,144
3/23/2007,15705,306,RC,M,NS,-888
3/23/2007,4505,318,RC,F,PL,-888
3/23/2007,13005,321,RC,M,SC,-888
3/23/2007,9805,353,RC,M,NS,-888
3/23/2007,12705,358,RC,F,PL,-888
3/23/2007,6105,360,RC,F,RL,-888
3/23/2007,8505,361,RC,M,NS,169
3/23/2007,5405,365,RC,F,RL,-888
3/23/2007,16905,370,RC,M,SC,-888
3/23/2007,5005,376,RC,M,NS,-888
3/23/2007,2705,392,RC,M,NS,-888
3/23/2007,2305,398,RC,F,PL,-888
3/23/2007,7105,403,RC,M,SC,155
3/23/2007,605,408,RC,M,SC,-888
3/23/2007,9005,422,RC,F,PL,-888
3/23/2007,3905,423,RC,F,RL,-888
3/23/2007,16905,427,RC,F,PL,-888
3/23/2007,15905,428,RC,M,NS,-888
3/23/2007,3105,429,RC,M,NS,-888
3/23/2007,13605,435,RC,F,PL,-888
3/23/2007,14805,437,RC,F,NR,92
3/23/2007,1505,439,RC,F,NR,-888
3/23/2007,8105,440,N,M,NS,76
3/23/2007,7605,441,N,M,NS,-888
3/23/2007,6905,442,N,F,NR,-888
3/23/2007,13505,443,N,F,NR,-888
3/23/2007,12405,444,N,M,NS,-888
3/23/2007,12805,445,N,M,NS,-888
3/23/2007,4505,446,N,M,NS,-888
3/23/2007,5205,447,N,F,NR,-888
3/24/2007,5905,184,RC,F,RL,142
3/24/2007,5105,213,RC,F,RL,145
3/24/2007,4705,228,RC,F,RL,127
3/24/2007,4205,235,RC,M,NS,152
3/24/2007,5205,238,RC,M,NS,153
3/24/2007,12505,239,RC,M,NS,135
3/24/2007,7205,241,RC,M,NS,170
3/24/2007,2205,264,RC,M,NS,148
3/24/2007,3705,272,RC,F,RL,142
3/24/2007,3405,277,RC,M,NS,151
3/24/2007,7105,280,RC,F,RL,136
3/24/2007,8105,295,RC,F,PL,148
3/24/2007,15705,306,RC,M,NS,151
3/24/2007,4505,318,RC,F,PL,128
3/24/2007,12705,358,RC,F,PL,130
3/24/2007,6105,360,RC,F,RL,131
3/24/2007,8505,361,RC,M,NS,173
3/24/2007,5405,365,RC,F,RL,119
3/24/2007,16905,370,RC,M,NS,146
3/24/2007,5005,376,RC,M,NS,146
3/24/2007,2705,392,RC,M,NS,137
3/24/2007,7105,403,RC,M,SC,148
3/24/2007,16105,407,RC,F,PL,133
3/24/2007,605,408,RC,M,NS,158
3/24/2007,11905,417,RC,M,NS,148
3/24/2007,14305,419,RC,M,NS,143
3/24/2007,9005,422,RC,F,PL,154
3/24/2007,3905,423,RC,F,RL,116
3/24/2007,16905,427,RC,F,RL,126
3/24/2007,15905,428,RC,M,NS,121
3/24/2007,3105,429,RC,M,SC,119
3/24/2007,13605,435,RC,F,PL,124
3/24/2007,14805,437,RC,F,NR,93
3/24/2007,1505,439,RC,F,NR,86
3/24/2007,12405,444,RC,M,NS,94
3/24/2007,12805,445,RC,M,NS,64
3/24/2007,5205,447,RC,F,NR,92
3/24/2007,16105,448,N,M,NS,78
3/24/2007,15805,449,N,F,NR,98
3/24/2007,6905,450,N,F,NR,79
3/24/2007,6205,451,N,F,NR,96
3/24/2007,9805,452,N,M,NS,54
3/24/2007,15205,453,N,F,NR,94
3/24/2007,10905,454,N,M,NS,119
3/24/2007,10905,455,N,F,NR,39
3/24/2007,10905,456,N,F,NR,40
3/25/2007,5905,184,RC,F,-888,-888
3/25/2007,5105,213,RC,F,-888,-888
3/25/2007,4705,228,RC,F,-888,-888
3/25/2007,4505,235,RC,M,-888,-888
3/25/2007,5505,238,RC,M,-888,-888
3/25/2007,2205,264,RC,M,-888,-888
3/25/2007,3705,272,RC,F,-888,-888
3/25/2007,7105,280,RC,F,-888,-888
3/25/2007,4505,318,RC,F,-888,-888
3/25/2007,13005,321,RC,M,NS,154
3/25/2007,12705,358,RC,F,-888,-888
3/25/2007,8505,361,RC,M,-888,-888
3/25/2007,5405,365,RC,F,-888,-888
3/25/2007,16905,370,RC,M,-888,-888
3/25/2007,5005,376,RC,M,-888,-888
3/25/2007,16105,407,RC,F,-888,-888
3/25/2007,605,408,RC,M,-888,-888
3/25/2007,9005,422,RC,F,-888,-888
3/25/2007,3905,423,RC,F,-888,-888
3/25/2007,15905,428,RC,M,-888,-888
3/25/2007,3105,429,RC,M,-888,-888
3/25/2007,14805,437,RC,F,-888,-888
3/25/2007,1505,439,RC,F,-888,-888
3/25/2007,6905,442,RC,F,NR,78
3/25/2007,13505,443,RC,F,NR,91
3/25/2007,12405,444,RC,M,-888,-888
3/25/2007,12805,445,RC,M,-888,-888
3/25/2007,5205,447,RC,F,-888,-888
3/25/2007,15805,449,RC,F,-888,-888
3/25/2007,6205,451,RC,F,-888,-888
3/25/2007,15205,453,RC,F,-888,-888
3/25/2007,10905,455,RC,F,-888,-888
3/25/2007,10905,456,RC,F,-888,-888
3/25/2007,11905,457,N,F,NR,101
4/27/2007,6105,184,RC,F,PL,147
4/27/2007,6905,210,RC,F,PL,143
4/27/2007,5105,213,RC,F,PL,150
4/27/2007,4705,228,RC,F,PL,130
4/27/2007,3205,232,RC,M,NS,159
4/27/2007,12905,234,RC,M,SC,156
4/27/2007,4205,235,RC,M,NS,153
4/27/2007,5505,238,RC,M,NS,154
4/27/2007,12505,239,RC,M,SC,143
4/27/2007,7205,241,RC,M,SC,167
4/27/2007,2205,264,RC,M,SC,143
4/27/2007,3705,272,RC,F,RL,143
4/27/2007,3405,277,RC,M,NS,142
4/27/2007,7105,280,RC,F,PL,149
4/27/2007,8105,295,RC,F,PL,131
4/27/2007,15705,306,RC,M,NS,150
4/27/2007,4505,318,RC,F,PL,124
4/27/2007,12705,358,RC,F,RL,139
4/27/2007,8505,361,RC,M,SC,165
4/27/2007,5405,365,RC,F,PL,117
4/27/2007,16905,370,RC,M,NS,144
4/27/2007,5005,376,RC,M,NS,135
4/27/2007,2705,392,RC,M,SC,137
4/27/2007,9405,395,RC,M,SC,160
4/27/2007,16105,407,RC,F,PL,139
4/27/2007,605,408,RC,M,SC,160
4/27/2007,11405,417,RC,M,NS,150
4/27/2007,14305,419,RC,M,SC,141
4/27/2007,9005,422,RC,F,PL,144
4/27/2007,3905,423,RC,F,PL,120
4/27/2007,16905,427,RC,F,PL,117
4/27/2007,15905,428,RC,M,NS,127
4/27/2007,3105,429,RC,M,SC,126
4/27/2007,14805,437,RC,F,NR,106
4/27/2007,2605,439,RC,F,NR,99
4/27/2007,7605,441,RC,M,NS,99
4/27/2007,7505,442,RC,F,NR,93
4/27/2007,13505,443,RC,F,NR,104
4/27/2007,12405,444,RC,M,NS,109
4/27/2007,12805,445,RC,M,NS,82
4/27/2007,5205,447,RC,F,NR,101
4/27/2007,16105,448,RC,M,NS,111
4/27/2007,15805,449,RC,F,NR,109
4/27/2007,6205,451,RC,F,NR,109
4/27/2007,15205,453,RC,F,NR,110
4/27/2007,11105,454,RC,M,NS,125
4/27/2007,10905,456,RC,F,NR,68
4/27/2007,11905,457,RC,F,NR,118
4/27/2007,10905,458,N,M,NS,60
4/27/2007,13405,459,N,M,NS,90
4/27/2007,7705,460,N,M,NS,96
4/27/2007,6805,461,N,M,NS,108
4/27/2007,805,462,N,F,NR,119
4/27/2007,1405,463,N,F,NR,105
4/27/2007,17205,464,N,F,NR,97
4/27/2007,4205,465,N,M,NS,104
4/27/2007,4505,466,N,M,NS,92
4/27/2007,4705,467,N,F,NR,78
4/27/2007,15305,468,N,M,NS,85
4/28/2007,5905,184,RC,F,-888,-888
4/28/2007,6905,210,RC,F,-888,-888
4/28/2007,5105,213,RC,F,-888,154
4/28/2007,3205,232,RC,M,-888,-888
4/28/2007,12905,234,RC,M,-888,-888
4/28/2007,4205,235,RC,M,-888,152
4/28/2007,12505,239,RC,M,-888,-888
4/28/2007,6505,240,RC,M,NS,142
4/28/2007,7205,241,RC,M,-888,-888
4/28/2007,2205,264,RC,M,-888,-888
4/28/2007,3705,272,RC,F,-888,147
4/28/2007,3405,277,RC,M,-888,145
4/28/2007,7105,280,RC,F,-888,-888
4/28/2007,8805,295,RC,F,-888,-888
4/28/2007,15705,306,RC,M,-888,149
4/28/2007,4505,318,RC,F,-888,123
4/28/2007,12705,358,RC,F,-888,-888
4/28/2007,8505,361,RC,M,-888,-888
4/28/2007,5405,365,RC,F,-888,117
4/28/2007,5005,376,RC,M,-888,141
4/28/2007,16105,407,RC,F,-888,137
4/28/2007,605,408,RC,M,-888,-888
4/28/2007,11405,417,RC,M,-888,-888
4/28/2007,14305,419,RC,M,-888,-888
4/28/2007,9005,422,RC,F,-888,-888
4/28/2007,3905,423,RC,F,-888,117
4/28/2007,15905,428,RC,M,-888,-888
4/28/2007,13605,435,RC,F,PL,130
4/28/2007,13605,436,RC,M,SC,143
4/28/2007,14805,437,RC,F,-888,-888
4/28/2007,2605,439,RC,F,-888,-888
4/28/2007,7605,441,RC,M,-888,-888
4/28/2007,8905,441,RC,M,-888,-888
4/28/2007,7505,442,RC,F,-888,-888
4/28/2007,12405,444,RC,M,-888,-888
4/28/2007,12805,445,RC,M,-888,-888
4/28/2007,5205,447,RC,F,-888,103
4/28/2007,16105,448,RC,M,-888,111
4/28/2007,15805,449,RC,F,-888,109
4/28/2007,9805,452,RC,M,NS,98
4/28/2007,15205,453,RC,F,-888,-888
4/28/2007,11105,454,RC,M,-888,-888
4/28/2007,10905,456,RC,F,-888,-888
4/28/2007,11905,457,RC,F,-888,-888
4/28/2007,7705,460,RC,M,-888,-888
4/28/2007,6805,461,RC,M,-888,-888
4/28/2007,1405,463,RC,F,-888,-888
4/28/2007,17205,464,RC,F,-888,-888
4/28/2007,4505,466,RC,M,-888,98
4/28/2007,15305,468,RC,M,-888,85
4/28/2007,105,469,N,F,NR,103
4/28/2007,5705,470,N,M,NS,107
4/28/2007,3905,471,N,M,NS,89
4/28/2007,5405,472,N,M,NS,85
4/28/2007,8405,473,N,M,NS,99
4/28/2007,18105,474,N,F,NR,91
4/28/2007,16905,475,N,M,NS,97
4/28/2007,13305,476,N,F,NR,100
4/28/2007,9805,477,N,M,NS,109
4/28/2007,6405,478,N,F,NR,101
4/28/2007,7805,479,N,F,NR,109
4/28/2007,6105,480,N,M,NS,69
4/28/2007,6105,481,N,F,NR,55
4/28/2007,5905,482,N,M,NS,74
4/29/2007,6905,210,RC,F,-888,-888
4/29/2007,5105,213,RC,F,-888,-888
4/29/2007,3205,232,RC,M,-888,-888
4/29/2007,12905,234,RC,M,-888,-888
4/29/2007,5205,238,RC,M,-888,-888
4/29/2007,12505,239,RC,M,-888,-888
4/29/2007,6505,240,RC,M,-888,-888
4/29/2007,7205,241,RC,M,-888,-888
4/29/2007,2205,264,RC,M,-888,-888
4/29/2007,3705,272,RC,F,-888,-888
4/29/2007,3405,277,RC,M,-888,-888
4/29/2007,8105,295,RC,F,-888,-888
4/29/2007,8405,318,RC,F,-888,-888
4/29/2007,13005,321,RC,M,NS,130
4/29/2007,15405,349,RC,M,NS,138
4/29/2007,12705,358,RC,F,-888,-888
4/29/2007,8505,361,RC,M,-888,-888
4/29/2007,5405,365,RC,F,-888,-888
4/29/2007,5005,376,RC,M,-888,-888
4/29/2007,2705,392,RC,M,-888,-888
4/29/2007,15805,395,RC,M,-888,-888
4/29/2007,2305,398,RC,F,RL,123
4/29/2007,9805,400,RC,F,PL,130
4/29/2007,16105,407,RC,F,-888,-888
4/29/2007,605,408,RC,M,-888,-888
4/29/2007,11405,417,RC,M,-888,-888
4/29/2007,9005,422,RC,F,-888,-888
4/29/2007,3505,423,RC,F,-888,-888
4/29/2007,8505,425,RC,F,-888,-888
4/29/2007,15905,428,RC,M,-888,-888
4/29/2007,3105,429,RC,M,-888,-888
4/29/2007,13605,435,RC,F,-888,-888
4/29/2007,13605,436,RC,M,-888,-888
4/29/2007,14805,437,RC,F,-888,-888
4/29/2007,2605,439,RC,F,-888,-888
4/29/2007,7605,441,RC,M,-888,-888
4/29/2007,7505,442,RC,F,-888,-888
4/29/2007,13505,443,RC,F,-888,-888
4/29/2007,12405,444,RC,M,-888,-888
4/29/2007,12805,445,RC,M,-888,-888
4/29/2007,5205,447,RC,F,-888,-888
4/29/2007,15805,449,RC,F,-888,-888
4/29/2007,6205,451,RC,F,-888,-888
4/29/2007,15205,453,RC,F,-888,-888
4/29/2007,11105,454,RC,M,-888,-888
4/29/2007,10905,458,RC,M,-888,-888
4/29/2007,7705,460,RC,M,-888,-888
4/29/2007,6805,461,RC,M,-888,-888
4/29/2007,805,462,RC,F,-888,-888
4/29/2007,1405,463,RC,F,-888,-888
4/29/2007,17205,464,RC,F,-888,-888
4/29/2007,3705,465,RC,M,-888,-888
4/29/2007,4505,466,RC,M,-888,-888
4/29/2007,4705,467,RC,F,-888,-888
4/29/2007,15305,468,RC,M,-888,-888
4/29/2007,105,469,RC,F,-888,-888
4/29/2007,5705,470,RC,M,-888,-888
4/29/2007,3905,471,RC,M,-888,-888
4/29/2007,5405,472,RC,M,-888,-888
4/29/2007,8405,473,RC,M,-888,-888
4/29/2007,18105,474,RC,F,-888,-888
4/29/2007,1505,475,RC,M,-888,-888
4/29/2007,13305,476,RC,F,-888,-888
4/29/2007,6405,478,RC,F,-888,-888
4/29/2007,6105,480,RC,M,-888,-888
4/29/2007,6105,481,RC,F,-888,-888
4/29/2007,11205,483,N,F,NR,93
4/29/2007,10905,484,N,M,NS,53
4/29/2007,8605,485,N,M,NS,101
4/29/2007,15405,486,N,M,NS,75
4/29/2007,5405,487,N,F,NR,76
4/29/2007,3505,488,N,M,NS,81
5/29/2007,6905,210,RC,F,PL,143
5/29/2007,5105,213,RC,F,RL,134
5/29/2007,4705,228,RC,F,PL,130
5/29/2007,3205,232,RC,M,SC,161
5/29/2007,4205,235,RC,M,NS,155
5/29/2007,5505,238,RC,M,NS,157
5/29/2007,12505,239,RC,M,SC,145
5/29/2007,7205,241,RC,M,SC,169
5/29/2007,2205,264,RC,M,SC,148
5/29/2007,3705,272,RC,F,PL,137
5/29/2007,3405,277,RC,M,NS,148
5/29/2007,7105,280,RC,F,PL,133
5/29/2007,8805,295,RC,F,PL,137
5/29/2007,4505,318,RC,F,PL,133
5/29/2007,12705,358,RC,F,PL,129
5/29/2007,8505,361,RC,M,NS,166
5/29/2007,5405,365,RC,F,-888,127
5/29/2007,5005,376,RC,M,NS,141
5/29/2007,9405,395,RC,M,SC,158
5/29/2007,2305,398,RC,F,PL,135
5/29/2007,16105,407,RC,F,PL,143
5/29/2007,605,408,RC,M,NS,158
5/29/2007,11405,417,RC,M,NS,149
5/29/2007,9005,422,RC,F,RL,129
5/29/2007,3905,423,RC,F,PL,123
5/29/2007,15905,428,RC,M,NS,126
5/29/2007,3105,429,RC,M,NS,130
5/29/2007,13605,435,RC,F,PL,121
5/29/2007,14805,437,RC,F,NR,118
5/29/2007,2605,439,RC,F,NR,110
5/29/2007,7605,441,RC,M,NS,113
5/29/2007,7505,442,RC,F,NR,111
5/29/2007,13505,443,RC,F,NR,111
5/29/2007,12405,444,RC,M,NS,119
5/29/2007,12805,445,RC,M,NS,109
5/29/2007,5205,447,RC,F,NR,115
5/29/2007,2405,448,RC,M,NS,124
5/29/2007,15805,449,RC,F,NR,121
5/29/2007,6205,451,RC,F,NR,123
5/29/2007,15205,453,RC,F,NR,120
5/29/2007,11105,454,RC,M,NS,133
5/29/2007,7705,460,RC,M,NS,111
5/29/2007,6805,461,RC,M,NS,120
5/29/2007,1405,463,RC,F,NR,115
5/29/2007,2705,464,RC,F,NR,107
5/29/2007,3005,465,RC,M,NS,129
5/29/2007,4405,466,RC,M,NS,116
5/29/2007,4705,467,RC,F,NR,101
5/29/2007,105,469,RC,F,NR,120
5/29/2007,5705,470,RC,M,NS,125
5/29/2007,5405,472,RC,M,NS,113
5/29/2007,10805,473,RC,M,NS,113
5/29/2007,13305,476,RC,F,NR,110
5/29/2007,6405,478,RC,F,NR,116
5/29/2007,6105,481,RC,F,NR,90
5/29/2007,6005,482,RC,M,NS,105
5/29/2007,10905,484,RC,M,NS,99
5/29/2007,8605,485,RC,M,NS,121
5/29/2007,15405,486,RC,M,NS,101
5/29/2007,3505,488,RC,M,NS,110
5/29/2007,18105,489,N,M,NS,69
5/30/2007,6105,184,RC,F,PL,159
5/30/2007,6905,210,RC,F,PL,142
5/30/2007,5105,213,RC,F,-888,-888
5/30/2007,3205,232,RC,M,NS,164
5/30/2007,12505,239,RC,M,SC,141
5/30/2007,2205,264,RC,M,NS,140
5/30/2007,18105,272,RC,F,PL,137
5/30/2007,7105,280,RC,F,-888,-888
5/30/2007,8105,295,RC,F,PL,135
5/30/2007,12705,358,RC,F,PL,124
5/30/2007,5405,365,RC,F,PL,121
5/30/2007,5005,376,RC,M,-888,-888
5/30/2007,9405,395,RC,M,NS,162
5/30/2007,1605,398,RC,F,PL,131
5/30/2007,16105,407,RC,F,PL,147
5/30/2007,605,408,RC,M,SC,160
5/30/2007,11405,417,RC,M,NS,151
5/30/2007,14305,419,RC,M,SC,141
5/30/2007,9005,422,RC,F,RL,129
5/30/2007,3905,423,RC,F,-888,-888
5/30/2007,13605,435,RC,F,PL,121
5/30/2007,14805,437,RC,F,NR,119
5/30/2007,7605,441,RC,M,-888,-888
5/30/2007,7505,442,RC,F,NR,113
5/30/2007,13505,443,RC,F,NR,111
5/30/2007,12405,444,RC,M,NS,117
5/30/2007,12805,445,RC,M,NS,109
5/30/2007,5305,447,RC,F,NR,114
5/30/2007,2405,448,RC,M,-888,-888
5/30/2007,15805,449,RC,F,-888,124
5/30/2007,6205,451,RC,F,NR,120
5/30/2007,10005,452,RC,M,NS,120
5/30/2007,15205,453,RC,F,NR,125
5/30/2007,11105,454,RC,M,NS,137
5/30/2007,11005,455,RC,F,NR,99
5/30/2007,8905,457,RC,F,NR,125
5/30/2007,7705,460,RC,M,NS,107
5/30/2007,6805,461,RC,M,NS,119
5/30/2007,17205,464,RC,F,NR,115
5/30/2007,3005,465,RC,M,-888,-888
5/30/2007,4405,466,RC,M,NS,121
5/30/2007,4705,467,RC,F,NR,99
5/30/2007,105,469,RC,F,-888,119
5/30/2007,5405,472,RC,M,NS,113
5/30/2007,10805,473,RC,M,NS,113
5/30/2007,13305,476,RC,F,NR,107
5/30/2007,18205,477,RC,M,NS,137
5/30/2007,6405,478,RC,F,NR,113
5/30/2007,6105,481,RC,F,NR,91
5/30/2007,6005,482,RC,M,NS,105
5/30/2007,11205,483,RC,F,NR,108
5/30/2007,10905,484,RC,M,NS,91
5/30/2007,8605,485,RC,M,NS,121
5/30/2007,15405,486,RC,M,NS,104
5/30/2007,3505,488,RC,M,NS,115
5/30/2007,2305,490,N,F,NR,77
5/31/2007,5105,213,RC,F,-888,-888
5/31/2007,3205,232,RC,M,-888,-888
5/31/2007,12905,234,RC,M,SC,156
5/31/2007,5505,238,RC,M,-888,-888
5/31/2007,7205,241,RC,M,-888,-888
5/31/2007,2205,264,RC,M,-888,-888
5/31/2007,3705,272,RC,F,-888,-888
5/31/2007,3505,277,RC,M,-888,-888
5/31/2007,8105,295,RC,F,-888,-888
5/31/2007,4505,318,RC,F,-888,-888
5/31/2007,9105,358,RC,F,-888,-888
5/31/2007,8505,361,RC,M,-888,-888
5/31/2007,5405,365,RC,F,-888,-888
5/31/2007,5005,376,RC,M,-888,-888
5/31/2007,9405,395,RC,M,-888,-888
5/31/2007,1605,398,RC,F,-888,-888
5/31/2007,16105,407,RC,F,-888,-888
5/31/2007,605,408,RC,M,-888,-888
5/31/2007,11405,417,RC,M,-888,-888
5/31/2007,9005,422,RC,F,-888,-888
5/31/2007,3905,423,RC,F,-888,-888
5/31/2007,3105,429,RC,M,-888,-888
5/31/2007,13605,435,RC,F,-888,-888
5/31/2007,14805,437,RC,F,-888,-888
5/31/2007,2605,439,RC,F,-888,-888
5/31/2007,7605,441,RC,M,-888,-888
5/31/2007,7505,442,RC,F,-888,-888
5/31/2007,13505,443,RC,F,-888,-888
5/31/2007,12405,444,RC,M,-888,-888
5/31/2007,12805,445,RC,M,-888,-888
5/31/2007,5305,447,RC,F,-888,-888
5/31/2007,2405,448,RC,M,-888,-888
5/31/2007,15805,449,RC,F,-888,-888
5/31/2007,6205,451,RC,F,-888,-888
5/31/2007,15205,453,RC,F,-888,-888
5/31/2007,11105,454,RC,M,-888,-888
5/31/2007,11005,455,RC,F,-888,-888
5/31/2007,11905,457,RC,F,-888,-888
5/31/2007,7705,460,RC,M,-888,-888
5/31/2007,6805,461,RC,M,-888,-888
5/31/2007,805,462,RC,F,NR,119
5/31/2007,1405,463,RC,F,-888,-888
5/31/2007,2705,464,RC,F,-888,-888
5/31/2007,3005,465,RC,M,-888,-888
5/31/2007,4405,466,RC,M,-888,-888
5/31/2007,105,469,RC,F,-888,-888
5/31/2007,5405,472,RC,M,-888,-888
5/31/2007,10805,473,RC,M,-888,-888
5/31/2007,13305,476,RC,F,-888,-888
5/31/2007,6405,478,RC,F,-888,-888
5/31/2007,6105,481,RC,F,-888,-888
5/31/2007,6005,482,RC,M,-888,-888
5/31/2007,10905,484,RC,M,-888,-888
