PERIOD,DATE,PLOT,MND ID,LN,QUAD,PSPP,PCOV,PHT,PF,KRF,RBF,SDUNK,SDP,SDKR,SDRD,SDAN,BY
S01,04/25/01,K,KM1,E,3,PLPA2,1.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,4,APRAH,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,4,ASNU4,0.8,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,4,CRCR3,1.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,4,OECE2,1.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,4,PLPA2,1.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,5,APRAH,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,5,ASNU4,0.8,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,5,CRCR3,0.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,E,5,PLPA2,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,1,NONE,0.0,0,0,26,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,2,CRCR3,3.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,2,DEPI,0.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,2,PLPA2,0.1,1,0,4,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,3,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,4,DEPI,2.0,21,0,2,0,0.0,0.0,1.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,5,CRCR3,3.2,8,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM1,N,5,PLPA2,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,1,NONE,0.0,0,20,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,2,APRAH,0.3,6,0,6,0,0.0,0.0,3.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,2,CRCR3,3.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,2,DEPI,8.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,2,PLPA2,0.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,3,APRAH,0.3,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,3,PLPA2,2.1,6,0,2,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,4,APRAH,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,4,ASNU4,0.5,12,0,0,0,0.0,0.0,1.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,4,CRCR3,1.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,4,DEPI,3.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,4,PLPA2,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,5,CRCR3,4.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,5,MAFE,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,S,5,PLPA2,1.5,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,1,SAKA,0.1,3,0,1,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,2,PLPA2,1.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,2,SAKA,0.1,3,0,0,0,0.0,0.0,1.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,3,APRAH,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,3,CRCR3,0.8,13,0,6,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,3,PLPA2,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,4,ASNU4,0.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,4,PLPA2,0.3,9,0,3,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,5,CRCR3,0.8,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,5,OECE2,2.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM1,W,5,PLPA2,0.3,6,0,3,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,1,DEPI,0.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,1,PLPA2,0.1,4,0,4,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,2,CRCR3,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,2,DEPI,1.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,2,PLPA2,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,2,SAKA,0.2,5,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,3,CRCR3,1.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,3,DEPI,3.0,31,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,3,PLPA2,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,4,CRCR3,1.9,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,4,DEPI,1.0,28,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,4,PLPA2,0.8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,4,SAKA,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,5,CRCR3,0.4,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,5,DEPI,0.8,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,5,PLPA2,0.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,E,5,SAKA,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,1,DEPI,1.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,1,PLPA2,0.4,6,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,2,CRCR3,7.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,2,DEPI,0.7,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,2,PLPA2,0.2,7,0,1,0,0.0,0.0,3.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,3,CRCR3,0.7,6,0,3,0,0.0,0.0,6.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,3,DEPI,0.5,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,3,THAR,0.1,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,4,DEPI,3.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,4,PLPA2,0.3,5,0,0,0,0.0,0.0,8.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,5,CRCR3,7.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,5,DEPI,5.0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,N,5,MAFE,0.2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,1,DEPI,0.3,9,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,2,CRCR3,3.8,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,2,DEPI,4.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,2,PLPA2,0.1,5,0,2,0,0.0,0.0,7.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,3,APRAH,0.1,2,0,0,0,3.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,3,CRCR3,3.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,3,DEPI,0.4,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,3,PLPA2,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,4,CRCR3,0.9,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,4,MAFE,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,5,CRCR3,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,S,5,DEPI,6.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,1,NONE,0.0,0,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,2,CRCR3,0.7,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,2,DEPI,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,2,PLPA2,0.1,4,0,1,0,0.0,0.0,8.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,3,CRCR3,3.2,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,3,DEPI,1.4,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,3,PLPA2,0.2,7,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,4,CRCR3,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,4,DEPI,0.4,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,4,PLPA2,0.1,4,0,0,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,5,CRCR3,1.4,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,5,DEPI,1.1,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM12,W,5,PLPA2,0.3,5,0,2,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,1,DEPI,0.9,18,0,1,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,2,APRAH,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,2,CRCR3,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,2,DEPI,2.5,37,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,2,PLPA2,0.3,7,0,0,0,0.0,0.0,5.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,2,THAR,0.4,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,3,APRAH,0.4,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,3,CRCR3,1.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,3,DEPI,7.0,38,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,3,MAFE,0.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,3,PLPA2,0.3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,4,APRAH,0.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,4,CRCR3,0.2,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,4,DEPI,3.5,34,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,4,GUWR,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,5,APRAH,0.3,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,5,ASNU4,0.4,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,5,CRCR3,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,5,GUWR,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,E,5,PLPA2,0.7,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,1,DEPI,0.8,20,0,0,0,0.0,0.0,8.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,2,CRCR3,1.5,16,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,2,DEPI,2.8,47,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,3,APRAH,0.2,5,0,0,0,0.0,0.0,0.0,0.3,0.0,NA
S01,04/24/01,K,KM13,N,3,CRCR3,2.6,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,3,DEPI,4.0,42,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,3,PLPA2,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,4,APRAH,0.3,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,4,CRCR3,2.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,4,DEPI,1.5,37,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,5,DEPI,3.0,34,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,N,5,PLPA2,0.2,7,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,1,CRCR3,0.5,12,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,APRAH,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,ASNU4,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,CHIN2,0.1,6,0,2,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,CRCR3,0.3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,OECEC2,0.9,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,2,SAKA,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,3,APRAH,0.2,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,3,CRCR3,0.2,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,3,DEPI,0.1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,3,OECEC2,1.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,3,PLPA2,0.3,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,4,APRAH,0.3,11,0,0,0,0.0,0.0,2.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,4,ASNU4,0.4,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,4,CRCR3,3.6,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,4,DEPI,2.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,5,ASNU4,0.2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,5,CRCR3,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,5,DEPI,2.6,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,5,MAFE,1.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,S,5,PLPA2,0.4,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,1,DEPI,2.2,15,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,2,APRAH,0.1,3,0,1,0,0.0,0.0,4.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,2,CRCR3,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,2,DEPI,0.2,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,3,APRAH,0.1,2,0,2,0,0.0,0.0,1.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,3,CRCR3,0.7,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,3,DEPI,0.8,28,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,3,PLPA2,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,4,APRAH,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,4,DEPI,0.1,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,4,PLPA2,0.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,5,APRAH,0.9,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,5,CRCR3,0.8,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,5,DEPI,0.2,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,5,GUWR,0.1,2,0,0,0,0.0,0.0,3.0,0.0,0.0,NA
S01,04/24/01,K,KM13,W,5,PLPA2,0.4,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,1,APRAH,0.8,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,1,CHIN2,1.0,6,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,1,DEPI,1.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,2,APRAH,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,2,CHIN2,0.1,3,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,2,CRCR3,2.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,2,CRCR3,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,2,DEPI,1.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,2,LEDED,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,2,PLPA2,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,2,PLPA2,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,3,APRAH,2.0,7,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,3,APRAH,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,3,CRCR3,0.2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,3,CRCR3,2.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,3,DEPI,1.0,17,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,3,DEPI,2.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,3,MAFE,0.3,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,4,APRAH,1.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,4,CRCR3,3.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,4,DEPI,2.0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,4,DEPI,4.0,27,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,5,APRAH,0.2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,5,APRAH,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,5,CRCR3,2.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,E,5,CRCR3,1.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,5,DEPI,1.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,5,LEDED,0.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,E,5,PLPA2,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,1,APRAH,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,1,CHIN2,0.1,3,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,1,CRCR3,0.3,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,1,DEPI,3.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,1,OEAL,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,1,PLPA2,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,2,APRAH,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,2,CRCR3,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,2,DEPI,5.0,18,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,2,DEPI,1.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,2,PLPA2,0.2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,3,APRAH,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,3,CRCR3,1.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,3,CRCR3,3.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,3,DEPI,2.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,3,DEPI,0.2,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,3,LEDED,0.3,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,3,MAFE,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,3,PLPA2,0.4,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,3,PLPA2,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,4,APRAH,0.8,5,0,0,0,0.1,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,4,APRAH,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,4,CRCR3,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,4,CRCR3,0.6,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,4,DEPI,2.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,4,DEPI,2.0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,4,MAFE,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,4,PLPA2,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,5,APRAH,1.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,5,CHIN2,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,5,CRCR3,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/24/01,K,KM19,N,5,CRCR3,3.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,5,DEPI,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,N,5,LEDED,0.1,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,S,1,APRAH,0.5,4,0,0,0,0.0,0.0,9.0,0.0,0.0,NA
S01,04/24/01,K,KM19,S,1,APRAH,0.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S01,04/25/01,K,KM19,S,1,CHIN2,0.8,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
