DATE,SEASON,YEAR,PLOT,TRAP,RECAP,TAG_1_LT,TAG_2_RT,PIT_TAG,SEX,AGE,MASS,Comments,Capture_Site
07/08/10,SUMMER,2010,D,NA,RELEASE,,4181,,M,J,540,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4180,,,M,A,1300,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4179,,,M,A,590,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4178,,,M,J,450,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4177,,,M,J,310,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4176,,,M,J,450,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,,4125,,M,J,315,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4124,,,M,J,350,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,,4123,,F,J,375,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4122,,,F,J,350,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4121,,,F,J,340,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4120,,,M,J,440,,Fire Station
07/08/10,SUMMER,2010,D,NA,RELEASE,4119,,,M,J,365,,Fire Station
07/08/10,SUMMER,2010,D,NA,RELEASE,,4118,,M,A,515,,Whites
07/08/10,SUMMER,2010,D,NA,RELEASE,,4117,,F,A,805,,Whites
07/08/10,SUMMER,2010,D,NA,RELEASE,4116,,,F,A,670,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,,4115,,F,A,550,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4301,,,F,J,400,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4302,,,M,J,350,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4303,,,F,A,500,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4304,,,F,J,350,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4305,,,F,J,410,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4306,,,M,J,450,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4307,,,F,J,375,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4308,,,M,J,480,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4309,,,M,J,400,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4310,,,F,J,350,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,4311,,,M,J,360,,Las Colinas
07/08/10,SUMMER,2010,D,NA,RELEASE,,4312,,F,A,600,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4313,,,M,J,300,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4314,,,M,A,610,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4315,,,M,J,310,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4316,,,M,J,350,,Indian School
07/08/10,SUMMER,2010,D,NA,RELEASE,4317,,,F,J,380,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4318,,,M,J,310,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4319,,,M,J,380,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4320,,,F,J,390,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4321,,,F,J,350,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4322,,,M,J,400,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4323,,,M,J,400,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4324,,,M,J,400,,Menual
07/08/10,SUMMER,2010,D,NA,RELEASE,4325,,,F,A,600,,Fire Station
07/08/10,SUMMER,2010,D,NA,RELEASE,4326,,,F,A,750,,Fire Station
07/08/10,SUMMER,2010,D,NA,RELEASE,4327,,,F,A,450,,Los Lunas
07/08/10,SUMMER,2010,D,NA,RELEASE,4328,,,F,A,460,,Los Lunas
07/08/10,SUMMER,2010,D,NA,RELEASE,4329,,,F,A,500,,Los Lunas
07/08/10,SUMMER,2010,D,NA,RELEASE,4330,,,F,A,550,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4331,,,F,J,340,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4332,,,F,J,330,,DOT
07/08/10,SUMMER,2010,D,NA,RELEASE,4333,,,M,J,340,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4113,,,F,J,340,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4112,,M,J,480,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4111,,F,J,370,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4109,,,M,J,410,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4108,,F,J,370,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4107,,M,J,490,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4106,,,M,J,340,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4105,,F,A,510,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,,4104,,M,J,470,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4103,,,F,J,440,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4102,,,M,J,340,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4101,,,M,A,520,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,,4335,,F,J,370,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,,4336,,F,A,520,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4337,,,M,J,420,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4338,,,M,A,420,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4339,,,F,J,320,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4340,,,F,J,400,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4347,,,M,J,420,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4341,,,M,J,380,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,,4342,,M,A,660,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4343,,,M,J,380,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,,4344,,F,J,390,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,,4345,,F,J,490,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,,4346,,F,J,490,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4349,,M,A,620,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4348,,,M,A,600,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4475,,M,A,880,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,,4476,,F,A,660,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4451,,,F,J,380,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4452,,,M,J,340,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4126,,,M,A,590,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,384,,,M,J,360,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,250,350,,M,J,370,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4127,,,M,J,310,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4128,,,F,J,430,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4129,,,F,J,460,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4130,,,M,A,540,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4131,,,M,J,430,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4132,,,M,J,440,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4133,,,F,J,440,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4134,,,F,J,370,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4135,,,M,J,430,,Las Colinas
07/16/10,SUMMER,2010,D,NA,RELEASE,4136,,,F,J,430,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4137,,,F,J,420,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4138,,,F,J,390,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4139,,,M,J,330,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4140,,,M,J,340,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4141,,,F,J,480,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4142,,,M,J,440,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4143,,,F,J,450,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4144,,,M,J,430,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4145,,,M,A,510,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4146,,,F,J,400,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4147,,,M,J,400,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4148,,,M,J,370,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4149,,,M,J,390,,Bosque Farms
07/16/10,SUMMER,2010,D,NA,RELEASE,4150,,,F,A,560,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4350,,,F,A,530,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4351,,,F,A,600,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4352,,,M,J,350,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4353,,,F,J,300,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4354,,,F,A,480,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4355,,,F,A,720,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4356,,,F,J,350,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4357,,,F,A,500,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4358,,,M,J,380,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4359,,,M,J,380,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4360,,,F,J,360,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4361,,,F,J,360,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4362,,,M,J,360,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4363,,,M,J,450,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4364,,,M,J,380,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4365,,,M,J,400,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4366,,,F,J,410,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4367,,,F,A,800,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4368,,,M,A,880,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4369,,,F,A,600,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4370,,,M,J,350,,DOT
07/16/10,SUMMER,2010,D,NA,RELEASE,4371,,,F,A,540,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,4372,,,F,A,760,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,4373,,,F,J,370,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,4374,,,M,J,420,,Walgreens
07/16/10,SUMMER,2010,D,NA,RELEASE,4375,,,M,A,1350,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4376,,,M,A,590,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4377,,,M,J,490,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4378,,,F,A,940,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4379,,,M,A,570,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4380,,,F,A,590,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4381,,,M,J,420,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4382,,,F,A,510,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4383,,,F,J,490,,Lomas
07/16/10,SUMMER,2010,D,NA,RELEASE,4384,,,M,J,310,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4385,,,M,A,700,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4386,,,M,A,900,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4387,,,F,J,400,,Lomas-east
07/16/10,SUMMER,2010,D,NA,RELEASE,4388,,,M,J,400,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4389,,,F,J,360,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4390,,,M,J,340,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4114,,,F,A,930,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4391,,,M,J,370,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4334,,,F,A,880,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4392,,,F,J,330,,Grace
07/16/10,SUMMER,2010,D,NA,RELEASE,4453,,,F,J,360,,Grace
07/22/10,SUMMER,2010,D,NA,RELEASE,4466,,,F,A,580,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4465,,,M,A,1180,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4464,,,F,A,800,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4463,,,F,A,480,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4462,,,F,A,520,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4461,,,F,A,470,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4460,,,M,A,840,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,,4454,,F,A,500,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4459,,,F,A,900,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4458,,,M,A,1300,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,,4457,,F,A,590,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4456,,,M,A,1240,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4455,,,F,A,1040,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4393,,,M,A,840,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4400,,,M,A,740,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4399,,,F,J,270,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4396,,,M,J,250,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4394,,,F,J,250,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4395,,,F,A,540,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4397,,,M,A,840,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4425,,,F,A,500,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,,4424,,M,J,360,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4417,,,F,A,520,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4415,,,M,A,1150,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4416,,,M,J,490,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4414,,,M,J,320,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4413,,,F,A,510,,Rover
07/22/10,SUMMER,2010,D,NA,RELEASE,4410,,,F,A,500,,Las Colinas
07/22/10,SUMMER,2010,D,NA,RELEASE,4110,,,F,J,370,,Las Colinas
07/22/10,SUMMER,2010,D,NA,RELEASE,4411,,,F,J,490,,Las Colinas
07/22/10,SUMMER,2010,D,NA,RELEASE,4476,,,M,J,360,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4477,,,F,A,510,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4478,,,M,A,550,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4479,,,F,A,570,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4480,,,F,A,600,,Lomas NW- Rallys
07/22/10,SUMMER,2010,D,NA,RELEASE,4483,,,F,J,470,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4484,,,F,A,480,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4485,,,M,J,390,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,,4486,,F,A,550,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4487,,,M,A,910,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4488,,,F,J,300,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4489,,,F,J,440,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4490,,,F,A,520,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4491,,,F,J,380,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4492,,,M,A,570,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4493,,,F,J,360,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,,4495,,M,A,880,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4496,,,M,A,700,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4497,,,F,A,840,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4498,,,F,J,290,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4499,,,F,A,500,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4500,,,F,A,630,,DOT1
07/22/10,SUMMER,2010,D,NA,RELEASE,4423,,,M,A,1110,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4421,,,F,A,780,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4422,,,F,A,570,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4418,,,M,A,710,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4419,,,M,A,590,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4420,,,F,A,610,,Menual
07/22/10,SUMMER,2010,D,NA,RELEASE,4412,,,F,A,630,,Las Colinas
07/22/10,SUMMER,2010,D,NA,RELEASE,,4450,,F,J,450,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,,4449,,M,A,520,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4448,,,M,J,400,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4447,,,F,J,295,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4446,,,F,A,480,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4445,,,F,J,310,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4444,,,M,J,380,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4443,,,F,J,350,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4442,,,F,J,375,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,,4441,,F,A,480,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4440,,,F,A,400,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4439,,,M,A,480,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,,4438,,F,A,450,,Fire Station
07/22/10,SUMMER,2010,D,NA,RELEASE,4437,,,M,J,370,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4436,,F,J,360,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4435,,,M,A,420,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4434,,,F,A,430,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4433,,F,A,420,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4432,,M,J,390,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4431,,,M,J,330,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4481,4430,,M,A,445,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4429,,,F,J,380,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4428,,,M,A,460,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4427,,F,J,340,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4426,,M,A,460,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4473,,F,J,360,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4472,,,F,J,400,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4471,,M,J,360,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4470,4398,,F,J,370,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,,4469,,F,J,370,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4482,4468,,F,A,460,,DOT2
07/22/10,SUMMER,2010,D,NA,RELEASE,4467,,,F,J,320,,DOT2
08/19/10,SUMMER,2010,D,NA,RELEASE,4404,,,M,A,700,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4408,,,M,A,950,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4406,,,M,A,1110,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4405,,,M,A,800,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4409,,,F,A,645,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4407,,,F,A,720,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4403,,,M,A,680,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4402,,,M,A,660,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4401,,,F,A,770,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4547,,,F,A,900,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4546,,,F,A,910,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4548,,,M,A,730,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4549,,,M,A,740,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4550,,,M,A,600,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4545,,M,A,540,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4544,,,F,A,650,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4543,,,M,A,930,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4542,,,M,A,620,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4541,,,M,A,1140,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4540,,,M,A,1420,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4539,,,F,A,820,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4538,,,M,A,600,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4537,,,M,A,1480,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4536,,,F,A,600,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4535,,,M,A,900,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4534,,,M,A,680,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4533,,,M,A,660,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4532,,F,A,700,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4531,,,M,A,580,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4530,,,F,A,550,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4529,,F,A,500,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4528,,,M,A,860,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4527,,,M,A,1120,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4526,,M,A,620,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4525,,,F,A,500,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4524,,,M,A,490,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4523,,,F,A,790,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4522,,,F,A,660,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4521,,,M,A,940,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4520,,,M,A,590,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4519,,,M,A,900,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4518,,,M,A,630,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4517,,M,A,660,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4516,,F,A,620,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4515,,M,A,740,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4514,,,M,A,750,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,,4513,,F,A,890,,Bosque Farms
08/19/10,SUMMER,2010,D,NA,RELEASE,4512,,,M,A,1410,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,,4511,,M,A,890,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4510,,,F,A,670,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4509,,,F,A,880,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4508,,,F,A,1100,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4507,,,F,A,1030,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4506,,,F,A,600,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4505,,,F,A,640,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4504,,,M,A,800,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4503,,,F,A,520,,Whites
08/19/10,SUMMER,2010,D,NA,RELEASE,4501,,,M,A,600,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4575,,,M,A,600,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4574,,,F,A,740,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4573,,,M,A,800,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4572,,,F,A,1160,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4571,,,M,A,890,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4570,,,F,A,875,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4569,,,M,A,1380,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4568,,,F,A,660,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,,4567,,F,A,1030,,Juan Tabo-SE
08/19/10,SUMMER,2010,D,NA,RELEASE,4566,,,M,A,1550,,Black eyed pea
