"year","location","season","night","web","trap","recap","Taxa_sppcode","sex","age","reprod","mass","Taxa_genus","Taxa_species","count","Taxa_family","Taxa_order"
1996,"rsgrass",1,2,1,"70","n","onle","m","a","na","22"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,1,"72","y","pmtr","m","a","na","na",NA,NA,1,NA,NA
1996,"rsgrass",1,2,1,"104","y","pgfl","f","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,1,"117","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,1,"120","n","neal","f","a","l","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,1,"142","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,1,"143","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,1,"144","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"9","y","dime","m","a","st","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"20","y","neal","m","a","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,4,"53","y","dime","m","a","st","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"58","n","neal","f","j","na","28"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,4,"75","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"108","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"112","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"142","n","dior","m","a","st","47"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,4,"144","n","neal","f","a","l","134"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,5,"9","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,5,"14","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,5,"55","n","onle","m","j","na","15"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,5,"59","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,5,"68","y","pgfl","m","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,5,"70","y","neal","na","na","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,2,5,"94","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,2,5,"130","y","dior","m","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,1,"48","y","disp","m","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,1,"71","y","onle","f","a","na","na"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,3,1,"119","n","neal","m","j","na","25"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,3,1,"128","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,1,"140","n","remg","m","a","st","10"," Reithrodontomys"," megalotis",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,3,1,"142","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,1,"144","y","dime","m","a","st","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,4,"61","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,4,"62","n","neal","m","a","na","134"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,3,4,"96","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,4,"100","y","dior","m","a","st","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,5,"32","n","neal","f","a","na","142"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",1,3,5,"91","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",1,3,5,"136","y","dior","f","a","na","na"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"5","n","dime","f","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"25","n","pgfl","f","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"30","n","dime","m","a","na","53"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"72","n","dior","f","a","l","63"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"130","n","dime","f","a","p","50"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,1,"131","n","pmtr","f","a","p","42",NA,NA,1,NA,NA
1996,"rsgrass",3,1,4,"6","n","pgfl","f","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,4,"11","n","dime","f","a","na","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,4,"73","n","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,4,"86","n","neal","m","a","na","178"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,1,4,"126","n","pgfl","m","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,5,"82","n","dime","f","a","na","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,1,5,"83","n","dime","m","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"4","n","neal","f","a","na","130"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,2,1,"5","n","pgfl","f","a","p","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"6","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"16","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"34","n","spsp","f","a","na","97"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
1996,"rsgrass",3,2,1,"37","y","pgfl","f","a","p","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"42","n","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"72","y","dime","na","na","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"80","n","pmtr","m","a","st","31",NA,NA,1,NA,NA
1996,"rsgrass",3,2,1,"94","n","pgfl","f","a","na","16"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,1,"130","n","pmtr","f","a","p","32",NA,NA,1,NA,NA
1996,"rsgrass",3,2,1,"142","n","spsp","f","a","na","82"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
1996,"rsgrass",3,2,1,"143","n","pmtr","f","a","na","33",NA,NA,1,NA,NA
1996,"rsgrass",3,2,4,"6","y","pgfl","m","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,4,"10","n","pgfl","f","a","na","10"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,4,"24","n","dior","f","a","p","58"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,4,"62","y","neal","m","a","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,2,4,"101","n","pmbo","m","j","na","20",NA,NA,1,NA,NA
1996,"rsgrass",3,2,5,"46","n","pgfl","f","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,5,"60","n","pgfl","m","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,5,"67","n","pgfl","f","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,5,"77","n","pgfl","f","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,5,"90","n","dime","m","a","na","44"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,2,5,"131","y","dior","m","a","st","59"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"2","n","dime","m","a","na","30"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"4","y","neal","f","a","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,3,1,"6","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"11","n","pgfl","m","a","na","15"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"19","n","dime","f","a","l","42"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"20","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"21","n","pgfl","f","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"22","n","onar","f","a","na","21"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,3,1,"32","n","dime","m","a","na","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"34","y","spsp","f","a","na","na"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
1996,"rsgrass",3,3,1,"42","n","pgfl","m","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"66","n","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"70","n","spsp","m","a","st","75"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
1996,"rsgrass",3,3,1,"75","n","pgfl","m","a","na","10"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"77","y","pgfl","m","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"80","y","pmtr","m","a","na","na",NA,NA,1,NA,NA
1996,"rsgrass",3,3,1,"82","n","pgfl","m","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"95","y","pmtr","m","a","na","na",NA,NA,1,NA,NA
1996,"rsgrass",3,3,1,"108","n","pmtr","f","a","na","26",NA,NA,1,NA,NA
1996,"rsgrass",3,3,1,"126","n","pgfl","f","a","na","14"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,1,"143","y","pmtr","f","a","na","na",NA,NA,1,NA,NA
1996,"rsgrass",3,3,4,"5","y","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"18","n","neal","f","a","na","120"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,3,4,"24","n","pgfl","m","a","na","15"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"27","n","pgfl","f","a","na","10"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"70","n","neal","f","a","na","158"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,3,4,"75","y","neal","m","na","na","na"," Neotoma"," albigula",1,"Cricetidae","Rodentia"
1996,"rsgrass",3,3,4,"79","n","dime","m","j","na","19"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"81","n","pgfl","m","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"83","n","dime","f","a","na","46"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"83","y","pgfl","f","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"95","n","pgfl","m","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"96","n","pgfl","f","a","na","10"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"104","y","pmbo","na","na","na","na",NA,NA,1,NA,NA
1996,"rsgrass",3,3,4,"129","n","pgfl","f","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,4,"143","n","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"7","n","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"21","y","pgfl","f","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"23","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"31","n","pgfl","m","a","na","10"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"35","n","dime","f","a","na","39"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"46","n","pgfl","f","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"60","n","pgfl","m","a","na","11"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"65","y","pgfl","f","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"72","n","dior","f","a","p","63"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"82","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"101","n","pgfl","m","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rsgrass",3,3,5,"119","n","dior","m","a","st","59"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"9","n","pmtr","m","a","na","22",NA,NA,1,NA,NA
1996,"rslarrea",1,1,2,"10","n","pmtr","m","a","st","34",NA,NA,1,NA,NA
1996,"rslarrea",1,1,2,"21","n","pmtr","f","a","na","24",NA,NA,1,NA,NA
1996,"rslarrea",1,1,2,"32","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"34","n","dime","m","a","st","51"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"35","n","dime","f","a","na","55"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"96","n","dime","m","a","st","53"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"115","n","disp","f","a","na","114"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,2,"138","n","dime","f","a","l","52"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,4,"140","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,5,"9","n","onle","f","j","na","20"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rslarrea",1,1,5,"42","n","pgfv","m","a","na","6"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,5,"70","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,5,"127","n","dime","f","a","na","41"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,1,5,"144","n","pgfv","f","a","na","5"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,2,"12","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,2,"34","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,2,"48","n","pmtr","m","a","na","25",NA,NA,1,NA,NA
1996,"rslarrea",1,2,2,"94","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,2,"108","n","pmtr","m","a","na","23",NA,NA,1,NA,NA
1996,"rslarrea",1,2,2,"115","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,4,"10","n","onle","m","a","st","25"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rslarrea",1,2,4,"23","n","pgfv","f","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,4,"40","n","pgfv","m","a","na","7"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,4,"128","n","onle","f","a","na","21"," Onychomys"," leucogaster",1,"Cricetidae","Rodentia"
1996,"rslarrea",1,2,4,"140","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,5,"29","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,5,"84","n","dime","f","a","na","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,5,"94","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,2,5,"106","n","dime","m","a","na","40"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"23","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"31","y","pmtr","m","a","na","na",NA,NA,1,NA,NA
1996,"rslarrea",1,3,2,"32","y","pgfv","m","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"34","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"45","y","dime","m","a","st","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"94","n","dime","m","a","na","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"115","n","disp","m","a","st","151"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,2,"116","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,4,"21","y","pgfv","m","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,4,"21","y","pgfv","m","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,4,"144","y","dime","na","na","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,5,"22","y","pgfv","f","a","na","na"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,5,"84","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,5,"95","n","pgfl","f","a","na","13"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,5,"106","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",1,3,5,"112","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"6","n","disp","m","a","na","128"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"10","n","dior","m","a","st","66"," Dipodomys"," ordii",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"11","n","pgfl","f","a","na","12"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"14","n","pgfl","f","a","na","15"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"21","n","dime","m","a","na","30"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"26","n","dime","m","a","st","38"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"31","n","dime","f","a","p","52"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"72","n","dime","m","a","na","30"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"81","n","dime","f","a","na","35"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"82","n","pgfl","f","a","p","19"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"93","n","dime","m","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"96","n","dime","f","a","l","52"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"101","n","dime","f","a","na","37"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,2,"111","n","pmtr","f","a","p","32",NA,NA,1,NA,NA
1996,"rslarrea",3,1,4,"11","n","dime","m","a","st","47"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,4,"12","n","dime","f","a","na","48"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,4,"53","n","dime","m","a","st","50"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,4,"56","n","pgfv","m","a","st","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,4,"92","n","disp","m","a","na","34"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,4,"127","n","spsp","m","a","na","76"," Spermophilus"," spilosoma",1,"Sciuridae","Rodentia"
1996,"rslarrea",3,1,5,"16","n","pmbo","m","a","na","18",NA,NA,1,NA,NA
1996,"rslarrea",3,1,5,"27","n","dime","m","a","st","27"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,5,"83","n","dime","f","a","na","45"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,1,5,"96","n","onar","f","a","l","28"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1996,"rslarrea",3,1,5,"103","n","dime","m","a","st","48"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"5","y","disp","f","a","na","na"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"12","n","dime","m","a","st","52"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"34","n","dime","f","a","na","49"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"39","y","pgfl","f","a","p","14"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"82","n","pgfl","f","a","na","na"," Perognathus"," flavescens",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"87","n","pmtr","m","a","na","25",NA,NA,1,NA,NA
1996,"rslarrea",3,2,2,"88","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"89","y","pmtr","f","a","na","na",NA,NA,1,NA,NA
1996,"rslarrea",3,2,2,"118","n","dime","f","a","v","28"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,2,"138","y","dime","m","a","na","28"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,4,"36","n","dime","f","a","na","48"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,4,"94","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,5,"32","n","pgfv","f","a","na","8"," Perognathus"," flavus",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,5,"83","y","onar","f","a","na","na"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1996,"rslarrea",3,2,5,"84","n","onar","f","j","na","11"," Onychomys"," arenicola",1,"Cricetidae","Rodentia"
1996,"rslarrea",3,2,5,"95","y","dime","f","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,2,5,"107","n","pmtr","m","a","na","24",NA,NA,1,NA,NA
1996,"rslarrea",3,3,2,"7","y","dime","f","a","v","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,3,2,"21","y","dime","m","a","na","na"," Dipodomys"," merriami",1,"Heteromyidae","Rodentia"
1996,"rslarrea",3,3,2,"27","n","disp","m","a","st","159"," Dipodomys"," spectabilis",1,"Heteromyidae","Rodentia"
