"DATE","SEASON","YEAR","PLOT","TRAP","RECAP","TAG_1_LT","TAG_2_RT","PIT_TAG","SEX","AGE","MASS","Comments","Capture_Site","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","count"
"6/20/2013","SUMMER",2013,"F","33","R","",NA,"076-599-864","M","A","800","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","37","N","7076",NA,"","F ","J","450","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","38","PR","",NA,"076-609-265","M","A","780","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","38","PR","",NA,"070-363-523","M","A","740","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","39","PR","",NA,"076-571-291","F","A","510","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","50","N","7077",NA,"","M","A","700","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","52","R","",NA,"008-840-351","M","A","760","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","53","PR","",NA,"009-008-368","F","A","590","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","43","PR","",NA,"076-611-258","F","A","660","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","43","PR","",NA,"075-279-018","M","A","820","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","3","R","",NA,"070-378-844","M","A","910","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","6","R","",NA,"070-360-311","M","A","850","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","12","PR","",NA,"070-341-368","M","A","550","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","73","R","",NA,"009-014-289","M","A","1000+","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","75","PR","",NA,"070-360-601","F","A","590","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","72","R","",NA,"008-823-549","F","A","670","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","67","PR","",NA,"070-354-866","M","A","790","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","66","PR","",NA,"009-008-033","F","A","640","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","71","R","",NA,"008-806-077","M","A","750","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","69","PR","",NA,"076-596-077","F","A","600","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","59","R","",NA,"070-353-017","M","A","750","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","60","PR","",NA,"070-366-829","M","A","530","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","64","R","",NA,"009-049-560","M","A","820","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","16","R","",NA,"008-813-611","M","A","690","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","20","PR","",NA,"009-035-313","M","A","760","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","27","R","",NA,"009-023-001","M","A","760","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","20","R","",NA,"009-008-272","F","A","530","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","45","R","",NA,"076-593-881","F","A","690","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/20/2013","SUMMER",2013,"F","47","N","7100",NA,"","F","A","630","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","37","R","",NA,"076-609-265","M","A","780","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","12","PR","",NA,"076-567-102","F","A","530","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","12","R","",NA,"070-341-368","M","A","550","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","41","R","",NA,"076-571-291","F","A","510","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","15","PR","",NA,"009-032-106","F","A","660","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","65","PR","",NA,"070-381-354","F","A","550","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","65","R","",NA,"070-571-306","M","A","710","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","13","R","",6496,"","M","A","670","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","59","PR","",NA,"070-341-318","F","A","540","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","63","R","",NA,"009-049-560","M","A","820","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","20","R","",NA,"009-008-272","F","A","530","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","28","R","",NA,"008-822-022","M","A","700","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","40","R","",NA,"070-363-523","M","A","740","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","40","PR","",NA,"070-351-075","F","A","580","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/21/2013","SUMMER",2013,"F","27","R","",NA,"009-023-001","M","A","760","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","42","R","",NA,"075-279-018","M","A","820","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","46","PR","",NA,"076-602-860","M","A","665","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","47","R","7100",NA,"","F","A","630","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","42","R","",NA,"076-611-258","F","A","660","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","2","R","",NA,"070-378-844","M","A","910","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","3","PR","",NA,"070-317-613","M","A","900","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","52","R","",NA,"008-840-351","M","A","760","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","50","R","7077",NA,"","M","A","700","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","53","R","",NA,"009-008-368","F","A","590","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","49","R","",NA,"075-612-610","F","A","560","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","75","PR","",NA,"076-780-315","M","A","790","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","74","R","",NA,"009-014-289","M","A","1000+","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","67","R","",NA,"009-008-033","F","A","640","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","69","R","",NA,"008-806-077","M","A","750","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"6/22/2013","SUMMER",2013,"F","33","R","",NA,"076-599-864","M","A","800","","","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-308-230","M","J","300","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-311-541","F","J","350","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-306-189","F","A","510","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-301-756","M","A","865","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-786-323","M","A","790","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-287-197","M","A","950","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-311-273","M","A","540","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-309-683","M","A","430","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-295-771","F","A","480","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-299-990","F","A","500","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-281-540","F","A","740","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-291-870","F","A","660","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-282-326","M","A","750","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-814-236","M","J","290","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-293-930","M","A","570","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-310-396","M","A","720","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-302-238","F","A","610","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-282-901","F","J","340","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-809-967","M","A","510","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-295-726","F","A","390","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-792-793","M","J","350","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-813-756","F","A","780","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-302-312","M","A","370","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-305-685","M","A","705","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-306-660","F","A","630","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-278-251","F","A","350","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-307-826","F","A","450","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-300-745","F","A","510","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-298-678","F","A","450","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-286-872","F","A","480","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-311-108","F","J","290","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-309-943","M","J","360","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-790-202","M","A","570","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-287-391","F","A","450","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-309-491","M","A","460","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-300-346","F","A","440","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-306-535","F","A","550","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-310-540","F","A","370","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-297-079","M","J","310","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-099-804-034","F","A","520","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-289-849","M","J","340","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-292-539","M","J","330","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-309-298","F","J","180","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-306-611","F","A","420","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-289-159","M","A","540","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-303-045","F","A","740","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-283-459","F","A","670","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-301-885","M","A","1000+","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-294-143","M","A","510","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-280-191","M","A","520","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-814-470","M","A","990","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-303-797","M","A","730","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-281-435","M","A","610","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/8/2013","SUMMER",2013,"B or D",NA,"RELEASE","",NA,"981-020-009-295-423","M","A","1090","","Bernardo","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-026-541","M","A","810","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-025-890","F","A","670","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-035-019","F","A","780","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-042-037","M","A","840","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-022-614","F","A","710","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-011-877","F","A","560","","Santa Fe","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-026-790","F","A","880","","Winrock","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-016-029","M","A","600","","Winrock","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-032-001","F","A","880","","Winrock","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-049-277","M","A","480","","Winrock","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-027-546","F","A","600","","Winrock","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-024-869","F","A","1000+","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-023-569","M","A","1000+","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-032-306","M","A","740","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-036-280","M","A","740","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-049-559","F","A","430","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-023-258","M","A","650","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-024-302","F","A","950","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-013-789","F","A","630","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-008-309","F","A","610","","Bosque Farms Plumber","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-014-549","F","A","680","","Los Lunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-021-342","M","A","900","","Los Lunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"009-021-546","F","A","720","","Los Lunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-279-214","F","A","790","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-302-911","F","A","670","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-298-389","M","A","950","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-309-840","M","A","850","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-298-393","M","A","530","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-301-434","M","A","480","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/15/2013","SUMMER",2013,"F",NA,"RELEASE","",NA,"981-020-009-293-731","F","A","670","","Bosque Farms Ambulance","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
