"Date","Mound.ID","Animal.ID","Capture.Type","Sex","Repro","Animal.Mass","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","site","count"
"4/23/2005",4105,194,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7205,195,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13605,197,"RC","F","E",141,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13605,198,"RC","M","SC",163,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",2705,201,"RC","F","RL",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",8105,203,"RC","M","SC",144,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7405,204,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",1405,205,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7805,206,"RC","F","NR",114,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6505,207,"RC","F","RL",137,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",11205,209,"RC","M","UNK",146,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6905,210,"RC","F","RL",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",5105,213,"RC","F","PL",132,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6205,214,"RC","M","SC",151,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",9405,216,"RC","F","PL",139,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",12805,217,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",1505,218,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",2305,221,"RC","F","NR",113,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",8505,223,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",8905,225,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",1605,230,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",3005,232,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",4505,233,"RC","M","SC",154,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13005,234,"RC","M","NS",113,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",4205,235,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7505,236,"N","M","SC",147,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",605,237,"N","M","SC",165,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",10305,239,"N","M","NS",100,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6605,240,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13005,245,"N","F","RL",125,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",5205,246,"N","M","NS",119,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",11405,250,"N","F","RL",139,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6705,251,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",2205,254,"N","M","NS",108,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7505,256,"N","M","NS",100,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13405,257,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",6105,258,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7405,261,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",4105,262,"N","F","NR",66,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",5305,265,"N","M","SC",146,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",3405,266,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",3205,267,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",15905,268,"N","M","SC",155,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",13505,269,"N","F","RL",145,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/23/2005",7805,270,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",305,172,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5505,174,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3105,175,"RC","F","RL",146,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6105,176,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3905,179,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8905,182,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5805,183,"RC","F","PL",146,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",2305,185,"RC","F","RL",129,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",2205,187,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5905,189,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",7605,191,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6705,192,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",12405,193,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",4105,194,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",7205,195,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",13605,197,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",13605,198,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8605,202,"RC","M","NS",118,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8105,203,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",1405,205,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",7505,210,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6205,214,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",9405,216,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",12805,217,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",1505,218,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",105,220,"RC","M","SC",149,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8505,223,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8905,225,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6805,228,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",12505,229,"RC","F","RL",141,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",705,231,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3005,232,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",10105,235,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",605,237,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",9405,238,"N","M","NS",104,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6605,240,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6005,241,"N","M","NS",120,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",9005,242,"N","M","SC",150,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6505,243,"N","F","NR",104,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5105,244,"N","F","NR",105,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5205,246,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3705,247,"N","F","NR",74,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8505,248,"N","F","NR",93,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",11405,250,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",6405,252,"N","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",8205,253,"N","M","SC",136,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",7405,261,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",12405,263,"N","M","UNK",84,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",2205,264,"N","M","NS",111,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",5305,265,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3405,266,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",3205,267,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",13505,269,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"4/24/2005",7805,270,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",1505,172,"RC","F","RL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",5505,174,"RC","M","NS",124,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",3105,175,"RC","F","PL",142,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",7705,182,"RC","F","RL",136,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",2405,183,"RC","F","PL",142,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",5805,183,"RC","F","PL",149,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",5905,184,"RC","F","P",168,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",2305,185,"RC","F","PL",116,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",2205,187,"RC","F","PL",132,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",2405,189,"RC","M","SC",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",3705,190,"RC","F","RL",135,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",7605,191,"RC","F","PL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",6505,192,"RC","F","RL",136,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",4105,194,"RC","F","PL",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",13605,197,"RC","F","RL",156,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",7405,204,"RC","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",1405,205,"RC","F","PL",126,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",8005,206,"RC","F","NR",117,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",6505,207,"RC","F","PL",131,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",11205,209,"RC","M","SC",149,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",7505,210,"RC","F","PL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",12805,217,"RC","F","RL",137,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",1505,218,"RC","M","NS",118,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",3405,219,"RC","M","NS",129,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",105,220,"RC","M","SC",142,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",8505,223,"RC","F","PL",143,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",2805,224,"RC","M","NS",118,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",8905,225,"RC","F","NR",117,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",8405,228,"RC","F","NR",112,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",1605,230,"RC","M","NS",116,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",705,231,"RC","M","SC",148,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",3005,232,"RC","M","NS",123,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",4505,233,"RC","M","SC",153,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",12905,234,"RC","M","NS",115,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",4205,235,"RC","M","NS",138,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",7505,236,"RC","M","SC",136,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",605,237,"RC","M","SC",155,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",5405,238,"RC","M","NS",109,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",10305,239,"RC","M","NS",110,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",6605,240,"RC","M","SC",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",6005,241,"RC","M","NS",135,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",9005,242,"RC","M","SC",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",13005,245,"RC","F","PL",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",5205,246,"RC","M","NS",129,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",11605,250,"RC","F","RL",115,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"5/27/2005",805,254,"RC","M","NS",111,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
