"time","grid","trap","l_ear","r_ear","sex","age","weight","hindft","count","date"
NA,"bonbs","3e","2117","2118","f",NA,"1180","135",1,"2009-09-17"
NA,"bonbs","3d","2119","2120","m",NA,"1180","132",1,"2009-09-17"
NA,"bonbs","3c","2277","2121",NA,NA,"940",NA,1,"2009-09-17"
NA,"bonbs","3b","2280","2122",NA,NA,"970",NA,1,"2009-09-17"
NA,"bonbs","2c","2279","2123",NA,NA,"1440",NA,1,"2009-09-17"
NA,"bonbs","2d","2281","2124",NA,NA,"1330",NA,1,"2009-09-17"
NA,"bonbs","2e","2125","2126","m",NA,"1170","134",1,"2009-09-17"
NA,"bonbs","1e","2127","2128","f",NA,"930","129",1,"2009-09-17"
NA,"bonbs","1b","2129","2130","f",NA,"1040","131",1,"2009-09-17"
NA,"bonbs","4b","2296","2297",NA,NA,"1640",NA,1,"2009-09-17"
NA,"bonbs","4d","1786","1787",NA,NA,"1440",NA,1,"2009-09-17"
NA,"bonbs","2b","2487","2488",NA,NA,"1560",NA,1,"2009-09-17"
NA,"bonbs","2a","2501","2502",NA,NA,"1530",NA,1,"2009-09-17"
NA,"bonbs","1d","2216","2217",NA,NA,"1330",NA,1,"2009-09-17"
NA,"bonbs","1c","2131","2132","f",NA,"960","121",1,"2009-09-18"
NA,"bonbs","1d","2133","2134","m",NA,"1140","126",1,"2009-09-18"
NA,"bonbs","1e","2135","2136","m",NA,"1460","138",1,"2009-09-18"
NA,"bonbs","2e","2137","2138","m",NA,"880","117",1,"2009-09-18"
NA,"bonbs","2c","2501","2502",NA,NA,"1460",NA,1,"2009-09-18"
NA,"bonbs","2b","2251","2254",NA,NA,"1030",NA,1,"2009-09-18"
NA,"bonbs","2a","2487","2488",NA,NA,"1540",NA,1,"2009-09-18"
NA,"bonbs","3c","2249","2250",NA,NA,"1200",NA,1,"2009-09-18"
NA,"bonbs","3d","2259","2260",NA,NA,"1300",NA,1,"2009-09-18"
NA,"bonbs","3e","2117","2118",NA,NA,"1140",NA,1,"2009-09-18"
NA,"bonbs","4d","1784","1785",NA,NA,"1530",NA,1,"2009-09-18"
NA,"bonbs","4c","2139","2140","m",NA,"1240","130",1,"2009-09-18"
NA,"bonbs","4b","2247","2248",NA,NA,"1120",NA,1,"2009-09-18"
NA,"bonbs","5a","2149","2148","f",NA,"1160","130",1,"2009-09-18"
NA,"bonbs","5b","2296","2297",NA,NA,"1580",NA,1,"2009-09-18"
NA,"bonbs","5c","2115","2116",NA,NA,"1300",NA,1,"2009-09-18"
NA,"bonbs","5d","2141","2142","f",NA,"940","130",1,"2009-09-18"
NA,"bonbs","5e","1786","1787",NA,NA,"1480",NA,1,"2009-09-18"
NA,"bonbs","6e","2398","2399",NA,NA,"1630",NA,1,"2009-09-18"
NA,"bonbs","6d","3015","3016",NA,NA,"1300",NA,1,"2009-09-18"
NA,"bonbs","6c","2491","2492",NA,NA,"1430",NA,1,"2009-09-18"
NA,"bonbs","7a","1701","1703","f",NA,"1480","139",1,"2009-09-18"
NA,"bonbs","7d","2143","2144","m",NA,"1530","140",1,"2009-09-18"
NA,"bonbs","8d","2232","2233",NA,NA,"729",NA,1,"2009-09-18"
NA,"bonbs","8c","2107","2108",NA,NA,"780",NA,1,"2009-09-18"
NA,"bonbs","8b","2109","2110",NA,NA,NA,NA,1,"2009-09-18"
NA,"bonbs","8a","1749","1750",NA,NA,NA,NA,1,"2009-09-18"
NA,"bonbs","7e","2239","2240",NA,NA,"780",NA,1,"2009-09-18"
NA,"bonbs","9e","1800","2252",NA,NA,"1600",NA,1,"2009-09-18"
NA,"bonbs","9d","2220","2221",NA,NA,"1610",NA,1,"2009-09-18"
NA,"bonbs","9b","2145","2146","f",NA,"1040","126",1,"2009-09-18"
NA,"bonbs","9a","2288","2289",NA,NA,"1396",NA,1,"2009-09-18"
NA,"bonbs","1d","2216","2217",NA,NA,"1350",NA,1,"2010-04-02"
NA,"bonbs","1e","2127","2128","f",NA,"1140","137",1,"2010-04-02"
NA,"bonbs","2e","1784","1785",NA,NA,"1570",NA,1,"2010-04-02"
NA,"bonbs","2a","2154","2299","m",NA,"1410","134",1,"2010-04-02"
NA,"bonbs","3c","2280","2122",NA,NA,"1170",NA,1,"2010-04-02"
NA,"bonbs","3e","2155","2156","f",NA,"1350",NA,1,"2010-04-02"
NA,"bonbs","4d","1733","1734","m",NA,"1320","138",1,"2010-04-02"
NA,"bonbs","4a","2491","2492",NA,NA,"1300",NA,1,"2010-04-02"
NA,"bonbs","8e","2220","2221",NA,NA,"1600",NA,1,"2010-04-02"
NA,"bonbs","8d","1800","2252",NA,NA,"1440",NA,1,"2010-04-02"
NA,"bonbs","8c","2265","2266",NA,NA,"1240",NA,1,"2010-04-02"
NA,"bonbs","9a","2288","2289",NA,NA,"1400",NA,1,"2010-04-02"
NA,"bonbs","1c","2216","2217",NA,NA,"1270",NA,1,"2010-04-03"
NA,"bonbs","1e","2157","2158","f",NA,"1450","138",1,"2010-04-03"
NA,"bonbs","2c","1784","1785",NA,NA,NA,NA,1,"2010-04-03"
NA,"bonbs","3b","2280","2122",NA,NA,NA,NA,1,"2010-04-03"
NA,"bonbs","3d","2259","2260",NA,NA,"1390",NA,1,"2010-04-03"
NA,"bonbs","3e","2159","2160","m",NA,"1500","144",1,"2010-04-03"
NA,"bonbs","4c","1733","1734",NA,NA,NA,NA,1,"2010-04-03"
NA,"bonbs","5d","2224","2228","f",NA,"1520","147",1,"2010-04-03"
NA,"bonbs","6c","2161","2162","m",NA,"1310","143",1,"2010-04-03"
NA,"bonbs","6b","2163","2164","f",NA,"1280","135",1,"2010-04-03"
NA,"bonbs","4a","2491","2492",NA,NA,"1260",NA,1,"2010-04-03"
NA,"bonbs","9c","2220","2221",NA,NA,"1580",NA,1,"2010-04-03"
NA,"bonbs","8e","1800","2252",NA,NA,"1370",NA,1,"2010-04-03"
NA,"bonbs","8d","2265","2266",NA,NA,"1230",NA,1,"2010-04-03"
NA,"bonbs","7e","2109","2110",NA,NA,"1320",NA,1,"2010-04-03"
NA,"bonbs","9a","2105","2106",NA,NA,"1210","128",1,"2010-04-04"
NA,"bonbs","9e","2220","2221",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","8e","2265","2266",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","8a","2101","2102",NA,NA,"1320",NA,1,"2010-04-04"
NA,"bonbs","7a","2163","2164",NA,NA,"1220",NA,1,"2010-04-04"
NA,"bonbs","7d","2109","2110",NA,NA,"1340",NA,1,"2010-04-04"
NA,"bonbs","6e","1800","2252",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","6b","2165","2166","m",NA,"1365","142",1,"2010-04-04"
NA,"bonbs","4b","2491","2492",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","5d","1733","1734",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","4e","2280","2122",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","3e","2155","2156",NA,NA,"1320",NA,1,"2010-04-04"
NA,"bonbs","1a","2154","2299",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","1c","1784","1785",NA,NA,NA,NA,1,"2010-04-04"
NA,"bonbs","1a","2174","2175","f",NA,"1460","128",1,"2010-05-25"
NA,"bonbs","1b","1790","1791","f",NA,"1240","134",1,"2010-05-25"
NA,"bonbs","1c",NA,NA,NA,NA,NA,NA,1,"2010-05-25"
NA,"bonbs","3e","2172","2173","m",NA,"1160","130",1,"2010-05-25"
NA,"bonbs","5d","2280","2122","f?",NA,"1180","129",1,"2010-05-25"
NA,"bonbs","6c","2169","2170","f",NA,"1180","135",1,"2010-05-25"
NA,"bonbs","6d","2171","1734",NA,NA,"1280",NA,1,"2010-05-25"
NA,"bonbs","6e","2109","2110","m",NA,"1140","135",1,"2010-05-25"
NA,"bonbs","7b","2167","2168","f?",NA,"1500","142",1,"2010-05-25"
NA,"bonbs","8b","2265","2266","f",NA,"1300","142",1,"2010-05-25"
NA,"bonbs","8c","2220","2221","f",NA,"1560","142",1,"2010-05-25"
NA,"bonbs","1e","1784","1785","m",NA,"1330","128",1,"2010-05-26"
NA,"bonbs","2e","2127","2128","f",NA,"1320","125",1,"2010-05-26"
NA,"bonbs","4b","2280","2122",NA,NA,"1210",NA,1,"2010-05-26"
NA,"bonbs","6c","2171","1734","m",NA,"1220","138",1,"2010-05-26"
NA,"bonbs","6d","2169","2170",NA,NA,"1240",NA,1,"2010-05-26"
NA,"bonbs","8b","2265","2266",NA,NA,"1245",NA,1,"2010-05-26"
NA,"bonbs","8c","2220","2221",NA,NA,"1450",NA,1,"2010-05-26"
NA,"bonbs","9a","2176","2177","m",NA,"1100","130",1,"2010-05-26"
NA,"bonbs","1e","2127","2128",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","2a","2174","2175",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","2d","a3132","2217","f",NA,"1330","144",1,"2010-05-27"
NA,"bonbs","2e","1784","1785",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","3e","2178","2179","m",NA,"1320","140",1,"2010-05-27"
NA,"bonbs","5d","2280","2122",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","6a","2218","2219",NA,NA,"1480",NA,1,"2010-05-27"
NA,"bonbs","6d","2161","2162","m",NA,"1210","145",1,"2010-05-27"
NA,"bonbs","6e","2171","1734",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","7a","2167","2168",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","7b","1790","1791",NA,NA,NA,NA,1,"2010-05-27"
NA,"bonbs","8a","2288","2289","m",NA,"1210","138",1,"2010-05-27"
NA,"bonbs","8b","2101","2102","m",NA,"1160","135",1,"2010-05-27"
NA,"bonbs","8d","2220","2221",NA,NA,"1380",NA,1,"2010-05-27"
NA,"bonbs","9e","2271","2272","m",NA,"1100","130",1,"2010-05-27"
NA,"bonbs","1d","1784","1785",NA,NA,NA,NA,1,"2010-05-28"
NA,"bonbs","1e","2255","2256","m",NA,"1370","139",1,"2010-05-28"
NA,"bonbs","2e","2259","2260","m",NA,"1370","139",1,"2010-05-28"
NA,"bonbs","4e","2181","2182","m",NA,"1320","139",1,"2010-05-28"
NA,"bonbs","5d","2280","2122",NA,NA,"1120",NA,1,"2010-05-28"
NA,"bonbs","6d","2171","1764",NA,NA,"1400",NA,1,"2010-05-28"
NA,"bonbs","7e","2169","2170",NA,NA,"1340",NA,1,"2010-05-28"
NA,"bonbs","8b","2167","2168",NA,NA,"1490",NA,1,"2010-05-28"
NA,"bonbs","8d","2265","2266",NA,NA,NA,NA,1,"2010-05-28"
NA,"bonbs","9a","2288","2289",NA,NA,"1140",NA,1,"2010-05-28"
NA,"bonbs","9d","1798","1799","f",NA,"1900","134",1,"2010-05-28"
NA,"bonbs","10d","2182","2183","m",NA,"1440","142",1,"2010-09-08"
NA,"bonbs","1d","2184","2136",NA,NA,"1570",NA,1,"2010-09-08"
NA,"bonbs","1e","2127","2128",NA,NA,"1590",NA,1,"2010-09-08"
NA,"bonbs","2e","2255","2256",NA,NA,"1760",NA,1,"2010-09-08"
NA,"bonbs","2d","2185","2186","f",NA,"1350","140",1,"2010-09-08"
NA,"bonbs","3d","2187","2188","f",NA,"1870","141",1,"2010-09-08"
NA,"bonbs","3e","2278","2189",NA,NA,"1680",NA,1,"2010-09-08"
NA,"bonbs","4d","2280","2122",NA,NA,"1550",NA,1,"2010-09-08"
NA,"bonbs","5c","2190","2191","f",NA,"820","113",1,"2010-09-08"
NA,"bonbs","6e","2192","2193","f",NA,"1460","134",1,"2010-09-08"
NA,"bonbs","6c","2169","2170",NA,NA,"1650",NA,1,"2010-09-08"
NA,"bonbs","7b","2194","2195","f",NA,"1640","139",1,"2010-09-08"
NA,"bonbs","8d","2196","2197","f",NA,"800","139",1,"2010-09-08"
NA,"bonbs","9a","2236","2237",NA,NA,"1700",NA,1,"2010-09-08"
NA,"bonbs","9e","2109","2110",NA,NA,"1510",NA,1,"2010-09-08"
NA,"bonbs","10d","2198","2199","f",NA,"1610","145",1,"2010-09-09"
NA,"bonbs","9a","2236","2237","f",NA,"1630","140",1,"2010-09-09"
NA,"bonbs","9c","2194","2195",NA,NA,"1580",NA,1,"2010-09-09"
NA,"bonbs","9e","2200","b2901","f",NA,"1270","130",1,"2010-09-09"
NA,"bonbs","8e","b2902","b2903","f",NA,"1240","138",1,"2010-09-09"
NA,"bonbs","8a","b2904","b2905","f",NA,"1410","138",1,"2010-09-09"
NA,"bonbs","7b","2182","2183",NA,NA,"1630",NA,1,"2010-09-09"
NA,"bonbs","7e","2169","2170","f",NA,"1570","135",1,"2010-09-09"
NA,"bonbs","4d","b2906","b2907","?",NA,"1110","129",1,"2010-09-09"
NA,"bonbs","4c","2180","2181",NA,NA,"1580",NA,1,"2010-09-09"
NA,"bonbs","4a","b2908","b2909","f",NA,"1190","132",1,"2010-09-09"
NA,"bonbs","3a","b2910","b2911","f?",NA,"1240","134",1,"2010-09-09"
NA,"bonbs","2e","2184","2136",NA,NA,"1570",NA,1,"2010-09-09"
NA,"bonbs","1d","1784","1785","m",NA,"1720","131",1,"2010-09-09"
NA,"bonbs","1e","2127","2128",NA,NA,"1460",NA,1,"2010-09-09"
NA,"bonbs","9d","b2912","b2913","m",NA,"1390","135",1,"2010-09-10"
NA,"bonbs","6e","2169","2170",NA,NA,"1510",NA,1,"2010-09-10"
NA,"bonbs","6c","2109","2110",NA,NA,"1460",NA,1,"2010-09-10"
NA,"bonbs","5b","b2914","b2915","f",NA,"1120","117",1,"2010-09-10"
NA,"bonbs","5c","b2906","b2907","f",NA,"1090",NA,1,"2010-09-10"
NA,"bonbs","5d","b2916","b2917","f",NA,"910","109",1,"2010-09-10"
NA,"bonbs","4e","2280","2122",NA,NA,"1440",NA,1,"2010-09-10"
NA,"bonbs","4d","2190","2191",NA,NA,"850",NA,1,"2010-09-10"
NA,"bonbs","3a","b2918","b2920","f",NA,"1070","120",1,"2010-09-10"
NA,"bonbs","3c","2180","2181",NA,NA,"1510",NA,1,"2010-09-10"
NA,"bonbs","3e","b2921","b2922","f",NA,"1260","134",1,"2010-09-10"
NA,"bonbs","2e","2127","2128","f",NA,"1540","126",1,"2010-09-10"
NA,"bonbs","2d","1784","1785",NA,NA,"1640",NA,1,"2010-09-10"
NA,"bonbs","2a","2174","2175","f",NA,"1610","135",1,"2010-09-10"
NA,"bonbs","1d","b2923","b2925","f",NA,"1190","130",1,"2010-09-10"
NA,"bonbs","1e","2184","2136","m?",NA,"1520","137",1,"2010-09-10"
NA,"bonbs","1d","b2926","b2927","m",NA,"1500","140",1,"2010-09-11"
NA,"bonbs","1e","b2928"," b2929","m",NA,"1400","141",1,"2010-09-11"
NA,"bonbs","2e","2255","2256",NA,NA,"1880",NA,1,"2010-09-11"
NA,"bonbs","2d","1784","1785",NA,NA,"1640",NA,1,"2010-09-11"
NA,"bonbs","2b","2174","2175",NA,NA,"1670",NA,1,"2010-09-11"
NA,"bonbs","3a","b2930","b2931","f",NA,"870","114",1,"2010-09-11"
NA,"bonbs","3b","b2908","b2909",NA,NA,"1190",NA,1,"2010-09-11"
NA,"bonbs","3d","b2916","b2917",NA,NA,"840","120",1,"2010-09-11"
NA,"bonbs","3e","2155","2156",NA,NA,"1500",NA,1,"2010-09-11"
NA,"bonbs","4c","b2932","b2933","f",NA,"990","123",1,"2010-09-11"
NA,"bonbs","4a","2218","2219",NA,NA,"1530",NA,1,"2010-09-11"
NA,"bonbs","5a","b2934","b2935","f",NA,"1460","139",1,"2010-09-11"
NA,"bonbs","5c","2280","2122",NA,NA,"1490",NA,1,"2010-09-11"
NA,"bonbs","5e","b2936","b2937","f",NA,"1300","139",1,"2010-09-11"
NA,"bonbs","6d","2224","2228",NA,NA,"1500",NA,1,"2010-09-11"
NA,"bonbs","6c","2169","2170",NA,NA,"1490",NA,1,"2010-09-11"
NA,"bonbs","6a","2190","2191",NA,NA,"890",NA,1,"2010-09-11"
NA,"bonbs","9a","2288","2289",NA,NA,"1500",NA,1,"2010-09-11"
NA,"bonbs","9b","b2904","b2905",NA,NA,"1380",NA,1,"2010-09-11"
NA,"bonbs","9c","b2938","b2939","f?",NA,"890","130",1,"2010-09-11"
NA,"bonbs","9e","b2940","b2941","f",NA,"1130","144",1,"2010-09-11"
NA,"bonbs","10e","b2942","b2943","",NA,"1200","132",1,"2010-09-11"
NA,"bonbs","10b","2176","2177",NA,NA,"1200",NA,1,"2011-05-24"
NA,"bonbs","10e","b2981","b2982","f",NA,"1390","130",1,"2011-05-24"
NA,"bonbs","1c","2174","2175","f",NA,"1670",NA,1,"2011-05-24"
NA,"bonbs","1e","b2973","b2974","m",NA,"1130","134",1,"2011-05-24"
NA,"bonbs","2c","2155","2156",NA,NA,"1720",NA,1,"2011-05-24"
NA,"bonbs","2e","1784","1785","m",NA,"1450",NA,1,"2011-05-24"
NA,"bonbs","3e","b2970","b2971","f",NA,"1350",NA,1,"2011-05-24"
NA,"bonbs","4e","2280","2123",NA,NA,"1530",NA,1,"2011-05-24"
NA,"bonbs","5c","b2977","b2978","m",NA,"1180","140",1,"2011-05-24"
NA,"bonbs","5d","b2979","b2980","m",NA,"1210","141",1,"2011-05-24"
NA,"bonbs","6d","b2954","b2956",NA,NA,"1280",NA,1,"2011-05-24"
NA,"bonbs","7a","2192","2193",NA,NA,"1520",NA,1,"2011-05-24"
NA,"bonbs","7b","b2946","b2947",NA,NA,"1560",NA,1,"2011-05-24"
NA,"bonbs","7c","2101","2102","m",NA,"1290",NA,1,"2011-05-24"
NA,"bonbs","8c","b2958","b2972",NA,NA,"1310",NA,1,"2011-05-24"
NA,"bonbs","8e","b2968","b2969",NA,NA,"1510",NA,1,"2011-05-24"
NA,"bonbs","9c","2194","2195",NA,NA,"1610",NA,1,"2011-05-24"
NA,"bonbs","10d","2176","2177",NA,NA,"1190",NA,1,"2011-05-25"
NA,"bonbs","10e","b2981","b2982",NA,NA,"1430",NA,1,"2011-05-25"
NA,"bonbs","1c","2174","2175","f",NA,"1710",NA,1,"2011-05-25"
NA,"bonbs","2e","b2193","b2174",NA,NA,"1240",NA,1,"2011-05-25"
NA,"bonbs","3a","b2983","b2984","f",NA,"1060","138",1,"2011-05-25"
NA,"bonbs","3c","1784","1785","m",NA,NA,NA,1,"2011-05-25"
NA,"bonbs","3e","b2970","b2971","f",NA,"1360",NA,1,"2011-05-25"
NA,"bonbs","4b","b2985","b2986","f",NA,"1440","138",1,"2011-05-25"
NA,"bonbs","5c","b2979","b2980",NA,NA,"1240",NA,1,"2011-05-25"
NA,"bonbs","6b","b2977","b2978",NA,NA,"1100",NA,1,"2011-05-25"
NA,"bonbs","7a","2218","2219","f",NA,"1750",NA,1,"2011-05-25"
NA,"bonbs","7b","2182","2183",NA,NA,"1250",NA,1,"2011-05-25"
NA,"bonbs","7d","b2954","b2956",NA,NA,"1420",NA,1,"2011-05-25"
NA,"bonbs","8a","b2946","b2947",NA,NA,"1530",NA,1,"2011-05-25"
NA,"bonbs","8e",NA,NA,NA,NA,NA,NA,1,"2011-05-25"
NA,"bonbs","9b","2194","2195",NA,NA,NA,NA,1,"2011-05-25"
NA,"bonbs","9c","2101","2102","m",NA,"1310",NA,1,"2011-05-25"
NA,"bonbs","9e","b2958","b2972",NA,NA,NA,NA,1,"2011-05-25"
NA,"bonbs","10e","2176","2177",NA,NA,"1160",NA,1,"2011-05-26"
NA,"bonbs","1b","b2987","b2988","f",NA,"1360","140",1,"2011-05-26"
NA,"bonbs","2a","b2983","b2984",NA,NA,"1170",NA,1,"2011-05-26"
NA,"bonbs","2c","b2962","b2963","m",NA,"1150",NA,1,"2011-05-26"
NA,"bonbs","2d","b2973","b2974",NA,NA,"1170",NA,1,"2011-05-26"
NA,"bonbs","3b","2174","2175","f",NA,"1490",NA,1,"2011-05-26"
NA,"bonbs","3d","2184","2136",NA,NA,"1370",NA,1,"2011-05-26"
NA,"bonbs","3e","1784","1785","m",NA,"1300",NA,1,"2011-05-26"
NA,"bonbs","4a","b2989","b2990",NA,NA,"1180",NA,1,"2011-05-26"
NA,"bonbs","5d","b2979","b2980",NA,NA,"1130",NA,1,"2011-05-26"
NA,"bonbs","5e","b2906","b2907",NA,NA,"1170",NA,1,"2011-05-26"
NA,"bonbs","6a","2194","2195",NA,NA,"1440",NA,1,"2011-05-26"
NA,"bonbs","6d","b2954","b2956",NA,NA,"1280",NA,1,"2011-05-26"
NA,"bonbs","7a","2192","2193",NA,NA,"1290",NA,1,"2011-05-26"
NA,"bonbs","7c","2182","2183",NA,NA,"1210",NA,1,"2011-05-26"
NA,"bonbs","7e","b2968","b2969",NA,NA,"1580",NA,1,"2011-05-26"
NA,"bonbs","9b","b2946","b2947",NA,NA,"1460",NA,1,"2011-05-26"
NA,"bonbs","9d","b2958","b2972",NA,NA,"1190",NA,1,"2011-05-26"
NA,"bonbs","9e","2101","2102","m",NA,NA,NA,1,"2011-05-26"
NA,"bonbs","10a","b2991","b2992","m",NA,"1180","138",1,"2011-05-27"
NA,"bonbs","1b","b2962","b2963","m",NA,"1090","128",1,"2011-05-27"
NA,"bonbs","1e","2184","2136",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","2a","b2993","b2994","m",NA,"1220",NA,1,"2011-05-27"
NA,"bonbs","2c","b2973","b2974",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","2d","b2987","b2988",NA,NA,"1280",NA,1,"2011-05-27"
NA,"bonbs","3b","2174","2175","f",NA,NA,NA,1,"2011-05-27"
NA,"bonbs","3e",NA,NA,NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","4e","1784","1785","m",NA,NA,NA,1,"2011-05-27"
NA,"bonbs","5b","b2979","b2980",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","5d","b2906","b2907",NA,NA,"1220",NA,1,"2011-05-27"
NA,"bonbs","6c","b2968","b2969",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","6d","2182","2183",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","7b","2194","2195",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","7c","2192","2193",NA,NA,NA,NA,1,"2011-05-27"
NA,"bonbs","8c","2101","2102","m",NA,NA,NA,1,"2011-05-27"
NA,"bonbs","9c","2176","2177",NA,NA,"1120",NA,1,"2011-05-27"
NA,"bonbs","9e","b2981","b2982",NA,NA,"1350",NA,1,"2011-05-27"
NA,"bonbs","3d","1784","1785",NA,NA,"1700",NA,1,"2011-09-13"
NA,"bonbs","9b","2176","2177",NA,NA,"1520",NA,1,"2011-09-13"
NA,"bonbs","1d","2184","2136",NA,NA,"1680",NA,1,"2011-09-13"
NA,"bonbs","7a","2194","2195",NA,NA,"1640",NA,1,"2011-09-13"
NA,"bonbs","3b","a3226","a3227","f",NA,"1420","130",1,"2011-09-13"
NA,"bonbs","2a","a3228","a3229","f",NA,"1240","138",1,"2011-09-13"
NA,"bonbs","9c","a3295","a3296","f",NA,"1310","137",1,"2011-09-13"
NA,"bonbs","7b","a3297","a3298","f",NA,"1080","123",1,"2011-09-13"
NA,"bonbs","6b","a3299","a3300","f",NA,"1230","126",1,"2011-09-13"
NA,"bonbs","8a","b2946","b2947",NA,NA,"1960",NA,1,"2011-09-13"
NA,"bonbs","6e","b2968","b2969",NA,NA,"1570",NA,1,"2011-09-13"
NA,"bonbs","3e","b2979","b2980",NA,NA,"1580",NA,1,"2011-09-13"
NA,"bonbs","1d","1784","1785",NA,NA,"1690",NA,1,"2011-09-14"
NA,"bonbs","6c","2182","2183",NA,NA,"1660",NA,1,"2011-09-14"
NA,"bonbs","2d","2184","2136",NA,NA,"1520",NA,1,"2011-09-14"
NA,"bonbs","7c","2194","2195",NA,NA,"1700",NA,1,"2011-09-14"
NA,"bonbs","5e","2280","2122",NA,NA,"1670",NA,1,"2011-09-14"
NA,"bonbs","3e","b2812","b2813","m",NA,"1320","137",1,"2011-09-14"
NA,"bonbs","3c","b2814","b2815","m",NA,"920","114",1,"2011-09-14"
NA,"bonbs","2e","b2816","b2817","f",NA,"1350","134",1,"2011-09-14"
NA,"bonbs","1c","b2818","b2819","f",NA,"1180","129",1,"2011-09-14"
NA,"bonbs","7a","b2958","b2972",NA,NA,"1770",NA,1,"2011-09-14"
NA,"bonbs","8e","b2968","b2969",NA,NA,"1660",NA,1,"2011-09-14"
NA,"bonbs","2c","b2973","b2974",NA,NA,"1620",NA,1,"2011-09-14"
NA,"bonbs","3d","b2987","b2988",NA,NA,"1780",NA,1,"2011-09-14"
NA,"bonbs","10c","b2995","b2996",NA,NA,"1860",NA,1,"2011-09-14"
NA,"bonbs","9c","b2999","b3000","f",NA,"1280","129",1,"2011-09-14"
NA,"bonbs","1c","1784","1785",NA,NA,"1640",NA,1,"2011-09-15"
NA,"bonbs","10e","2176","2177",NA,NA,"1450",NA,1,"2011-09-15"
NA,"bonbs","7d","2182","2183",NA,NA,"1570",NA,1,"2011-09-15"
NA,"bonbs","8a","2194","2195",NA,NA,"1560",NA,1,"2011-09-15"
NA,"bonbs","6d","a3299","a3300",NA,NA,"1140",NA,1,"2011-09-15"
NA,"bonbs","5d","b2814","b2815",NA,NA,"820",NA,1,"2011-09-15"
NA,"bonbs","8c","b2820","b2821","f",NA,"1260","139",1,"2011-09-15"
NA,"bonbs","6c","b2822","b2823","f",NA,"1150","134",1,"2011-09-15"
NA,"bonbs","3d","b2824","b2825","f",NA,"830","116",1,"2011-09-15"
NA,"bonbs","2a","b2826","b2827","m",NA,"1600","145",1,"2011-09-15"
NA,"bonbs","2e","b2828","b2829","f",NA,"1230","131",1,"2011-09-15"
NA,"bonbs","9c","b2958","b2972",NA,NA,"1660",NA,1,"2011-09-15"
NA,"bonbs","10d","b2995","b2996",NA,NA,"1760",NA,1,"2011-09-15"
NA,"bonbs","9e","b2999","b3000",NA,NA,"1200",NA,1,"2011-09-15"
NA,"bonbs","10d","a3396","a3397","m",NA,"1030","128",1,"2012-06-05"
NA,"bonbs","10e","b2958","b2972",NA,NA,"1550",NA,1,"2012-06-05"
NA,"bonbs","1b","a3388","a3389",NA,NA,"1700",NA,1,"2012-06-05"
NA,"bonbs","1e","a3245","a3246",NA,NA,"1450",NA,1,"2012-06-05"
NA,"bonbs","2e","2139","2140",NA,NA,"1440",NA,1,"2012-06-05"
NA,"bonbs","3e","a3226","a3227","m",NA,"1490","139",1,"2012-06-05"
NA,"bonbs","5c","b2968","b2969",NA,NA,"1350",NA,1,"2012-06-05"
NA,"bonbs","6d","a3394","a3395",NA,NA,"1440",NA,1,"2012-06-05"
NA,"bonbs","8a","2194","2195",NA,NA,"1540",NA,1,"2012-06-05"
NA,"bonbs","9a","a3295","a3296",NA,NA,"1090",NA,1,"2012-06-05"
NA,"bonbs","9c","a3382","a3383",NA,NA,"1220",NA,1,"2012-06-05"
NA,"bonbs","10c","a3382","a3383",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","1b","a3226","a3227",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","2b","a3388","a3389",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","2d","a3351","a3352","m",NA,"1410","140",1,"2012-06-06"
NA,"bonbs","2e","2139","2140",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","3e","a3390","a3391",NA,NA,"1320",NA,1,"2012-06-06"
NA,"bonbs","5d","a3245","a3246",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","5e","a3394","a3395",NA,NA,NA,NA,1,"2012-06-06"
NA,"bonbs","6c","a3398","a3399","m",NA,"1250","135",1,"2012-06-06"
NA,"bonbs","6d","b2968","b2969",NA,NA,NA,NA,1,"2012-06-06"
