"year","block","fire","trt","plot","spnum","Taxa_genus","Taxa_species","cover","Taxa_kingdom","Taxa_family"
2006,"Marheya",3,1,5,10,"Aristada","congesta barbicollis",0.25,"Plantae",NA
2006,"Marheya",3,1,5,13,"Enneapogon","cenchroides",0.75,"Plantae","Poaceae"
2006,"Marheya",3,1,5,14,"Eragrostis","nidensis",7,"Plantae","Poaceae"
2006,"Marheya",3,1,5,23,"Tragus","berteronianus",1,"Plantae","Poaceae"
2006,"Marheya",3,1,5,30,"Limeum","teracarpum",0.5,"Plantae",NA
2006,"Marheya",3,1,5,31,"Indigofera","vicioides",0.75,"Plantae",NA
2006,"Marheya",3,1,5,49,"Corchorus","asplenifolius",1.5,"Plantae",NA
2006,"Marheya",3,1,5,56,"Indigofera","rhytidocarpa subsp. Rhytidocarpa",0.5,"Plantae",NA
2006,"Marheya",3,1,5,63,"Chamaesyce","inaequilatera",3.5,"Plantae","Euphorbiaceae"
2006,"Marheya",3,1,5,71,"Heliotropium","steudneri",0.5,"Plantae","Boraginaceae"
2006,"Marheya",3,1,5,76,"Indigastrum","parviflorum",5.25,"Plantae",NA
2006,"Marheya",3,1,5,95,"Phyllanthus","burchellii",0.25,"Plantae",NA
2006,"Marheya",3,1,5,96,"Phyllanthus","maderaspatensis",0.75,"Plantae",NA
2006,"Marheya",3,1,5,114,"Ipomoea","plebia africana",0.25,"Plantae","Convolvulaceae"
2006,"Marheya",3,1,5,119,"Tephrosia","semiglabra",1,"Plantae",NA
2006,"Marheya",3,1,5,140,"Crotalaria","sphaerocarpa",1.5,"Plantae",NA
2006,"Marheya",3,1,5,147,"Ormocarpum","tricocarpum",1,"Plantae",NA
2006,"Marheya",3,1,6,1,"Bothriochloa","radicans",0.25,"Plantae","Poaceae"
2006,"Marheya",3,1,6,8,"Urochloa","mosambicensis",90,"Plantae",NA
2006,"Marheya",3,1,6,13,"Enneapogon","cenchroides",1.25,"Plantae","Poaceae"
2006,"Marheya",3,1,6,14,"Eragrostis","nidensis",2.75,"Plantae","Poaceae"
2006,"Marheya",3,1,6,17,"Eragrostis","lehmanniana",0.25,"Plantae","Poaceae"
2006,"Marheya",3,1,6,23,"Tragus","berteronianus",1,"Plantae","Poaceae"
2006,"Marheya",3,1,6,30,"Limeum","teracarpum",3,"Plantae",NA
2006,"Marheya",3,1,6,71,"Heliotropium","steudneri",0.25,"Plantae","Boraginaceae"
2006,"Marheya",3,1,6,76,"Indigastrum","parviflorum",0.25,"Plantae",NA
2006,"Marheya",3,1,6,101,"Gisekia","c.f. africana",5.75,"Plantae",NA
2006,"Marheya",3,1,6,119,"Tephrosia","semiglabra",0.5,"Plantae",NA
2006,"Marheya",3,1,6,120,"Tribulus","terrestris",3,"Plantae","Zygophyllaceae"
2006,"Marheya",3,1,7,8,"Urochloa","mosambicensis",73.75,"Plantae",NA
2006,"Marheya",3,1,7,10,"Aristada","congesta barbicollis",0.5,"Plantae",NA
2006,"Marheya",3,1,7,13,"Enneapogon","cenchroides",1,"Plantae","Poaceae"
2006,"Marheya",3,1,7,14,"Eragrostis","nidensis",0.75,"Plantae","Poaceae"
2006,"Marheya",3,1,7,20,"Schmidtia","pappophoroides",0.25,"Plantae",NA
2006,"Marheya",3,1,7,23,"Tragus","berteronianus",2,"Plantae","Poaceae"
2006,"Marheya",3,1,7,30,"Limeum","teracarpum",3,"Plantae",NA
2006,"Marheya",3,1,7,31,"Indigofera","vicioides",3,"Plantae",NA
2006,"Marheya",3,1,7,45,"Cleome","augustifolia",4.25,"Plantae","Capparaceae"
2006,"Marheya",3,1,7,49,"Corchorus","asplenifolius",0.25,"Plantae",NA
2006,"Marheya",3,1,7,71,"Heliotropium","steudneri",0.25,"Plantae","Boraginaceae"
2006,"Marheya",3,1,7,95,"Phyllanthus","burchellii",0.25,"Plantae",NA
2006,"Marheya",3,1,7,101,"Gisekia","c.f. africana",1.25,"Plantae",NA
2006,"Marheya",3,1,7,112,"Solanum","panduriforme",0.75,"Plantae","Solanaceae"
2006,"Marheya",3,1,7,120,"Tribulus","terrestris",6,"Plantae","Zygophyllaceae"
2006,"Marheya",3,1,7,140,"Crotalaria","sphaerocarpa",3,"Plantae",NA
2006,"Marheya",3,2,1,1,"Bothriochloa","radicans",45,"Plantae","Poaceae"
2006,"Marheya",3,2,1,4,"Themeda","triandra",45.75,"Plantae",NA
2006,"Marheya",3,2,1,5,"Panicum","coloratum",22.25,"Plantae","Poaceae"
2006,"Marheya",3,2,1,6,"Panicum","deustum",1.75,"Plantae","Poaceae"
2006,"Marheya",3,2,1,8,"Urochloa","mosambicensis",21.5,"Plantae",NA
2006,"Marheya",3,2,1,11,"Chloris","virgatum",1,"Plantae","Poaceae"
2006,"Marheya",3,2,1,14,"Eragrostis","nidensis",3.5,"Plantae","Poaceae"
2006,"Marheya",3,2,1,30,"Limeum","teracarpum",0.25,"Plantae",NA
2006,"Marheya",3,2,1,31,"Indigofera","vicioides",7,"Plantae",NA
2006,"Marheya",3,2,1,35,"Commicarpus","pilosus",1,"Plantae",NA
2006,"Marheya",3,2,1,43,"Chamaecrista","mimosoides",0.75,"Plantae",NA
2006,"Marheya",3,2,1,47,"Commelina","erecta",0.5,"Plantae","Commelinaceae"
2006,"Marheya",3,2,1,49,"Corchorus","asplenifolius",0.25,"Plantae",NA
2006,"Marheya",3,2,1,50,"Talinum","caffrum",0.25,"Plantae",NA
2006,"Marheya",3,2,1,58,"Cucumis","zeyheri",1.25,"Plantae",NA
2006,"Marheya",3,2,1,64,"Evolvulus","alsenoides",0.25,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,1,71,"Heliotropium","steudneri",1.25,"Plantae","Boraginaceae"
2006,"Marheya",3,2,1,77,"Justicia","protracta",0.25,"Plantae",NA
2006,"Marheya",3,2,1,95,"Phyllanthus","burchellii",0.75,"Plantae",NA
2006,"Marheya",3,2,1,96,"Phyllanthus","maderaspatensis",0.5,"Plantae",NA
2006,"Marheya",3,2,1,111,"Hibiscus","micranthus",1,"Plantae",NA
2006,"Marheya",3,2,1,112,"Solanum","panduriforme",5.75,"Plantae","Solanaceae"
2006,"Marheya",3,2,1,114,"Ipomoea","plebia africana",8.25,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,1,115,"Acalypha","villicaulis",0.25,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,1,118,"Tephrosia","purpurea leptostachya",0.5,"Plantae",NA
2006,"Marheya",3,2,1,119,"Tephrosia","semiglabra",10,"Plantae",NA
2006,"Marheya",3,2,1,120,"Tribulus","terrestris",0.25,"Plantae","Zygophyllaceae"
2006,"Marheya",3,2,2,1,"Bothriochloa","radicans",83.75,"Plantae","Poaceae"
2006,"Marheya",3,2,2,5,"Panicum","coloratum",22.25,"Plantae","Poaceae"
2006,"Marheya",3,2,2,6,"Panicum","deustum",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,2,8,"Urochloa","mosambicensis",26.75,"Plantae",NA
2006,"Marheya",3,2,2,14,"Eragrostis","nidensis",2,"Plantae","Poaceae"
2006,"Marheya",3,2,2,20,"Schmidtia","pappophoroides",6.75,"Plantae",NA
2006,"Marheya",3,2,2,23,"Tragus","berteronianus",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,2,31,"Indigofera","vicioides",1.5,"Plantae",NA
2006,"Marheya",3,2,2,33,"Asystasia","schimperi",1.75,"Plantae",NA
2006,"Marheya",3,2,2,43,"Chamaecrista","mimosoides",2.5,"Plantae",NA
2006,"Marheya",3,2,2,50,"Talinum","caffrum",0.25,"Plantae",NA
2006,"Marheya",3,2,2,57,"Crotalaria","virgulata grantiana",7.5,"Plantae",NA
2006,"Marheya",3,2,2,63,"Chamaesyce","inaequilatera",2,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,2,71,"Heliotropium","steudneri",6.5,"Plantae","Boraginaceae"
2006,"Marheya",3,2,2,96,"Phyllanthus","maderaspatensis",0.75,"Plantae",NA
2006,"Marheya",3,2,2,119,"Tephrosia","semiglabra",0.75,"Plantae",NA
2006,"Marheya",3,2,3,1,"Bothriochloa","radicans",81.25,"Plantae","Poaceae"
2006,"Marheya",3,2,3,4,"Themeda","triandra",0.75,"Plantae",NA
2006,"Marheya",3,2,3,5,"Panicum","coloratum",5.75,"Plantae","Poaceae"
2006,"Marheya",3,2,3,8,"Urochloa","mosambicensis",17.75,"Plantae",NA
2006,"Marheya",3,2,3,10,"Aristada","congesta barbicollis",1.25,"Plantae",NA
2006,"Marheya",3,2,3,14,"Eragrostis","nidensis",7.75,"Plantae","Poaceae"
2006,"Marheya",3,2,3,23,"Tragus","berteronianus",0.75,"Plantae","Poaceae"
2006,"Marheya",3,2,3,30,"Limeum","teracarpum",1.25,"Plantae",NA
2006,"Marheya",3,2,3,31,"Indigofera","vicioides",1.75,"Plantae",NA
2006,"Marheya",3,2,3,56,"Indigofera","rhytidocarpa subsp. Rhytidocarpa",0.25,"Plantae",NA
2006,"Marheya",3,2,3,63,"Chamaesyce","inaequilatera",1.75,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,3,83,"Ledebouria 2","",0.25,"Plantae",NA
2006,"Marheya",3,2,3,87,"Leucas","glabrata",0.25,"Plantae",NA
2006,"Marheya",3,2,3,96,"Phyllanthus","maderaspatensis",1,"Plantae",NA
2006,"Marheya",3,2,3,107,"Saxafrag basal rosette","",0.25,"Plantae",NA
2006,"Marheya",3,2,3,114,"Ipomoea","plebia africana",2.5,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,3,119,"Tephrosia","semiglabra",4,"Plantae",NA
2006,"Marheya",3,2,3,120,"Tribulus","terrestris",0.25,"Plantae","Zygophyllaceae"
2006,"Marheya",3,2,3,140,"Crotalaria","sphaerocarpa",7.5,"Plantae",NA
2006,"Marheya",3,2,4,1,"Bothriochloa","radicans",75,"Plantae","Poaceae"
2006,"Marheya",3,2,4,5,"Panicum","coloratum",26.25,"Plantae","Poaceae"
2006,"Marheya",3,2,4,6,"Panicum","deustum",1,"Plantae","Poaceae"
2006,"Marheya",3,2,4,8,"Urochloa","mosambicensis",16.25,"Plantae",NA
2006,"Marheya",3,2,4,10,"Aristada","congesta barbicollis",1,"Plantae",NA
2006,"Marheya",3,2,4,14,"Eragrostis","nidensis",1.75,"Plantae","Poaceae"
2006,"Marheya",3,2,4,23,"Tragus","berteronianus",1,"Plantae","Poaceae"
2006,"Marheya",3,2,4,30,"Limeum","teracarpum",0.5,"Plantae",NA
2006,"Marheya",3,2,4,31,"Indigofera","vicioides",4.75,"Plantae",NA
2006,"Marheya",3,2,4,35,"Commicarpus","pilosus",0.75,"Plantae",NA
2006,"Marheya",3,2,4,43,"Chamaecrista","mimosoides",0.25,"Plantae",NA
2006,"Marheya",3,2,4,57,"Crotalaria","virgulata grantiana",2.5,"Plantae",NA
2006,"Marheya",3,2,4,63,"Chamaesyce","inaequilatera",0.5,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,4,71,"Heliotropium","steudneri",16,"Plantae","Boraginaceae"
2006,"Marheya",3,2,4,95,"Phyllanthus","burchellii",0.75,"Plantae",NA
2006,"Marheya",3,2,4,96,"Phyllanthus","maderaspatensis",0.5,"Plantae",NA
2006,"Marheya",3,2,4,107,"Saxafrag basal rosette","",0.25,"Plantae",NA
2006,"Marheya",3,2,4,114,"Ipomoea","plebia africana",1,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,4,130,"Vernonia","fastigata",0.75,"Plantae",NA
2006,"Marheya",3,2,5,1,"Bothriochloa","radicans",100,"Plantae","Poaceae"
2006,"Marheya",3,2,5,5,"Panicum","coloratum",1,"Plantae","Poaceae"
2006,"Marheya",3,2,5,6,"Panicum","deustum",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,5,8,"Urochloa","mosambicensis",3.25,"Plantae",NA
2006,"Marheya",3,2,5,11,"Chloris","virgatum",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,5,14,"Eragrostis","nidensis",2.25,"Plantae","Poaceae"
2006,"Marheya",3,2,5,30,"Limeum","teracarpum",0.25,"Plantae",NA
2006,"Marheya",3,2,5,33,"Asystasia","schimperi",1.25,"Plantae",NA
2006,"Marheya",3,2,5,47,"Commelina","erecta",1.5,"Plantae","Commelinaceae"
2006,"Marheya",3,2,5,49,"Corchorus","asplenifolius",0.5,"Plantae",NA
2006,"Marheya",3,2,5,57,"Crotalaria","virgulata grantiana",0.25,"Plantae",NA
2006,"Marheya",3,2,5,71,"Heliotropium","steudneri",0.5,"Plantae","Boraginaceae"
2006,"Marheya",3,2,5,76,"Indigastrum","parviflorum",5,"Plantae",NA
2006,"Marheya",3,2,5,90,"Cleome","monophylla",0.25,"Plantae","Capparaceae"
2006,"Marheya",3,2,5,95,"Phyllanthus","burchellii",0.25,"Plantae",NA
2006,"Marheya",3,2,5,96,"Phyllanthus","maderaspatensis",1,"Plantae",NA
2006,"Marheya",3,2,5,110,"Sida","dregei",0.25,"Plantae",NA
2006,"Marheya",3,2,5,111,"Hibiscus","micranthus",0.5,"Plantae",NA
2006,"Marheya",3,2,5,114,"Ipomoea","plebia africana",0.75,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,5,115,"Acalypha","villicaulis",0.25,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,5,119,"Tephrosia","semiglabra",3.25,"Plantae",NA
2006,"Marheya",3,2,5,140,"Crotalaria","sphaerocarpa",3.25,"Plantae",NA
2006,"Marheya",3,2,5,146,"Becium","obovatum",0.25,"Plantae",NA
2006,"Marheya",3,2,6,8,"Urochloa","mosambicensis",76.25,"Plantae",NA
2006,"Marheya",3,2,6,10,"Aristada","congesta barbicollis",0.25,"Plantae",NA
2006,"Marheya",3,2,6,13,"Enneapogon","cenchroides",0.5,"Plantae","Poaceae"
2006,"Marheya",3,2,6,14,"Eragrostis","nidensis",2.25,"Plantae","Poaceae"
2006,"Marheya",3,2,6,23,"Tragus","berteronianus",0.5,"Plantae","Poaceae"
2006,"Marheya",3,2,6,71,"Heliotropium","steudneri",1,"Plantae","Boraginaceae"
2006,"Marheya",3,2,6,76,"Indigastrum","parviflorum",0.5,"Plantae",NA
2006,"Marheya",3,2,6,101,"Gisekia","c.f. africana",6,"Plantae",NA
2006,"Marheya",3,2,6,120,"Tribulus","terrestris",1.75,"Plantae","Zygophyllaceae"
2006,"Marheya",3,2,7,8,"Urochloa","mosambicensis",87.5,"Plantae",NA
2006,"Marheya",3,2,7,10,"Aristada","congesta barbicollis",2.25,"Plantae",NA
2006,"Marheya",3,2,7,13,"Enneapogon","cenchroides",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,7,14,"Eragrostis","nidensis",1.5,"Plantae","Poaceae"
2006,"Marheya",3,2,7,20,"Schmidtia","pappophoroides",0.25,"Plantae",NA
2006,"Marheya",3,2,7,23,"Tragus","berteronianus",0.25,"Plantae","Poaceae"
2006,"Marheya",3,2,7,30,"Limeum","teracarpum",1.25,"Plantae",NA
2006,"Marheya",3,2,7,31,"Indigofera","vicioides",0.5,"Plantae",NA
2006,"Marheya",3,2,7,64,"Evolvulus","alsenoides",0.75,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,7,71,"Heliotropium","steudneri",5,"Plantae","Boraginaceae"
2006,"Marheya",3,2,7,95,"Phyllanthus","burchellii",0.5,"Plantae",NA
2006,"Marheya",3,2,7,96,"Phyllanthus","maderaspatensis",0.75,"Plantae",NA
2006,"Marheya",3,2,7,101,"Gisekia","c.f. africana",0.75,"Plantae",NA
2006,"Marheya",3,2,7,111,"Hibiscus","micranthus",0.25,"Plantae",NA
2006,"Marheya",3,2,7,114,"Ipomoea","plebia africana",2.75,"Plantae","Convolvulaceae"
2006,"Marheya",3,2,7,115,"Acalypha","villicaulis",0.75,"Plantae","Euphorbiaceae"
2006,"Marheya",3,2,7,119,"Tephrosia","semiglabra",2.5,"Plantae",NA
2006,"Marheya",3,2,7,120,"Tribulus","terrestris",1.5,"Plantae","Zygophyllaceae"
2006,"Marheya",3,2,7,140,"Crotalaria","sphaerocarpa",1.25,"Plantae",NA
2006,"Marheya",3,2,7,143,"Evolvulus 2","",0.5,"Plantae",NA
2006,"Marheya",20,1,1,4,"Themeda","triandra",21.25,"Plantae",NA
2006,"Marheya",20,1,1,5,"Panicum","coloratum",41.25,"Plantae","Poaceae"
2006,"Marheya",20,1,1,6,"Panicum","deustum",9.5,"Plantae","Poaceae"
2006,"Marheya",20,1,1,7,"Panicum","maximum",77.5,"Plantae","Poaceae"
2006,"Marheya",20,1,1,8,"Urochloa","mosambicensis",2.25,"Plantae",NA
2006,"Marheya",20,1,1,9,"Urochloa","panicoides",4.5,"Plantae",NA
2006,"Marheya",20,1,1,12,"Dactylotenium","aegyptium",9.25,"Plantae",NA
2006,"Marheya",20,1,1,26,"Acacia","nigrescens",0.25,"Plantae",NA
2006,"Marheya",20,1,1,30,"Limeum","teracarpum",0.25,"Plantae",NA
2006,"Marheya",20,1,1,31,"Indigofera","vicioides",1,"Plantae",NA
2006,"Marheya",20,1,1,43,"Chamaecrista","mimosoides",1.25,"Plantae",NA
2006,"Marheya",20,1,1,46,"Commelina","benghalensis",6.5,"Plantae","Commelinaceae"
2006,"Marheya",20,1,1,47,"Commelina","erecta",9,"Plantae","Commelinaceae"
2006,"Marheya",20,1,1,52,"Crassula type","",0.25,"Plantae",NA
2006,"Marheya",20,1,1,58,"Cucumis","zeyheri",12.75,"Plantae",NA
2006,"Marheya",20,1,1,60,"Hybanthus","enneaspermus serratus",7.25,"Plantae","Violaceae"
2006,"Marheya",20,1,1,62,"Eriosema","sp.",0.5,"Plantae",NA
2006,"Marheya",20,1,1,77,"Justicia","protracta",1,"Plantae",NA
2006,"Marheya",20,1,1,85,"Ledebouria","revoluta",0.75,"Plantae",NA
2006,"Marheya",20,1,1,90,"Cleome","monophylla",0.5,"Plantae","Capparaceae"
2006,"Marheya",20,1,1,95,"Phyllanthus","burchellii",15.25,"Plantae",NA
2006,"Marheya",20,1,1,96,"Phyllanthus","maderaspatensis",0.25,"Plantae",NA
2006,"Marheya",20,1,1,97,"Phyllanthus","nummulariifolius",4,"Plantae",NA
2006,"Marheya",20,1,1,103,"Rhynchosia 1 small","",0.25,"Plantae",NA
2006,"Marheya",20,1,1,110,"Sida","dregei",0.5,"Plantae",NA
2006,"Marheya",20,1,1,114,"Ipomoea","plebia africana",31.25,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,1,115,"Acalypha","villicaulis",1.5,"Plantae","Euphorbiaceae"
2006,"Marheya",20,1,1,118,"Tephrosia","purpurea leptostachya",7.25,"Plantae",NA
2006,"Marheya",20,1,1,127,"Tragia","rupestris",1,"Plantae","Euphorbiaceae"
2006,"Marheya",20,1,1,129,"Barleria proper","",5,"Plantae",NA
2006,"Marheya",20,1,1,136,"Ceratotheca","triloba",0.75,"Plantae",NA
2006,"Marheya",20,1,2,1,"Bothriochloa","radicans",7.25,"Plantae","Poaceae"
2006,"Marheya",20,1,2,2,"Cenchrus","ciliaris",52.5,"Plantae",NA
2006,"Marheya",20,1,2,3,"Digitaria","eriantha",15.5,"Plantae",NA
2006,"Marheya",20,1,2,5,"Panicum","coloratum",60,"Plantae","Poaceae"
2006,"Marheya",20,1,2,6,"Panicum","deustum",1.75,"Plantae","Poaceae"
2006,"Marheya",20,1,2,8,"Urochloa","mosambicensis",0.75,"Plantae",NA
2006,"Marheya",20,1,2,27,"Albuca","",0.5,"Plantae",NA
2006,"Marheya",20,1,2,31,"Indigofera","vicioides",5,"Plantae",NA
2006,"Marheya",20,1,2,40,"Heliotropium","strigosum",0.5,"Plantae","Boraginaceae"
2006,"Marheya",20,1,2,43,"Chamaecrista","mimosoides",1.25,"Plantae",NA
2006,"Marheya",20,1,2,56,"Indigofera","rhytidocarpa subsp. Rhytidocarpa",0.25,"Plantae",NA
2006,"Marheya",20,1,2,60,"Hybanthus","enneaspermus serratus",0.75,"Plantae","Violaceae"
2006,"Marheya",20,1,2,75,"Hibiscus type?","",0.25,"Plantae",NA
2006,"Marheya",20,1,2,90,"Cleome","monophylla",0.5,"Plantae","Capparaceae"
2006,"Marheya",20,1,2,95,"Phyllanthus","burchellii",0.25,"Plantae",NA
2006,"Marheya",20,1,2,96,"Phyllanthus","maderaspatensis",0.25,"Plantae",NA
2006,"Marheya",20,1,2,110,"Sida","dregei",0.75,"Plantae",NA
2006,"Marheya",20,1,2,114,"Ipomoea","plebia africana",0.5,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,2,115,"Acalypha","villicaulis",0.25,"Plantae","Euphorbiaceae"
2006,"Marheya",20,1,2,136,"Ceratotheca","triloba",0.75,"Plantae",NA
2006,"Marheya",20,1,3,2,"Cenchrus","ciliaris",32.5,"Plantae",NA
2006,"Marheya",20,1,3,3,"Digitaria","eriantha",36.25,"Plantae",NA
2006,"Marheya",20,1,3,4,"Themeda","triandra",33.75,"Plantae",NA
2006,"Marheya",20,1,3,5,"Panicum","coloratum",35,"Plantae","Poaceae"
2006,"Marheya",20,1,3,6,"Panicum","deustum",4,"Plantae","Poaceae"
2006,"Marheya",20,1,3,7,"Panicum","maximum",8.75,"Plantae","Poaceae"
2006,"Marheya",20,1,3,9,"Urochloa","panicoides",0.5,"Plantae",NA
2006,"Marheya",20,1,3,30,"Limeum","teracarpum",0.25,"Plantae",NA
2006,"Marheya",20,1,3,31,"Indigofera","vicioides",0.5,"Plantae",NA
2006,"Marheya",20,1,3,47,"Commelina","erecta",0.5,"Plantae","Commelinaceae"
2006,"Marheya",20,1,3,56,"Indigofera","rhytidocarpa subsp. Rhytidocarpa",0.25,"Plantae",NA
2006,"Marheya",20,1,3,60,"Hybanthus","enneaspermus serratus",0.5,"Plantae","Violaceae"
2006,"Marheya",20,1,3,62,"Eriosema","sp.",1.75,"Plantae",NA
2006,"Marheya",20,1,3,71,"Heliotropium","steudneri",0.5,"Plantae","Boraginaceae"
2006,"Marheya",20,1,3,77,"Justicia","protracta",1,"Plantae",NA
2006,"Marheya",20,1,3,90,"Cleome","monophylla",3,"Plantae","Capparaceae"
2006,"Marheya",20,1,3,95,"Phyllanthus","burchellii",4.5,"Plantae",NA
2006,"Marheya",20,1,3,97,"Phyllanthus","nummulariifolius",0.25,"Plantae",NA
2006,"Marheya",20,1,3,100,"Cucumis","hirsutus",2.5,"Plantae",NA
2006,"Marheya",20,1,3,103,"Rhynchosia 1 small","",0.5,"Plantae",NA
2006,"Marheya",20,1,3,110,"Sida","dregei",0.5,"Plantae",NA
2006,"Marheya",20,1,3,111,"Hibiscus","micranthus",0.25,"Plantae",NA
2006,"Marheya",20,1,3,114,"Ipomoea","plebia africana",2.25,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,3,119,"Tephrosia","semiglabra",0.25,"Plantae",NA
2006,"Marheya",20,1,3,136,"Ceratotheca","triloba",0.75,"Plantae",NA
2006,"Marheya",20,1,4,1,"Bothriochloa","radicans",4.5,"Plantae","Poaceae"
2006,"Marheya",20,1,4,3,"Digitaria","eriantha",5.25,"Plantae",NA
2006,"Marheya",20,1,4,4,"Themeda","triandra",21.75,"Plantae",NA
2006,"Marheya",20,1,4,5,"Panicum","coloratum",96.25,"Plantae","Poaceae"
2006,"Marheya",20,1,4,6,"Panicum","deustum",0.75,"Plantae","Poaceae"
2006,"Marheya",20,1,4,27,"Albuca","",0.75,"Plantae",NA
2006,"Marheya",20,1,4,33,"Asystasia","schimperi",1,"Plantae",NA
2006,"Marheya",20,1,4,90,"Cleome","monophylla",0.5,"Plantae","Capparaceae"
2006,"Marheya",20,1,4,95,"Phyllanthus","burchellii",0.75,"Plantae",NA
2006,"Marheya",20,1,4,96,"Phyllanthus","maderaspatensis",0.5,"Plantae",NA
2006,"Marheya",20,1,4,97,"Phyllanthus","nummulariifolius",0.75,"Plantae",NA
2006,"Marheya",20,1,4,111,"Hibiscus","micranthus",0.25,"Plantae",NA
2006,"Marheya",20,1,4,114,"Ipomoea","plebia africana",1,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,5,1,"Bothriochloa","radicans",13.5,"Plantae","Poaceae"
2006,"Marheya",20,1,5,2,"Cenchrus","ciliaris",35,"Plantae",NA
2006,"Marheya",20,1,5,3,"Digitaria","eriantha",30,"Plantae",NA
2006,"Marheya",20,1,5,4,"Themeda","triandra",3,"Plantae",NA
2006,"Marheya",20,1,5,5,"Panicum","coloratum",57.5,"Plantae","Poaceae"
2006,"Marheya",20,1,5,6,"Panicum","deustum",0.5,"Plantae","Poaceae"
2006,"Marheya",20,1,5,7,"Panicum","maximum",5.75,"Plantae","Poaceae"
2006,"Marheya",20,1,5,8,"Urochloa","mosambicensis",7.25,"Plantae",NA
2006,"Marheya",20,1,5,27,"Albuca","",0.25,"Plantae",NA
2006,"Marheya",20,1,5,43,"Chamaecrista","mimosoides",0.25,"Plantae",NA
2006,"Marheya",20,1,5,50,"Talinum","caffrum",0.75,"Plantae",NA
2006,"Marheya",20,1,5,56,"Indigofera","rhytidocarpa subsp. Rhytidocarpa",0.25,"Plantae",NA
2006,"Marheya",20,1,5,60,"Hybanthus","enneaspermus serratus",0.5,"Plantae","Violaceae"
2006,"Marheya",20,1,5,62,"Eriosema","sp.",0.25,"Plantae",NA
2006,"Marheya",20,1,5,71,"Heliotropium","steudneri",0.5,"Plantae","Boraginaceae"
2006,"Marheya",20,1,5,90,"Cleome","monophylla",1.75,"Plantae","Capparaceae"
2006,"Marheya",20,1,5,95,"Phyllanthus","burchellii",1.5,"Plantae",NA
2006,"Marheya",20,1,5,103,"Rhynchosia 1 small","",0.25,"Plantae",NA
2006,"Marheya",20,1,5,110,"Sida","dregei",0.25,"Plantae",NA
2006,"Marheya",20,1,5,114,"Ipomoea","plebia africana",1.25,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,5,115,"Acalypha","villicaulis",0.75,"Plantae","Euphorbiaceae"
2006,"Marheya",20,1,5,118,"Tephrosia","purpurea leptostachya",3.5,"Plantae",NA
2006,"Marheya",20,1,5,146,"Becium","obovatum",0.5,"Plantae",NA
2006,"Marheya",20,1,6,1,"Bothriochloa","radicans",8,"Plantae","Poaceae"
2006,"Marheya",20,1,6,3,"Digitaria","eriantha",22.5,"Plantae",NA
2006,"Marheya",20,1,6,5,"Panicum","coloratum",18.75,"Plantae","Poaceae"
2006,"Marheya",20,1,6,6,"Panicum","deustum",6,"Plantae","Poaceae"
2006,"Marheya",20,1,6,7,"Panicum","maximum",86.25,"Plantae","Poaceae"
2006,"Marheya",20,1,6,30,"Limeum","teracarpum",0.25,"Plantae",NA
2006,"Marheya",20,1,6,33,"Asystasia","schimperi",3,"Plantae",NA
2006,"Marheya",20,1,6,47,"Commelina","erecta",7,"Plantae","Commelinaceae"
2006,"Marheya",20,1,6,58,"Cucumis","zeyheri",10,"Plantae",NA
2006,"Marheya",20,1,6,74,"Merremia","palmata",20.5,"Plantae",NA
2006,"Marheya",20,1,6,87,"Leucas","glabrata",0.75,"Plantae",NA
2006,"Marheya",20,1,6,90,"Cleome","monophylla",4,"Plantae","Capparaceae"
2006,"Marheya",20,1,6,95,"Phyllanthus","burchellii",4.5,"Plantae",NA
2006,"Marheya",20,1,6,96,"Phyllanthus","maderaspatensis",0.25,"Plantae",NA
2006,"Marheya",20,1,6,97,"Phyllanthus","nummulariifolius",0.5,"Plantae",NA
2006,"Marheya",20,1,6,100,"Cucumis","hirsutus",0.75,"Plantae",NA
2006,"Marheya",20,1,6,114,"Ipomoea","plebia africana",1.25,"Plantae","Convolvulaceae"
2006,"Marheya",20,1,6,115,"Acalypha","villicaulis",0.5,"Plantae","Euphorbiaceae"
2006,"Marheya",20,1,6,118,"Tephrosia","purpurea leptostachya",1,"Plantae",NA
2006,"Marheya",20,1,6,146,"Becium","obovatum",14.75,"Plantae",NA
